product_id,branch_id,category,subcategory,product_name,brand,unit,price,provider_id,provider_name
P-005010,BR-00043,Productos de Limpieza,Escobas y utensilios,Part Escobas y utensilios,Ho LLC,litro,70.54,PR-00094,Hermanos Serra S.L.
P-005011,BR-00043,Productos de Limpieza,Escobas y utensilios,Once Escobas y utensilios,Calhoun and Sons,paquete,147.51,PR-00888,Consultoría Macias y asociados S.A.
P-005012,BR-00043,Productos de Limpieza,Escobas y utensilios,Modern Escobas y utensilios,Church and Sons,unidad,117.76,PR-00888,Consultoría Macias y asociados S.A.
P-005013,BR-00043,Productos de Limpieza,Escobas y utensilios,Action Escobas y utensilios,"Holmes, Woods and Young",paquete,73.6,PR-00094,Hermanos Serra S.L.
P-005014,BR-00043,Cuidado Personal,Cosméticos,Write Cosméticos,"Walton, Valencia and Jones",caja,107.91,PR-00080,Consultoría WMRK S.A.
P-005015,BR-00043,Cuidado Personal,Cosméticos,Enjoy Cosméticos,"Figueroa, Sullivan and Travis",litro,126.69,PR-00080,Consultoría WMRK S.A.
P-005016,BR-00043,Cuidado Personal,Cosméticos,In Cosméticos,"Brandt, Thomas and Camacho",kg,6.15,PR-00080,Consultoría WMRK S.A.
P-005017,BR-00043,Cuidado Personal,Cosméticos,Write Cosméticos,"Riddle, Ochoa and Dunn",litro,9.03,PR-00080,Consultoría WMRK S.A.
P-005018,BR-00043,Cuidado Personal,Cosméticos,House Cosméticos,Wade-Reese,paquete,118.15,PR-00080,Consultoría WMRK S.A.
P-005019,BR-00043,Cuidado Personal,Cosméticos,Cup Cosméticos,Barrett-White,unidad,130.43,PR-00080,Consultoría WMRK S.A.
P-005020,BR-00043,Cuidado Personal,Cosméticos,Lawyer Cosméticos,Jacobson PLC,unidad,45.34,PR-00080,Consultoría WMRK S.A.
P-005021,BR-00043,Cuidado Personal,Farmacéuticos,Total Farmacéuticos,Morales Inc,litro,54.37,PR-00081,Soluciones Flor & Asociados S.Coop.
P-005022,BR-00043,Cuidado Personal,Farmacéuticos,Less Farmacéuticos,Robinson-Barnes,paquete,97.49,PR-00081,Soluciones Flor & Asociados S.Coop.
P-005023,BR-00043,Cuidado Personal,Farmacéuticos,Clearly Farmacéuticos,Lyons-Hampton,paquete,73.76,PR-00081,Soluciones Flor & Asociados S.Coop.
P-005024,BR-00043,Cuidado Personal,Farmacéuticos,System Farmacéuticos,Larsen LLC,kg,11.39,PR-00887,Ramírez & Asociados S.Com.
P-005025,BR-00043,Cuidado Personal,Higiene,Me Higiene,Gross Group,caja,100.29,PR-00082,Jara & Asociados S.L.N.E
P-005026,BR-00043,Cuidado Personal,Higiene,Attack Higiene,Jacobson Inc,litro,10.39,PR-00656,Hnos Espejo S.Com.
P-005027,BR-00043,Cuidado Personal,Higiene,Those Higiene,Hoffman-Murphy,unidad,99.89,PR-00082,Jara & Asociados S.L.N.E
P-005028,BR-00043,Cuidado Personal,Higiene,Once Higiene,Oconnor LLC,unidad,36.03,PR-00082,Jara & Asociados S.L.N.E
P-005029,BR-00043,Cuidado Personal,Higiene,School Higiene,Lee Group,litro,144.99,PR-00082,Jara & Asociados S.L.N.E
P-005030,BR-00043,Cuidado Personal,Higiene,Free Higiene,Kaufman Ltd,kg,81.01,PR-00656,Hnos Espejo S.Com.
P-005031,BR-00043,Cuidado Personal,Higiene,Tell Higiene,Flores-Burgess,caja,89.11,PR-00082,Jara & Asociados S.L.N.E
P-005032,BR-00043,Cuidado Personal,Spa,If Spa,Green LLC,caja,50.03,PR-00083,Jiménez y Moreno S.Com.
P-005033,BR-00043,Cuidado Personal,Spa,Test Spa,"Harris, Dunn and Miller",caja,97.26,PR-00799,Comercial Izquierdo y asociados S.L.N.E
P-005034,BR-00043,Cuidado Personal,Spa,Line Spa,Fritz LLC,unidad,146.71,PR-00799,Comercial Izquierdo y asociados S.L.N.E
P-005035,BR-00043,Cuidado Personal,Spa,Hand Spa,Bailey-Rodriguez,caja,30.98,PR-00799,Comercial Izquierdo y asociados S.L.N.E
P-005036,BR-00043,Cuidado Personal,Spa,Sign Spa,Smith Inc,kg,87.58,PR-00083,Jiménez y Moreno S.Com.
P-005037,BR-00043,Cuidado Personal,Nutrición,Visit Nutrición,Mcdowell PLC,unidad,139.87,PR-00084,Transportes ZWO S.L.
P-005038,BR-00043,Cuidado Personal,Nutrición,Race Nutrición,Sandoval-Copeland,litro,110.97,PR-01027,Flor y asociados S.Com.
P-005039,BR-00043,Cuidado Personal,Nutrición,Old Nutrición,Chapman-Simpson,litro,54.41,PR-01027,Flor y asociados S.Com.
P-005040,BR-00043,Cuidado Personal,Nutrición,Poor Nutrición,Park LLC,unidad,148.74,PR-00084,Transportes ZWO S.L.
P-005041,BR-00043,Alimentos,Frutas y Verduras,Those Frutas y Verduras,Clements Ltd,caja,119.89,PR-00864,Despacho JRI S.L.
P-005042,BR-00043,Alimentos,Frutas y Verduras,Total Frutas y Verduras,Olson Group,kg,24.9,PR-00053,Moreno y Machado S.Com.
P-005043,BR-00043,Alimentos,Frutas y Verduras,Still Frutas y Verduras,Larsen-Alexander,paquete,140.82,PR-00864,Despacho JRI S.L.
P-005044,BR-00043,Alimentos,Frutas y Verduras,Air Frutas y Verduras,"Marshall, Woods and Ellis",caja,79.3,PR-00864,Despacho JRI S.L.
P-005045,BR-00043,Alimentos,Carnes y Embutidos,Military Carnes y Embutidos,"Banks, Johnson and Russell",litro,107.31,PR-00054,Comercializadora QJ S.C.P
P-005046,BR-00043,Alimentos,Carnes y Embutidos,Who Carnes y Embutidos,"Wu, Barnett and Adams",caja,139.52,PR-00054,Comercializadora QJ S.C.P
P-005047,BR-00043,Alimentos,Carnes y Embutidos,Great Carnes y Embutidos,"Fisher, Hall and Barber",unidad,129.21,PR-00054,Comercializadora QJ S.C.P
P-005048,BR-00043,Alimentos,Carnes y Embutidos,From Carnes y Embutidos,Flores Ltd,caja,140.69,PR-00894,Mendizábal y Macias S.A.
P-005049,BR-00043,Alimentos,Carnes y Embutidos,Visit Carnes y Embutidos,Smith and Sons,kg,46.89,PR-00054,Comercializadora QJ S.C.P
P-005050,BR-00043,Alimentos,Bebidas,Despite Bebidas,Mann and Sons,unidad,63.76,PR-01000,Polo y Gomez S.A.
P-005051,BR-00043,Alimentos,Bebidas,Treat Bebidas,"Allen, Joyce and Becker",unidad,126.9,PR-01000,Polo y Gomez S.A.
P-005052,BR-00043,Alimentos,Bebidas,Crime Bebidas,"Roach, Morris and White",kg,35.94,PR-01000,Polo y Gomez S.A.
P-005053,BR-00043,Alimentos,Panadería,Foot Panadería,Thompson Inc,unidad,12.43,PR-00056,Sanz y Vicente S.Coop.
P-005054,BR-00043,Alimentos,Panadería,Design Panadería,Reyes PLC,unidad,146.0,PR-01248,Violeta Bartolomé Alsina S.L.
P-005055,BR-00043,Alimentos,Panadería,Keep Panadería,"Weaver, Flores and Escobar",caja,131.74,PR-01248,Violeta Bartolomé Alsina S.L.
P-005056,BR-00043,Alimentos,Panadería,School Panadería,Clayton and Sons,kg,81.24,PR-01025,Soluciones Cózar y asociados S.Com.
P-005057,BR-00043,Alimentos,Panadería,Discussion Panadería,Young-Scott,unidad,34.06,PR-00056,Sanz y Vicente S.Coop.
P-005058,BR-00043,Alimentos,Panadería,Food Panadería,Whitaker-Stone,caja,23.55,PR-00056,Sanz y Vicente S.Coop.
P-005059,BR-00043,Alimentos,Panadería,Skill Panadería,Daniels and Sons,kg,139.07,PR-01025,Soluciones Cózar y asociados S.Com.
P-005060,BR-00043,Alimentos,Comida Congelada,Dinner Comida Congelada,"Kemp, Small and Vazquez",paquete,71.52,PR-00057,Infraestructuras WKJY S.Com.
P-005061,BR-00043,Alimentos,Comida Congelada,Any Comida Congelada,"Martinez, Reed and Owens",kg,53.15,PR-00057,Infraestructuras WKJY S.Com.
P-005062,BR-00043,Alimentos,Comida Congelada,Little Comida Congelada,Lee Group,paquete,80.5,PR-01039,Roman y Melero S.A.
P-005063,BR-00043,Ropa,Moda Hombre,Son Moda Hombre,Soto-Carey,caja,126.24,PR-00058,Cirino Donoso Checa S.Coop.
P-005064,BR-00043,Ropa,Moda Hombre,Letter Moda Hombre,"Winters, Mills and Bates",caja,67.98,PR-00058,Cirino Donoso Checa S.Coop.
P-005065,BR-00043,Ropa,Moda Hombre,Challenge Moda Hombre,"Harrison, Wise and Flores",paquete,122.78,PR-00627,Hnos Goñi S.L.U.
P-005066,BR-00043,Ropa,Moda Hombre,Performance Moda Hombre,Anderson Group,caja,97.84,PR-00627,Hnos Goñi S.L.U.
P-005067,BR-00043,Ropa,Moda Hombre,Project Moda Hombre,"Murillo, Alexander and Murphy",paquete,102.62,PR-00058,Cirino Donoso Checa S.Coop.
P-005068,BR-00043,Ropa,Moda Hombre,Them Moda Hombre,"Rogers, Park and Allen",kg,106.82,PR-00058,Cirino Donoso Checa S.Coop.
P-005069,BR-00043,Ropa,Moda Mujer,National Moda Mujer,"Schwartz, Johnston and Hoffman",kg,64.43,PR-00059,Zurita & Asociados S.L.
P-005070,BR-00043,Ropa,Moda Mujer,Can Moda Mujer,King Group,paquete,60.25,PR-00059,Zurita & Asociados S.L.
P-005071,BR-00043,Ropa,Moda Mujer,Thought Moda Mujer,Fuller and Sons,caja,128.48,PR-01444,Farmaceútica INJO S.L.
P-005072,BR-00043,Ropa,Moda Mujer,Vote Moda Mujer,"Taylor, Young and Bruce",litro,100.04,PR-00059,Zurita & Asociados S.L.
P-005073,BR-00043,Ropa,Moda Mujer,Future Moda Mujer,Thomas Inc,unidad,68.81,PR-00059,Zurita & Asociados S.L.
P-005074,BR-00043,Ropa,Infantil,Probably Infantil,Poole-Clay,caja,33.9,PR-01011,Suministros KDU S.A.T.
P-005075,BR-00043,Ropa,Infantil,Possible Infantil,"Chandler, Barnes and Fuller",paquete,106.36,PR-00060,Familia Fabra S.L.N.E
P-005076,BR-00043,Ropa,Infantil,Theory Infantil,"Ruiz, Cohen and Silva",kg,25.84,PR-01011,Suministros KDU S.A.T.
P-005077,BR-00043,Ropa,Deportivo,Per Deportivo,Parker and Sons,caja,54.36,PR-00061,Vicente y asociados S.Coop.
P-005078,BR-00043,Ropa,Deportivo,Establish Deportivo,Hanson-Compton,caja,65.59,PR-00061,Vicente y asociados S.Coop.
P-005079,BR-00043,Ropa,Deportivo,Should Deportivo,Castillo Inc,paquete,97.87,PR-00061,Vicente y asociados S.Coop.
P-005080,BR-00043,Ropa,Deportivo,Food Deportivo,Tucker-Freeman,caja,37.83,PR-00061,Vicente y asociados S.Coop.
P-005081,BR-00043,Ropa,Accesorios,Large Accesorios,Beltran and Sons,caja,130.84,PR-01002,Barrios & Asociados S.A.
P-005082,BR-00043,Ropa,Accesorios,Production Accesorios,"Frey, Townsend and Galloway",paquete,3.3,PR-01002,Barrios & Asociados S.A.
P-005083,BR-00043,Ropa,Accesorios,Break Accesorios,"Adams, Cox and Jackson",litro,129.62,PR-01002,Barrios & Asociados S.A.
P-005084,BR-00043,Ropa,Accesorios,Center Accesorios,Poole Group,caja,123.54,PR-00062,Restauración RYFU S.A.
P-005085,BR-00043,Ropa,Accesorios,Political Accesorios,Davis and Sons,litro,60.42,PR-01002,Barrios & Asociados S.A.
P-005086,BR-00043,Hogar y Decoración,Muebles,Edge Muebles,"Zhang, Boyd and Rubio",unidad,103.58,PR-01007,Supermercados Palmer S.A.
P-005087,BR-00043,Hogar y Decoración,Muebles,Push Muebles,Roman LLC,kg,127.92,PR-00085,Despacho Bolaños & Asociados S.Com.
P-005088,BR-00043,Hogar y Decoración,Muebles,Despite Muebles,Watkins-Buchanan,paquete,148.26,PR-00085,Despacho Bolaños & Asociados S.Com.
P-005089,BR-00043,Hogar y Decoración,Muebles,Expect Muebles,"Gutierrez, Sanchez and Ross",caja,31.15,PR-01007,Supermercados Palmer S.A.
P-005090,BR-00043,Hogar y Decoración,Muebles,Major Muebles,Adams-Welch,kg,52.92,PR-00085,Despacho Bolaños & Asociados S.Com.
P-005091,BR-00043,Hogar y Decoración,Muebles,Plan Muebles,Garcia-Mcknight,paquete,26.6,PR-01007,Supermercados Palmer S.A.
P-005092,BR-00043,Hogar y Decoración,Iluminación,Price Iluminación,Robinson and Sons,kg,140.86,PR-00086,Cabeza & Asociados S.A.
P-005093,BR-00043,Hogar y Decoración,Iluminación,Popular Iluminación,"Hill, Casey and Boone",kg,65.85,PR-00086,Cabeza & Asociados S.A.
P-005094,BR-00043,Hogar y Decoración,Iluminación,Point Iluminación,Mckay-Scott,litro,136.13,PR-00086,Cabeza & Asociados S.A.
P-005095,BR-00043,Hogar y Decoración,Textiles,Apply Textiles,"Hardy, Chandler and Reynolds",caja,36.38,PR-00087,Corona Tomas Figueras S.A.U
P-005096,BR-00043,Hogar y Decoración,Textiles,Service Textiles,Hawkins-Mccall,paquete,61.81,PR-01081,Construcción Arroyo y asociados S.Com.
P-005097,BR-00043,Hogar y Decoración,Textiles,Leave Textiles,Callahan-Nguyen,litro,103.5,PR-01411,Familia Goñi S.L.N.E
P-005098,BR-00043,Hogar y Decoración,Textiles,Last Textiles,"Dawson, Davis and Salazar",caja,23.65,PR-00087,Corona Tomas Figueras S.A.U
P-005099,BR-00043,Hogar y Decoración,Textiles,Job Textiles,"Gregory, Lopez and Moore",caja,122.89,PR-01081,Construcción Arroyo y asociados S.Com.
P-005100,BR-00043,Hogar y Decoración,Organización,Finish Organización,Wade Ltd,kg,71.61,PR-00779,Talleres Bastida y asociados S.L.L.
P-005101,BR-00043,Hogar y Decoración,Organización,And Organización,"Rivera, Davies and Gould",caja,125.95,PR-00088,Restauración Urrutia S.Com.
P-005102,BR-00043,Hogar y Decoración,Organización,Fish Organización,"Mckay, Jones and Melton",kg,145.54,PR-00779,Talleres Bastida y asociados S.L.L.
P-005103,BR-00043,Hogar y Decoración,Organización,Often Organización,"Reed, Duncan and Galvan",caja,83.41,PR-00088,Restauración Urrutia S.Com.
P-005104,BR-00043,Hogar y Decoración,Organización,Campaign Organización,"Campbell, Olson and Hill",kg,24.02,PR-00088,Restauración Urrutia S.Com.
P-005105,BR-00043,Hogar y Decoración,Arte decorativo,Behind Arte decorativo,Clark-Diaz,unidad,110.29,PR-00089,Instalaciones del Norte S.A.
P-005106,BR-00043,Hogar y Decoración,Arte decorativo,Cause Arte decorativo,Robertson-Doyle,caja,10.69,PR-01341,Artigas y Tena S.L.
P-005107,BR-00043,Hogar y Decoración,Arte decorativo,Write Arte decorativo,Harrison-Wright,unidad,54.51,PR-00860,Larrea y asociados S.A.
P-005108,BR-00043,Hogar y Decoración,Arte decorativo,Seem Arte decorativo,"Williams, Barnes and Schultz",litro,81.64,PR-00860,Larrea y asociados S.A.
P-005109,BR-00043,Electrónica,Electrodomésticos,Culture Electrodomésticos,Walter Ltd,caja,35.53,PR-00063,Farmaceútica SE S.A.
P-005110,BR-00043,Electrónica,Electrodomésticos,Customer Electrodomésticos,"Wood, Cook and Atkinson",paquete,39.61,PR-00063,Farmaceútica SE S.A.
P-005111,BR-00043,Electrónica,Electrodomésticos,Activity Electrodomésticos,Miller Inc,paquete,49.18,PR-00071,Talleres Cepeda S.A.
P-005112,BR-00043,Electrónica,Audio y Video,Huge Audio y Video,"Taylor, Gentry and Hill",kg,91.8,PR-01331,Amaya Quirós Mesa S.A.
P-005113,BR-00043,Electrónica,Audio y Video,Off Audio y Video,Knapp LLC,kg,131.56,PR-01331,Amaya Quirós Mesa S.A.
P-005114,BR-00043,Electrónica,Audio y Video,Resource Audio y Video,Dean-Medina,kg,135.67,PR-00064,Hnos Fiol S.A.
P-005115,BR-00043,Electrónica,Audio y Video,More Audio y Video,Lee Group,caja,133.73,PR-01331,Amaya Quirós Mesa S.A.
P-005116,BR-00043,Electrónica,Audio y Video,Should Audio y Video,Mcmahon Group,litro,75.12,PR-00064,Hnos Fiol S.A.
P-005117,BR-00043,Electrónica,Audio y Video,End Audio y Video,"Smith, Perry and Hughes",kg,85.67,PR-00064,Hnos Fiol S.A.
P-005118,BR-00043,Electrónica,Telefonía,Management Telefonía,Rollins-Shelton,unidad,59.36,PR-00065,Restauración Española S.A.
P-005119,BR-00043,Electrónica,Telefonía,Field Telefonía,Dixon Ltd,caja,138.85,PR-00065,Restauración Española S.A.
P-005120,BR-00043,Electrónica,Telefonía,Within Telefonía,Smith-Watkins,caja,125.9,PR-00065,Restauración Española S.A.
P-005121,BR-00043,Electrónica,Telefonía,From Telefonía,"Mata, Mccoy and Baker",caja,65.13,PR-00065,Restauración Española S.A.
P-005122,BR-00043,Electrónica,Telefonía,Team Telefonía,Barnes-Jackson,paquete,137.7,PR-00065,Restauración Española S.A.
P-005123,BR-00043,Electrónica,Telefonía,Whole Telefonía,Cox Inc,kg,124.2,PR-00065,Restauración Española S.A.
P-005124,BR-00043,Electrónica,Telefonía,But Telefonía,"Wong, Murphy and Cannon",kg,142.86,PR-00065,Restauración Española S.A.
P-005125,BR-00043,Electrónica,Computación,Amount Computación,Schroeder-Rivera,litro,111.06,PR-00066,Fábrica Alcaraz & Asociados S.Coop.
P-005126,BR-00043,Electrónica,Computación,Difference Computación,"Stanley, Young and Brown",litro,51.33,PR-01182,José Ángel Farré Frutos S.C.P
P-005127,BR-00043,Electrónica,Computación,Treat Computación,Camacho-Aguirre,caja,120.96,PR-00066,Fábrica Alcaraz & Asociados S.Coop.
P-005128,BR-00043,Electrónica,Computación,Water Computación,Dixon-Mathis,kg,68.2,PR-00066,Fábrica Alcaraz & Asociados S.Coop.
P-005129,BR-00043,Electrónica,Computación,Child Computación,Potts-Smith,unidad,14.57,PR-01182,José Ángel Farré Frutos S.C.P
P-005130,BR-00043,Electrónica,Computación,Wife Computación,Whitehead-Rice,kg,144.84,PR-00066,Fábrica Alcaraz & Asociados S.Coop.
P-005131,BR-00043,Electrónica,Computación,Worry Computación,Richardson-Kim,litro,134.21,PR-00066,Fábrica Alcaraz & Asociados S.Coop.
P-005132,BR-00043,Electrónica,Gadgets,Can Gadgets,"Nelson, Miller and Santos",unidad,51.81,PR-00067,Inversiones del Sur S.A.T.
P-005133,BR-00043,Electrónica,Gadgets,Civil Gadgets,White-Johnson,kg,24.59,PR-00992,Transportes Barceló y asociados S.L.
P-005134,BR-00043,Electrónica,Gadgets,Base Gadgets,Davis-Morales,paquete,9.51,PR-00067,Inversiones del Sur S.A.T.
P-005135,BR-00043,Electrónica,Gadgets,Spend Gadgets,Turner-Jones,litro,83.37,PR-00067,Inversiones del Sur S.A.T.
P-005136,BR-00043,Electrónica,Gadgets,Participant Gadgets,"Carter, Clark and Wilson",unidad,57.59,PR-00992,Transportes Barceló y asociados S.L.
P-005137,BR-00044,Productos de Limpieza,Desinfectantes,Pretty Desinfectantes,"Johnson, Campbell and Yang",kg,53.48,PR-00666,Baena y Casal S.Coop.
P-005138,BR-00044,Productos de Limpieza,Desinfectantes,Quickly Desinfectantes,"Lynch, Gibson and Taylor",kg,129.58,PR-00666,Baena y Casal S.Coop.
P-005139,BR-00044,Productos de Limpieza,Desinfectantes,Realize Desinfectantes,Bell Group,litro,121.93,PR-00090,Manufacturas Seco S.L.N.E
P-005140,BR-00044,Productos de Limpieza,Detergentes,There Detergentes,Fields LLC,caja,82.02,PR-00091,Finanzas Prats S.L.N.E
P-005141,BR-00044,Productos de Limpieza,Detergentes,Future Detergentes,Lee LLC,caja,43.52,PR-01305,Olmo y Botella S.L.
P-005142,BR-00044,Productos de Limpieza,Detergentes,Home Detergentes,"Martin, Gibson and Moon",kg,35.87,PR-01305,Olmo y Botella S.L.
P-005143,BR-00044,Productos de Limpieza,Ambientadores,Mouth Ambientadores,"Moyer, Rodriguez and Thomas",kg,17.89,PR-00975,Manufacturas Pozo & Asociados S.Coop.
P-005144,BR-00044,Productos de Limpieza,Ambientadores,Contain Ambientadores,Hensley-Rodriguez,caja,41.05,PR-00975,Manufacturas Pozo & Asociados S.Coop.
P-005145,BR-00044,Productos de Limpieza,Ambientadores,Will Ambientadores,Green Ltd,litro,97.62,PR-00952,Comercializadora KY S.Com.
P-005146,BR-00044,Productos de Limpieza,Ambientadores,Include Ambientadores,Santos-Chambers,litro,94.17,PR-00092,Instalaciones Huerta y asociados S.L.
P-005147,BR-00044,Productos de Limpieza,Ambientadores,Executive Ambientadores,Zimmerman-Jackson,kg,132.72,PR-00778,Hermanos Martín S.C.P
P-005148,BR-00044,Productos de Limpieza,Ambientadores,Hotel Ambientadores,"Turner, Martinez and King",paquete,133.15,PR-00778,Hermanos Martín S.C.P
P-005149,BR-00044,Productos de Limpieza,Ambientadores,Customer Ambientadores,Coleman-Chavez,paquete,38.72,PR-00778,Hermanos Martín S.C.P
P-005150,BR-00044,Productos de Limpieza,Limpiadores multiusos,Job Limpiadores multiusos,"Carlson, Mcdonald and Lopez",paquete,45.81,PR-01034,Carolina Tello Galiano S.Coop.
P-005151,BR-00044,Productos de Limpieza,Limpiadores multiusos,Our Limpiadores multiusos,"Lopez, Brown and Douglas",litro,13.26,PR-00093,Inversiones Pla S.C.P
P-005152,BR-00044,Productos de Limpieza,Limpiadores multiusos,Station Limpiadores multiusos,"Ruiz, Powell and Ward",litro,21.77,PR-01034,Carolina Tello Galiano S.Coop.
P-005153,BR-00044,Productos de Limpieza,Limpiadores multiusos,Billion Limpiadores multiusos,Tran Inc,kg,118.43,PR-01034,Carolina Tello Galiano S.Coop.
P-005154,BR-00044,Productos de Limpieza,Limpiadores multiusos,Investment Limpiadores multiusos,"Gonzalez, Jones and Cox",kg,114.85,PR-00093,Inversiones Pla S.C.P
P-005155,BR-00044,Productos de Limpieza,Limpiadores multiusos,Hit Limpiadores multiusos,"Lyons, Bernard and Wood",paquete,42.57,PR-01034,Carolina Tello Galiano S.Coop.
P-005156,BR-00044,Productos de Limpieza,Limpiadores multiusos,Through Limpiadores multiusos,Douglas-Wilson,litro,37.62,PR-00093,Inversiones Pla S.C.P
P-005157,BR-00044,Productos de Limpieza,Escobas y utensilios,Whole Escobas y utensilios,Carter LLC,paquete,19.3,PR-00094,Hermanos Serra S.L.
P-005158,BR-00044,Productos de Limpieza,Escobas y utensilios,Material Escobas y utensilios,Wilcox PLC,paquete,41.64,PR-00888,Consultoría Macias y asociados S.A.
P-005159,BR-00044,Productos de Limpieza,Escobas y utensilios,Can Escobas y utensilios,Callahan-Hernandez,kg,34.38,PR-00094,Hermanos Serra S.L.
P-005160,BR-00044,Productos de Limpieza,Escobas y utensilios,Speech Escobas y utensilios,"Reyes, Alexander and Gamble",unidad,101.7,PR-00888,Consultoría Macias y asociados S.A.
P-005161,BR-00044,Productos de Limpieza,Escobas y utensilios,Open Escobas y utensilios,"Norton, Johnson and Johnson",kg,22.1,PR-00094,Hermanos Serra S.L.
P-005162,BR-00044,Productos de Limpieza,Escobas y utensilios,Lay Escobas y utensilios,"Johnson, Marshall and Willis",caja,86.01,PR-00094,Hermanos Serra S.L.
P-005163,BR-00044,Productos de Limpieza,Escobas y utensilios,Big Escobas y utensilios,Franklin Group,caja,40.06,PR-00888,Consultoría Macias y asociados S.A.
P-005164,BR-00044,Cuidado Personal,Cosméticos,Site Cosméticos,Reeves Inc,unidad,127.58,PR-00080,Consultoría WMRK S.A.
P-005165,BR-00044,Cuidado Personal,Cosméticos,Knowledge Cosméticos,"Fox, Smith and Clark",paquete,124.35,PR-00080,Consultoría WMRK S.A.
