fidelizacion_id,client_id,nivel,puntos_acumulados,beneficios,fecha_ultima_actividad
FD-02356,CL-02356,Plata,4902,10% en bebidas y envíos gratis,2025-06-26
FD-02357,CL-02357,Bronce,2287,5% descuento en snacks,2025-07-26
FD-02358,CL-02358,Bronce,3995,5% descuento en snacks,2025-06-14
FD-02359,CL-02359,Plata,153,10% en bebidas y envíos gratis,2025-07-23
FD-02360,CL-02360,Plata,3370,10% en bebidas y envíos gratis,2025-06-14
FD-02361,CL-02361,Bronce,4061,5% descuento en snacks,2025-08-14
FD-02362,CL-02362,Plata,4344,10% en bebidas y envíos gratis,2025-08-16
FD-02363,CL-02363,Oro,4328,15% en todo + acceso anticipado,2025-06-11
FD-02364,CL-02364,Bronce,3592,5% descuento en snacks,2025-07-02
FD-02365,CL-02365,Plata,4944,10% en bebidas y envíos gratis,2025-05-24
FD-02366,CL-02366,Plata,443,10% en bebidas y envíos gratis,2025-08-17
FD-02367,CL-02367,Plata,3871,10% en bebidas y envíos gratis,2025-07-04
FD-02368,CL-02368,Bronce,833,5% descuento en snacks,2025-06-20
FD-02369,CL-02369,Bronce,738,5% descuento en snacks,2025-06-15
FD-02370,CL-02370,Plata,4859,10% en bebidas y envíos gratis,2025-06-09
FD-02371,CL-02371,Bronce,1320,5% descuento en snacks,2025-06-26
FD-02372,CL-02372,Bronce,1085,5% descuento en snacks,2025-06-10
FD-02373,CL-02373,Plata,1339,10% en bebidas y envíos gratis,2025-06-15
FD-02374,CL-02374,Bronce,3115,5% descuento en snacks,2025-07-23
FD-02375,CL-02375,Bronce,4403,5% descuento en snacks,2025-07-01
FD-02376,CL-02376,Bronce,3535,5% descuento en snacks,2025-06-23
FD-02377,CL-02377,Oro,1451,15% en todo + acceso anticipado,2025-07-14
FD-02378,CL-02378,Plata,3335,10% en bebidas y envíos gratis,2025-08-10
FD-02379,CL-02379,Oro,1334,15% en todo + acceso anticipado,2025-06-21
FD-02380,CL-02380,Bronce,2031,5% descuento en snacks,2025-06-17
FD-02381,CL-02381,Oro,177,15% en todo + acceso anticipado,2025-06-20
FD-02382,CL-02382,Bronce,606,5% descuento en snacks,2025-06-11
FD-02383,CL-02383,Bronce,2948,5% descuento en snacks,2025-06-19
FD-02384,CL-02384,Bronce,1010,5% descuento en snacks,2025-07-11
FD-02385,CL-02385,Bronce,2609,5% descuento en snacks,2025-08-01
FD-02386,CL-02386,Plata,2702,10% en bebidas y envíos gratis,2025-06-03
FD-02387,CL-02387,Platino,3043,20% en todo + regalos exclusivos,2025-07-24
FD-02388,CL-02388,Bronce,4832,5% descuento en snacks,2025-06-17
FD-02389,CL-02389,Plata,4123,10% en bebidas y envíos gratis,2025-07-14
FD-02390,CL-02390,Plata,1115,10% en bebidas y envíos gratis,2025-07-23
FD-02391,CL-02391,Bronce,3312,5% descuento en snacks,2025-07-14
FD-02392,CL-02392,Bronce,2652,5% descuento en snacks,2025-08-04
FD-02393,CL-02393,Bronce,3191,5% descuento en snacks,2025-08-03
FD-02394,CL-02394,Bronce,634,5% descuento en snacks,2025-07-26
FD-02395,CL-02395,Oro,4454,15% en todo + acceso anticipado,2025-08-05
FD-02396,CL-02396,Bronce,3274,5% descuento en snacks,2025-07-29
FD-02397,CL-02397,Bronce,4480,5% descuento en snacks,2025-07-23
FD-02398,CL-02398,Bronce,1735,5% descuento en snacks,2025-07-01
FD-02399,CL-02399,Bronce,3463,5% descuento en snacks,2025-06-12
FD-02400,CL-02400,Bronce,2253,5% descuento en snacks,2025-06-04
FD-02401,CL-02401,Plata,3086,10% en bebidas y envíos gratis,2025-06-11
FD-02402,CL-02402,Bronce,619,5% descuento en snacks,2025-07-03
FD-02403,CL-02403,Platino,4829,20% en todo + regalos exclusivos,2025-07-21
FD-02404,CL-02404,Plata,564,10% en bebidas y envíos gratis,2025-06-25
FD-02405,CL-02405,Plata,4907,10% en bebidas y envíos gratis,2025-06-11
FD-02406,CL-02406,Bronce,4266,5% descuento en snacks,2025-06-24
FD-02407,CL-02407,Bronce,2465,5% descuento en snacks,2025-08-11
FD-02408,CL-02408,Bronce,2131,5% descuento en snacks,2025-08-02
FD-02409,CL-02409,Plata,548,10% en bebidas y envíos gratis,2025-07-28
FD-02410,CL-02410,Bronce,692,5% descuento en snacks,2025-07-28
FD-02411,CL-02411,Oro,2769,15% en todo + acceso anticipado,2025-05-27
FD-02412,CL-02412,Oro,3884,15% en todo + acceso anticipado,2025-06-02
FD-02413,CL-02413,Bronce,1378,5% descuento en snacks,2025-06-28
FD-02414,CL-02414,Bronce,4393,5% descuento en snacks,2025-07-30
FD-02415,CL-02415,Plata,1683,10% en bebidas y envíos gratis,2025-05-28
FD-02416,CL-02416,Bronce,2078,5% descuento en snacks,2025-06-07
FD-02417,CL-02417,Bronce,1852,5% descuento en snacks,2025-05-30
FD-02418,CL-02418,Plata,735,10% en bebidas y envíos gratis,2025-07-27
FD-02419,CL-02419,Oro,3428,15% en todo + acceso anticipado,2025-06-14
FD-02420,CL-02420,Bronce,4308,5% descuento en snacks,2025-07-15
FD-02421,CL-02421,Plata,3368,10% en bebidas y envíos gratis,2025-07-13
FD-02422,CL-02422,Bronce,575,5% descuento en snacks,2025-07-22
FD-02423,CL-02423,Bronce,2859,5% descuento en snacks,2025-08-01
FD-02424,CL-02424,Bronce,1394,5% descuento en snacks,2025-08-04
FD-02425,CL-02425,Platino,3717,20% en todo + regalos exclusivos,2025-06-11
FD-02426,CL-02426,Platino,3648,20% en todo + regalos exclusivos,2025-06-18
FD-02427,CL-02427,Bronce,4692,5% descuento en snacks,2025-07-05
FD-02428,CL-02428,Plata,430,10% en bebidas y envíos gratis,2025-08-03
FD-02429,CL-02429,Bronce,4364,5% descuento en snacks,2025-07-01
FD-02430,CL-02430,Bronce,489,5% descuento en snacks,2025-06-15
FD-02431,CL-02431,Bronce,1941,5% descuento en snacks,2025-06-29
FD-02432,CL-02432,Plata,3271,10% en bebidas y envíos gratis,2025-06-11
FD-02433,CL-02433,Bronce,3326,5% descuento en snacks,2025-07-07
FD-02434,CL-02434,Bronce,1014,5% descuento en snacks,2025-06-24
FD-02435,CL-02435,Bronce,3060,5% descuento en snacks,2025-08-14
FD-02436,CL-02436,Bronce,4617,5% descuento en snacks,2025-06-29
FD-02437,CL-02437,Plata,920,10% en bebidas y envíos gratis,2025-05-27
FD-02438,CL-02438,Platino,3685,20% en todo + regalos exclusivos,2025-08-09
FD-02439,CL-02439,Bronce,1015,5% descuento en snacks,2025-07-30
FD-02440,CL-02440,Oro,4358,15% en todo + acceso anticipado,2025-06-11
FD-02441,CL-02441,Bronce,4281,5% descuento en snacks,2025-08-20
FD-02442,CL-02442,Platino,2484,20% en todo + regalos exclusivos,2025-07-30
FD-02443,CL-02443,Plata,2245,10% en bebidas y envíos gratis,2025-08-13
FD-02444,CL-02444,Bronce,3879,5% descuento en snacks,2025-05-24
FD-02445,CL-02445,Bronce,1270,5% descuento en snacks,2025-07-29
FD-02446,CL-02446,Bronce,2632,5% descuento en snacks,2025-07-15
FD-02447,CL-02447,Bronce,1606,5% descuento en snacks,2025-07-05
FD-02448,CL-02448,Bronce,3353,5% descuento en snacks,2025-07-14
FD-02449,CL-02449,Plata,4423,10% en bebidas y envíos gratis,2025-08-06
FD-02450,CL-02450,Plata,558,10% en bebidas y envíos gratis,2025-06-29
FD-02451,CL-02451,Oro,3190,15% en todo + acceso anticipado,2025-06-28
FD-02452,CL-02452,Bronce,643,5% descuento en snacks,2025-06-10
FD-02453,CL-02453,Plata,4231,10% en bebidas y envíos gratis,2025-07-15
FD-02454,CL-02454,Plata,2979,10% en bebidas y envíos gratis,2025-06-09
FD-02455,CL-02455,Plata,243,10% en bebidas y envíos gratis,2025-08-03
FD-02456,CL-02456,Oro,733,15% en todo + acceso anticipado,2025-07-21
FD-02457,CL-02457,Bronce,3443,5% descuento en snacks,2025-08-10
FD-02458,CL-02458,Bronce,2082,5% descuento en snacks,2025-08-23
FD-02459,CL-02459,Plata,1107,10% en bebidas y envíos gratis,2025-08-22
FD-02460,CL-02460,Platino,3069,20% en todo + regalos exclusivos,2025-08-08
FD-02461,CL-02461,Bronce,1336,5% descuento en snacks,2025-07-12
FD-02462,CL-02462,Bronce,230,5% descuento en snacks,2025-07-07
FD-02463,CL-02463,Bronce,4913,5% descuento en snacks,2025-08-20
FD-02464,CL-02464,Oro,623,15% en todo + acceso anticipado,2025-08-14
FD-02465,CL-02465,Oro,3240,15% en todo + acceso anticipado,2025-08-05
FD-02466,CL-02466,Oro,3562,15% en todo + acceso anticipado,2025-07-20
FD-02467,CL-02467,Plata,2554,10% en bebidas y envíos gratis,2025-07-08
FD-02468,CL-02468,Plata,4994,10% en bebidas y envíos gratis,2025-06-05
FD-02469,CL-02469,Bronce,1387,5% descuento en snacks,2025-07-25
FD-02470,CL-02470,Plata,223,10% en bebidas y envíos gratis,2025-07-23
FD-02471,CL-02471,Oro,4706,15% en todo + acceso anticipado,2025-08-22
FD-02472,CL-02472,Oro,561,15% en todo + acceso anticipado,2025-07-08
FD-02473,CL-02473,Oro,2306,15% en todo + acceso anticipado,2025-08-23
FD-02474,CL-02474,Plata,522,10% en bebidas y envíos gratis,2025-07-24
FD-02475,CL-02475,Oro,3475,15% en todo + acceso anticipado,2025-06-01
FD-02476,CL-02476,Oro,3107,15% en todo + acceso anticipado,2025-07-18
FD-02477,CL-02477,Bronce,1655,5% descuento en snacks,2025-07-16
FD-02478,CL-02478,Oro,2450,15% en todo + acceso anticipado,2025-06-27
FD-02479,CL-02479,Platino,3795,20% en todo + regalos exclusivos,2025-05-25
FD-02480,CL-02480,Plata,3817,10% en bebidas y envíos gratis,2025-06-05
FD-02481,CL-02481,Oro,1973,15% en todo + acceso anticipado,2025-06-25
FD-02482,CL-02482,Bronce,1114,5% descuento en snacks,2025-08-17
FD-02483,CL-02483,Bronce,3425,5% descuento en snacks,2025-07-27
FD-02484,CL-02484,Bronce,1199,5% descuento en snacks,2025-06-06
FD-02485,CL-02485,Bronce,4619,5% descuento en snacks,2025-08-16
FD-02486,CL-02486,Plata,2417,10% en bebidas y envíos gratis,2025-07-18
FD-02487,CL-02487,Plata,1668,10% en bebidas y envíos gratis,2025-08-15
FD-02488,CL-02488,Bronce,1409,5% descuento en snacks,2025-08-10
FD-02489,CL-02489,Oro,941,15% en todo + acceso anticipado,2025-05-27
FD-02490,CL-02490,Bronce,1471,5% descuento en snacks,2025-06-26
FD-02491,CL-02491,Bronce,567,5% descuento en snacks,2025-07-02
FD-02492,CL-02492,Bronce,2603,5% descuento en snacks,2025-08-12
FD-02493,CL-02493,Bronce,618,5% descuento en snacks,2025-08-22
FD-02494,CL-02494,Plata,4742,10% en bebidas y envíos gratis,2025-06-03
FD-02495,CL-02495,Plata,2127,10% en bebidas y envíos gratis,2025-06-24
FD-02496,CL-02496,Platino,799,20% en todo + regalos exclusivos,2025-07-15
FD-02497,CL-02497,Platino,547,20% en todo + regalos exclusivos,2025-07-27
FD-02498,CL-02498,Plata,3746,10% en bebidas y envíos gratis,2025-07-30
FD-02499,CL-02499,Plata,2458,10% en bebidas y envíos gratis,2025-08-15
FD-02500,CL-02500,Oro,874,15% en todo + acceso anticipado,2025-06-30
FD-02501,CL-02501,Bronce,786,5% descuento en snacks,2025-05-25
FD-02502,CL-02502,Bronce,4616,5% descuento en snacks,2025-06-04
FD-02503,CL-02503,Plata,1886,10% en bebidas y envíos gratis,2025-05-26
FD-02504,CL-02504,Bronce,3684,5% descuento en snacks,2025-07-05
FD-02505,CL-02505,Bronce,1862,5% descuento en snacks,2025-07-02
FD-02506,CL-02506,Bronce,3236,5% descuento en snacks,2025-07-15
FD-02507,CL-02507,Plata,4218,10% en bebidas y envíos gratis,2025-08-22
FD-02508,CL-02508,Bronce,1071,5% descuento en snacks,2025-08-22
FD-02509,CL-02509,Plata,3021,10% en bebidas y envíos gratis,2025-07-27
FD-02510,CL-02510,Bronce,1126,5% descuento en snacks,2025-07-09
FD-02511,CL-02511,Plata,2445,10% en bebidas y envíos gratis,2025-06-19
FD-02512,CL-02512,Oro,746,15% en todo + acceso anticipado,2025-06-03
FD-02513,CL-02513,Bronce,288,5% descuento en snacks,2025-08-07
FD-02514,CL-02514,Bronce,4006,5% descuento en snacks,2025-05-29
FD-02515,CL-02515,Bronce,3199,5% descuento en snacks,2025-05-30
FD-02516,CL-02516,Bronce,1541,5% descuento en snacks,2025-08-06
FD-02517,CL-02517,Plata,1248,10% en bebidas y envíos gratis,2025-08-11
FD-02518,CL-02518,Bronce,2684,5% descuento en snacks,2025-05-26
FD-02519,CL-02519,Bronce,107,5% descuento en snacks,2025-07-09
FD-02520,CL-02520,Plata,3731,10% en bebidas y envíos gratis,2025-07-14
FD-02521,CL-02521,Oro,2613,15% en todo + acceso anticipado,2025-07-06
FD-02522,CL-02522,Plata,1777,10% en bebidas y envíos gratis,2025-07-10
FD-02523,CL-02523,Bronce,4529,5% descuento en snacks,2025-06-15
FD-02524,CL-02524,Bronce,1206,5% descuento en snacks,2025-06-21
FD-02525,CL-02525,Plata,3185,10% en bebidas y envíos gratis,2025-08-19
FD-02526,CL-02526,Oro,1149,15% en todo + acceso anticipado,2025-06-09
FD-02527,CL-02527,Platino,207,20% en todo + regalos exclusivos,2025-08-03
FD-02528,CL-02528,Bronce,1260,5% descuento en snacks,2025-07-15
FD-02529,CL-02529,Bronce,1750,5% descuento en snacks,2025-06-19
FD-02530,CL-02530,Platino,3444,20% en todo + regalos exclusivos,2025-08-09
FD-02531,CL-02531,Bronce,737,5% descuento en snacks,2025-06-29
FD-02532,CL-02532,Oro,2570,15% en todo + acceso anticipado,2025-06-27
FD-02533,CL-02533,Bronce,4985,5% descuento en snacks,2025-06-13
FD-02534,CL-02534,Bronce,2414,5% descuento en snacks,2025-06-18
FD-02535,CL-02535,Bronce,2289,5% descuento en snacks,2025-07-06
FD-02536,CL-02536,Bronce,1122,5% descuento en snacks,2025-07-01
FD-02537,CL-02537,Plata,4871,10% en bebidas y envíos gratis,2025-07-28
FD-02538,CL-02538,Bronce,3380,5% descuento en snacks,2025-06-23
FD-02539,CL-02539,Plata,416,10% en bebidas y envíos gratis,2025-05-27
FD-02540,CL-02540,Plata,4115,10% en bebidas y envíos gratis,2025-06-02
FD-02541,CL-02541,Oro,3087,15% en todo + acceso anticipado,2025-07-04
FD-02542,CL-02542,Bronce,3535,5% descuento en snacks,2025-07-19
FD-02543,CL-02543,Bronce,2436,5% descuento en snacks,2025-06-20
FD-02544,CL-02544,Bronce,3430,5% descuento en snacks,2025-07-06
FD-02545,CL-02545,Plata,994,10% en bebidas y envíos gratis,2025-06-27
FD-02546,CL-02546,Bronce,811,5% descuento en snacks,2025-07-06
FD-02547,CL-02547,Bronce,971,5% descuento en snacks,2025-06-17
FD-02548,CL-02548,Bronce,1756,5% descuento en snacks,2025-07-12
FD-02549,CL-02549,Plata,4633,10% en bebidas y envíos gratis,2025-06-12
FD-02550,CL-02550,Plata,2813,10% en bebidas y envíos gratis,2025-06-04
FD-02551,CL-02551,Plata,1608,10% en bebidas y envíos gratis,2025-07-06
FD-02552,CL-02552,Bronce,222,5% descuento en snacks,2025-05-30
FD-02553,CL-02553,Bronce,1701,5% descuento en snacks,2025-05-26
FD-02554,CL-02554,Plata,3672,10% en bebidas y envíos gratis,2025-05-31
FD-02555,CL-02555,Plata,2710,10% en bebidas y envíos gratis,2025-08-22
FD-02556,CL-02556,Plata,1639,10% en bebidas y envíos gratis,2025-08-17
FD-02557,CL-02557,Bronce,3226,5% descuento en snacks,2025-07-22
FD-02558,CL-02558,Bronce,4529,5% descuento en snacks,2025-07-20
FD-02559,CL-02559,Plata,570,10% en bebidas y envíos gratis,2025-07-22
FD-02560,CL-02560,Bronce,2449,5% descuento en snacks,2025-08-17
FD-02561,CL-02561,Oro,762,15% en todo + acceso anticipado,2025-08-20
FD-02562,CL-02562,Bronce,1037,5% descuento en snacks,2025-07-03
FD-02563,CL-02563,Plata,1370,10% en bebidas y envíos gratis,2025-07-12
FD-02564,CL-02564,Bronce,1082,5% descuento en snacks,2025-08-23
FD-02565,CL-02565,Bronce,2318,5% descuento en snacks,2025-06-23
FD-02566,CL-02566,Bronce,1579,5% descuento en snacks,2025-07-30
FD-02567,CL-02567,Plata,2816,10% en bebidas y envíos gratis,2025-06-16
FD-02568,CL-02568,Platino,3827,20% en todo + regalos exclusivos,2025-07-27
FD-02569,CL-02569,Bronce,656,5% descuento en snacks,2025-06-19
FD-02570,CL-02570,Oro,3250,15% en todo + acceso anticipado,2025-06-21
FD-02571,CL-02571,Bronce,2452,5% descuento en snacks,2025-08-06
FD-02572,CL-02572,Oro,4484,15% en todo + acceso anticipado,2025-07-02
FD-02573,CL-02573,Plata,1514,10% en bebidas y envíos gratis,2025-06-05
FD-02574,CL-02574,Plata,3131,10% en bebidas y envíos gratis,2025-06-12
FD-02575,CL-02575,Plata,3193,10% en bebidas y envíos gratis,2025-08-07
FD-02576,CL-02576,Plata,1241,10% en bebidas y envíos gratis,2025-07-11
FD-02577,CL-02577,Bronce,1853,5% descuento en snacks,2025-07-10
FD-02578,CL-02578,Plata,745,10% en bebidas y envíos gratis,2025-07-29
FD-02579,CL-02579,Oro,4898,15% en todo + acceso anticipado,2025-07-07
FD-02580,CL-02580,Oro,408,15% en todo + acceso anticipado,2025-07-16
FD-02581,CL-02581,Plata,2705,10% en bebidas y envíos gratis,2025-05-27
FD-02582,CL-02582,Bronce,3686,5% descuento en snacks,2025-08-18
FD-02583,CL-02583,Plata,3386,10% en bebidas y envíos gratis,2025-07-20
FD-02584,CL-02584,Bronce,373,5% descuento en snacks,2025-08-09
FD-02585,CL-02585,Bronce,3486,5% descuento en snacks,2025-08-03
FD-02586,CL-02586,Bronce,3996,5% descuento en snacks,2025-08-08
FD-02587,CL-02587,Platino,4959,20% en todo + regalos exclusivos,2025-05-31
FD-02588,CL-02588,Bronce,4503,5% descuento en snacks,2025-07-11
FD-02589,CL-02589,Bronce,2538,5% descuento en snacks,2025-07-27
FD-02590,CL-02590,Plata,3431,10% en bebidas y envíos gratis,2025-08-05
FD-02591,CL-02591,Oro,4344,15% en todo + acceso anticipado,2025-07-26
FD-02592,CL-02592,Bronce,2377,5% descuento en snacks,2025-06-09
FD-02593,CL-02593,Plata,4128,10% en bebidas y envíos gratis,2025-07-05
FD-02594,CL-02594,Plata,3781,10% en bebidas y envíos gratis,2025-08-16
FD-02595,CL-02595,Platino,1819,20% en todo + regalos exclusivos,2025-08-06
FD-02596,CL-02596,Oro,843,15% en todo + acceso anticipado,2025-06-05
FD-02597,CL-02597,Bronce,2329,5% descuento en snacks,2025-06-10
FD-02598,CL-02598,Bronce,1961,5% descuento en snacks,2025-08-17
FD-02599,CL-02599,Bronce,1161,5% descuento en snacks,2025-06-14
FD-02600,CL-02600,Bronce,1177,5% descuento en snacks,2025-08-14
FD-02601,CL-02601,Plata,3141,10% en bebidas y envíos gratis,2025-07-25
FD-02602,CL-02602,Plata,812,10% en bebidas y envíos gratis,2025-07-12
FD-02603,CL-02603,Plata,3629,10% en bebidas y envíos gratis,2025-05-27
FD-02604,CL-02604,Plata,888,10% en bebidas y envíos gratis,2025-06-22
FD-02605,CL-02605,Oro,4297,15% en todo + acceso anticipado,2025-07-16
FD-02606,CL-02606,Oro,4297,15% en todo + acceso anticipado,2025-07-05
FD-02607,CL-02607,Oro,2636,15% en todo + acceso anticipado,2025-06-01
FD-02608,CL-02608,Plata,4248,10% en bebidas y envíos gratis,2025-07-03
FD-02609,CL-02609,Plata,2866,10% en bebidas y envíos gratis,2025-05-30
FD-02610,CL-02610,Oro,1247,15% en todo + acceso anticipado,2025-07-16
FD-02611,CL-02611,Oro,375,15% en todo + acceso anticipado,2025-07-29
FD-02612,CL-02612,Bronce,4152,5% descuento en snacks,2025-06-16
FD-02613,CL-02613,Oro,1308,15% en todo + acceso anticipado,2025-06-10
FD-02614,CL-02614,Bronce,1964,5% descuento en snacks,2025-07-17
FD-02615,CL-02615,Bronce,1446,5% descuento en snacks,2025-05-24
FD-02616,CL-02616,Plata,163,10% en bebidas y envíos gratis,2025-07-02
FD-02617,CL-02617,Bronce,218,5% descuento en snacks,2025-07-14
FD-02618,CL-02618,Bronce,3253,5% descuento en snacks,2025-07-30
FD-02619,CL-02619,Bronce,1997,5% descuento en snacks,2025-06-09
FD-02620,CL-02620,Bronce,2849,5% descuento en snacks,2025-06-14
FD-02621,CL-02621,Bronce,1577,5% descuento en snacks,2025-08-09
FD-02622,CL-02622,Oro,4837,15% en todo + acceso anticipado,2025-08-17
FD-02623,CL-02623,Bronce,4271,5% descuento en snacks,2025-07-10
FD-02624,CL-02624,Bronce,1741,5% descuento en snacks,2025-08-23
FD-02625,CL-02625,Plata,1412,10% en bebidas y envíos gratis,2025-07-11
FD-02626,CL-02626,Plata,3839,10% en bebidas y envíos gratis,2025-06-03
FD-02627,CL-02627,Bronce,1232,5% descuento en snacks,2025-07-28
FD-02628,CL-02628,Bronce,3582,5% descuento en snacks,2025-05-31
FD-02629,CL-02629,Plata,4898,10% en bebidas y envíos gratis,2025-08-18
FD-02630,CL-02630,Bronce,3706,5% descuento en snacks,2025-07-07
FD-02631,CL-02631,Bronce,803,5% descuento en snacks,2025-08-21
FD-02632,CL-02632,Bronce,4741,5% descuento en snacks,2025-06-12
FD-02633,CL-02633,Bronce,3742,5% descuento en snacks,2025-06-05
FD-02634,CL-02634,Plata,2766,10% en bebidas y envíos gratis,2025-05-26
FD-02635,CL-02635,Bronce,1758,5% descuento en snacks,2025-08-18
FD-02636,CL-02636,Plata,3460,10% en bebidas y envíos gratis,2025-08-04
FD-02637,CL-02637,Plata,2061,10% en bebidas y envíos gratis,2025-06-11
FD-02638,CL-02638,Bronce,1612,5% descuento en snacks,2025-05-27
FD-02639,CL-02639,Bronce,3967,5% descuento en snacks,2025-07-18
FD-02640,CL-02640,Plata,3727,10% en bebidas y envíos gratis,2025-07-25
FD-02641,CL-02641,Plata,3657,10% en bebidas y envíos gratis,2025-08-05
FD-02642,CL-02642,Plata,2262,10% en bebidas y envíos gratis,2025-08-14
FD-02643,CL-02643,Bronce,966,5% descuento en snacks,2025-07-03
FD-02644,CL-02644,Oro,2224,15% en todo + acceso anticipado,2025-06-15
FD-02645,CL-02645,Bronce,3118,5% descuento en snacks,2025-08-18
FD-02646,CL-02646,Oro,639,15% en todo + acceso anticipado,2025-05-28
FD-02647,CL-02647,Plata,1832,10% en bebidas y envíos gratis,2025-05-31
FD-02648,CL-02648,Oro,4091,15% en todo + acceso anticipado,2025-08-06
FD-02649,CL-02649,Plata,772,10% en bebidas y envíos gratis,2025-06-24
FD-02650,CL-02650,Bronce,4172,5% descuento en snacks,2025-05-28
FD-02651,CL-02651,Bronce,347,5% descuento en snacks,2025-06-30
FD-02652,CL-02652,Platino,4002,20% en todo + regalos exclusivos,2025-06-26
FD-02653,CL-02653,Plata,1768,10% en bebidas y envíos gratis,2025-08-07
FD-02654,CL-02654,Bronce,245,5% descuento en snacks,2025-08-06
FD-02655,CL-02655,Bronce,4942,5% descuento en snacks,2025-07-18
FD-02656,CL-02656,Bronce,1540,5% descuento en snacks,2025-08-10
FD-02657,CL-02657,Oro,4269,15% en todo + acceso anticipado,2025-05-25
FD-02658,CL-02658,Oro,1215,15% en todo + acceso anticipado,2025-05-30
FD-02659,CL-02659,Plata,3683,10% en bebidas y envíos gratis,2025-08-17
FD-02660,CL-02660,Plata,4928,10% en bebidas y envíos gratis,2025-07-23
