cobro_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-01613,C-001613,2025-06-25,285.56,Amazon Pay,Completado
PG-01614,C-001614,2025-06-16,1252.85,Tarjeta,Completado
PG-01615,C-001615,2025-08-12,600.76,Efectivo,Completado
PG-01616,C-001616,2025-06-29,793.68,Tarjeta,Completado
PG-01617,C-001617,2025-06-14,317.97,Tarjeta,Completado
PG-01618,C-001618,2025-08-12,154.28,Tarjeta,Completado
PG-01619,C-001619,2025-08-11,569.06,Tarjeta,Completado
PG-01620,C-001620,2025-08-08,752.6,Amazon Pay,Fallido
PG-01621,C-001621,2025-08-19,490.75,Transferencia,Pendiente
PG-01622,C-001622,2025-06-07,573.96,Tarjeta,Completado
PG-01623,C-001623,2025-08-19,895.78,Transferencia,Completado
PG-01624,C-001624,2025-06-12,172.03,Transferencia,Completado
PG-01625,C-001625,2025-06-08,941.32,Amazon Pay,Completado
PG-01626,C-001626,2025-08-23,22.13,Transferencia,Completado
PG-01627,C-001627,2025-07-05,922.03,Transferencia,Completado
PG-01628,C-001628,2025-08-29,554.95,Tarjeta,Completado
PG-01629,C-001629,2025-07-28,1668.64,Amazon Pay,Completado
PG-01630,C-001630,2025-06-29,376.88,Transferencia,Completado
PG-01631,C-001631,2025-06-13,36.45,Tarjeta,Pendiente
PG-01632,C-001632,2025-08-14,294.87,Transferencia,Fallido
PG-01633,C-001633,2025-08-18,297.48,Amazon Pay,Pendiente
PG-01634,C-001634,2025-07-31,534.4,Bizum,Completado
PG-01635,C-001635,2025-07-17,202.58,Transferencia,Completado
PG-01636,C-001636,2025-08-16,727.24,Tarjeta,Completado
PG-01637,C-001637,2025-06-24,313.69,Tarjeta,Completado
PG-01638,C-001638,2025-06-26,68.18,PayPal,Completado
PG-01639,C-001639,2025-07-16,398.9,Transferencia,Completado
PG-01640,C-001640,2025-07-19,909.86,Transferencia,Completado
PG-01641,C-001641,2025-07-12,762.45,Efectivo,Completado
PG-01642,C-001642,2025-06-10,315.88,PayPal,Completado
PG-01643,C-001643,2025-05-31,144.74,PayPal,Completado
PG-01644,C-001644,2025-07-15,706.28,Amazon Pay,Pendiente
PG-01645,C-001645,2025-06-28,84.77,Tarjeta,Completado
PG-01646,C-001646,2025-07-12,33.79,Tarjeta,Completado
PG-01647,C-001647,2025-06-11,316.85,Efectivo,Completado
PG-01648,C-001648,2025-06-01,1337.54,Efectivo,Completado
PG-01649,C-001649,2025-06-16,716.47,Transferencia,Completado
PG-01650,C-001650,2025-06-10,1219.23,Tarjeta,Completado
PG-01651,C-001651,2025-07-19,298.78,PayPal,Completado
PG-01652,C-001652,2025-07-31,650.2,Tarjeta,Completado
PG-01653,C-001653,2025-06-03,1334.82,Transferencia,Completado
PG-01654,C-001654,2025-08-08,410.88,Bizum,Pendiente
PG-01655,C-001655,2025-06-14,38.1,Efectivo,Completado
PG-01656,C-001656,2025-08-13,788.27,PayPal,Completado
PG-01657,C-001657,2025-07-31,842.62,Tarjeta,Completado
PG-01658,C-001658,2025-06-23,1638.59,Tarjeta,Completado
PG-01659,C-001659,2025-08-11,272.0,Transferencia,Completado
PG-01660,C-001660,2025-08-02,16.29,Transferencia,Completado
PG-01661,C-001661,2025-06-12,997.04,Transferencia,Completado
PG-01662,C-001662,2025-08-23,316.32,Tarjeta,Completado
PG-01663,C-001663,2025-08-22,1014.71,Amazon Pay,Completado
PG-01664,C-001664,2025-08-15,393.83,Efectivo,Pendiente
PG-01665,C-001665,2025-08-25,804.17,Tarjeta,Completado
PG-01666,C-001666,2025-07-15,194.62,Bizum,Completado
PG-01667,C-001667,2025-06-26,188.16,Tarjeta,Completado
PG-01668,C-001668,2025-07-07,1774.18,PayPal,Completado
PG-01669,C-001669,2025-06-21,1142.25,Transferencia,Completado
PG-01670,C-001670,2025-08-28,1355.89,PayPal,Completado
PG-01671,C-001671,2025-07-24,163.28,Bizum,Completado
PG-01672,C-001672,2025-06-28,86.62,Transferencia,Completado
PG-01673,C-001673,2025-06-04,1584.48,Efectivo,Completado
PG-01674,C-001674,2025-08-25,489.35,Transferencia,Completado
PG-01675,C-001675,2025-07-09,1480.28,Amazon Pay,Completado
PG-01676,C-001676,2025-06-07,1032.23,Amazon Pay,Completado
PG-01677,C-001677,2025-06-28,296.76,Tarjeta,Completado
PG-01678,C-001678,2025-07-13,939.47,PayPal,Completado
PG-01679,C-001679,2025-08-06,346.21,Transferencia,Completado
PG-01680,C-001680,2025-07-25,511.92,Tarjeta,Completado
PG-01681,C-001681,2025-06-07,587.94,Tarjeta,Completado
PG-01682,C-001682,2025-07-03,1483.61,Bizum,Pendiente
PG-01683,C-001683,2025-06-14,235.7,Tarjeta,Pendiente
PG-01684,C-001684,2025-06-18,44.88,PayPal,Pendiente
PG-01685,C-001685,2025-07-25,734.32,Tarjeta,Completado
PG-01686,C-001686,2025-06-23,329.34,Tarjeta,Completado
PG-01687,C-001687,2025-06-16,760.3,Bizum,Completado
PG-01688,C-001688,2025-08-03,85.33,Amazon Pay,Completado
PG-01689,C-001689,2025-07-22,895.67,Tarjeta,Completado
PG-01690,C-001690,2025-06-17,669.4,Tarjeta,Completado
PG-01691,C-001691,2025-07-25,1108.45,Bizum,Pendiente
PG-01692,C-001692,2025-08-14,483.18,Transferencia,Completado
PG-01693,C-001693,2025-06-21,298.33,Transferencia,Completado
PG-01694,C-001694,2025-08-13,214.91,Tarjeta,Completado
PG-01695,C-001695,2025-08-01,115.57,Transferencia,Completado
PG-01696,C-001696,2025-07-29,853.95,PayPal,Completado
PG-01697,C-001697,2025-06-16,672.37,Amazon Pay,Completado
PG-01698,C-001698,2025-06-11,369.83,Transferencia,Completado
PG-01699,C-001699,2025-07-27,471.38,Transferencia,Completado
PG-01700,C-001700,2025-07-27,245.84,Tarjeta,Pendiente
PG-01701,C-001701,2025-06-06,1141.43,Tarjeta,Completado
PG-01702,C-001702,2025-08-29,1323.62,Efectivo,Completado
PG-01703,C-001703,2025-08-23,1509.94,Transferencia,Completado
PG-01704,C-001704,2025-07-03,92.27,Transferencia,Completado
PG-01705,C-001705,2025-08-08,844.64,Tarjeta,Completado
PG-01706,C-001706,2025-07-31,623.32,Tarjeta,Completado
PG-01707,C-001707,2025-06-10,76.21,Transferencia,Completado
PG-01708,C-001708,2025-08-04,425.54,Transferencia,Completado
PG-01709,C-001709,2025-07-06,1383.07,Efectivo,Completado
PG-01710,C-001710,2025-08-02,673.27,Transferencia,Completado
PG-01711,C-001711,2025-07-31,902.8,Bizum,Completado
PG-01712,C-001712,2025-07-17,1346.51,Efectivo,Completado
PG-01713,C-001713,2025-08-13,684.84,Tarjeta,Completado
PG-01714,C-001714,2025-06-05,1034.8,Amazon Pay,Completado
PG-01715,C-001715,2025-06-24,292.02,Transferencia,Completado
PG-01716,C-001716,2025-08-01,530.09,Bizum,Completado
PG-01717,C-001717,2025-07-25,1291.33,Tarjeta,Completado
PG-01718,C-001718,2025-07-29,919.11,Transferencia,Completado
PG-01719,C-001719,2025-08-28,473.93,Tarjeta,Completado
PG-01720,C-001720,2025-08-28,94.91,Tarjeta,Completado
PG-01721,C-001721,2025-06-16,725.77,Tarjeta,Completado
PG-01722,C-001722,2025-06-27,1112.87,Efectivo,Completado
PG-01723,C-001723,2025-08-26,42.17,Transferencia,Completado
PG-01724,C-001724,2025-07-16,1533.97,Transferencia,Pendiente
PG-01725,C-001725,2025-06-25,49.26,PayPal,Completado
PG-01726,C-001726,2025-06-30,462.06,Transferencia,Completado
PG-01727,C-001727,2025-07-18,880.67,Transferencia,Completado
PG-01728,C-001728,2025-06-24,808.5,Tarjeta,Completado
PG-01729,C-001729,2025-06-19,1295.18,Tarjeta,Completado
PG-01730,C-001730,2025-08-20,757.14,Transferencia,Completado
PG-01731,C-001731,2025-06-01,870.44,Efectivo,Completado
PG-01732,C-001732,2025-06-24,371.68,Bizum,Completado
PG-01733,C-001733,2025-07-13,1151.49,Tarjeta,Completado
PG-01734,C-001734,2025-07-18,704.18,Transferencia,Completado
PG-01735,C-001735,2025-06-21,346.1,Tarjeta,Completado
PG-01736,C-001736,2025-06-17,566.44,Tarjeta,Completado
PG-01737,C-001737,2025-08-20,659.4,Tarjeta,Completado
PG-01738,C-001738,2025-07-24,973.48,Transferencia,Completado
PG-01739,C-001739,2025-07-15,869.18,Efectivo,Completado
PG-01740,C-001740,2025-07-22,693.15,PayPal,Completado
PG-01741,C-001741,2025-06-24,579.8,Transferencia,Completado
PG-01742,C-001742,2025-08-10,171.0,Bizum,Completado
PG-01743,C-001743,2025-06-19,489.59,Transferencia,Completado
PG-01744,C-001744,2025-08-26,369.24,PayPal,Completado
PG-01745,C-001745,2025-08-18,1344.07,Bizum,Completado
PG-01746,C-001746,2025-07-15,1310.28,Tarjeta,Completado
PG-01747,C-001747,2025-07-14,276.64,Transferencia,Completado
PG-01748,C-001748,2025-08-11,639.8,Transferencia,Completado
PG-01749,C-001749,2025-06-13,1376.76,Tarjeta,Completado
PG-01750,C-001750,2025-08-27,1069.81,Transferencia,Completado
PG-01751,C-001751,2025-07-19,1115.34,Transferencia,Completado
PG-01752,C-001752,2025-06-13,1294.92,Transferencia,Completado
PG-01753,C-001753,2025-08-03,490.27,Tarjeta,Completado
PG-01754,C-001754,2025-06-22,52.97,Efectivo,Completado
PG-01755,C-001755,2025-06-12,1199.49,Transferencia,Pendiente
PG-01756,C-001756,2025-08-08,348.53,Transferencia,Completado
PG-01757,C-001757,2025-05-31,1180.59,Efectivo,Completado
PG-01758,C-001758,2025-08-22,47.42,Tarjeta,Completado
PG-01759,C-001759,2025-08-26,1176.94,Amazon Pay,Pendiente
PG-01760,C-001760,2025-08-27,96.66,Bizum,Completado
PG-01761,C-001761,2025-06-04,1241.64,Bizum,Completado
PG-01762,C-001762,2025-08-17,435.99,Tarjeta,Completado
PG-01763,C-001763,2025-07-28,284.4,Transferencia,Completado
PG-01764,C-001764,2025-08-03,895.54,Amazon Pay,Pendiente
PG-01765,C-001765,2025-08-05,827.88,Tarjeta,Completado
PG-01766,C-001766,2025-06-02,362.6,Efectivo,Fallido
PG-01767,C-001767,2025-07-17,163.44,Transferencia,Completado
PG-01768,C-001768,2025-07-10,910.21,Transferencia,Completado
PG-01769,C-001769,2025-06-17,183.04,Transferencia,Completado
PG-01770,C-001770,2025-07-03,1244.81,PayPal,Completado
PG-01771,C-001771,2025-08-10,1764.88,Bizum,Completado
PG-01772,C-001772,2025-07-18,914.2,PayPal,Completado
PG-01773,C-001773,2025-07-13,1171.1,Tarjeta,Pendiente
PG-01774,C-001774,2025-08-11,802.32,Efectivo,Completado
PG-01775,C-001775,2025-07-03,1227.29,Tarjeta,Completado
PG-01776,C-001776,2025-07-04,412.11,Bizum,Pendiente
PG-01777,C-001777,2025-07-07,1315.85,Transferencia,Completado
PG-01778,C-001778,2025-08-13,270.24,Transferencia,Fallido
PG-01779,C-001779,2025-07-22,497.96,PayPal,Fallido
PG-01780,C-001780,2025-06-21,272.15,Tarjeta,Completado
PG-01781,C-001781,2025-06-06,278.66,Amazon Pay,Completado
PG-01782,C-001782,2025-07-11,246.86,Transferencia,Completado
PG-01783,C-001783,2025-06-23,100.34,Transferencia,Completado
PG-01784,C-001784,2025-07-27,1287.82,Tarjeta,Completado
PG-01785,C-001785,2025-05-31,235.26,Tarjeta,Pendiente
PG-01786,C-001786,2025-08-23,478.72,Tarjeta,Completado
PG-01787,C-001787,2025-08-24,95.55,Tarjeta,Completado
PG-01788,C-001788,2025-08-13,1046.05,Tarjeta,Completado
PG-01789,C-001789,2025-08-13,1032.95,PayPal,Completado
PG-01790,C-001790,2025-08-04,287.04,Transferencia,Completado
PG-01791,C-001791,2025-08-27,983.86,Tarjeta,Completado
PG-01792,C-001792,2025-06-17,1450.08,Tarjeta,Completado
PG-01793,C-001793,2025-08-23,290.72,Tarjeta,Completado
PG-01794,C-001794,2025-06-25,332.28,Transferencia,Completado
PG-01795,C-001795,2025-07-19,951.76,Bizum,Completado
PG-01796,C-001796,2025-07-04,827.98,Transferencia,Completado
PG-01797,C-001797,2025-07-04,1714.11,Tarjeta,Completado
PG-01798,C-001798,2025-08-27,1120.45,Transferencia,Completado
PG-01799,C-001799,2025-06-26,1073.33,Tarjeta,Completado
PG-01800,C-001800,2025-06-05,1247.88,Bizum,Completado
PG-01801,C-001801,2025-08-15,823.03,PayPal,Completado
PG-01802,C-001802,2025-05-31,631.11,Tarjeta,Pendiente
PG-01803,C-001803,2025-07-29,663.49,Tarjeta,Completado
PG-01804,C-001804,2025-08-12,1253.08,Efectivo,Completado
PG-01805,C-001805,2025-06-25,332.45,Amazon Pay,Completado
PG-01806,C-001806,2025-08-05,818.05,Tarjeta,Completado
PG-01807,C-001807,2025-06-19,1280.45,Efectivo,Completado
PG-01808,C-001808,2025-07-04,81.36,PayPal,Completado
PG-01809,C-001809,2025-07-05,457.1,Tarjeta,Pendiente
PG-01810,C-001810,2025-08-19,399.45,Tarjeta,Completado
PG-01811,C-001811,2025-08-06,2085.86,Tarjeta,Completado
PG-01812,C-001812,2025-06-20,560.2,Amazon Pay,Completado
PG-01813,C-001813,2025-06-28,986.56,Tarjeta,Completado
PG-01814,C-001814,2025-07-12,176.68,Tarjeta,Completado
PG-01815,C-001815,2025-08-12,761.9,Bizum,Pendiente
PG-01816,C-001816,2025-08-03,1432.6,Tarjeta,Completado
PG-01817,C-001817,2025-08-14,108.89,Transferencia,Completado
PG-01818,C-001818,2025-06-25,173.04,Tarjeta,Fallido
PG-01819,C-001819,2025-07-08,981.87,Efectivo,Completado
PG-01820,C-001820,2025-06-21,1194.76,Tarjeta,Fallido
PG-01821,C-001821,2025-07-16,726.01,Efectivo,Completado
PG-01822,C-001822,2025-08-06,357.65,Transferencia,Completado
PG-01823,C-001823,2025-07-16,439.63,Amazon Pay,Completado
PG-01824,C-001824,2025-07-05,1270.53,Transferencia,Completado
PG-01825,C-001825,2025-06-29,71.42,Transferencia,Completado
PG-01826,C-001826,2025-06-18,1705.43,Amazon Pay,Completado
PG-01827,C-001827,2025-06-16,955.98,Efectivo,Completado
PG-01828,C-001828,2025-08-30,207.6,Tarjeta,Completado
PG-01829,C-001829,2025-07-20,436.48,Tarjeta,Completado
PG-01830,C-001830,2025-06-19,688.46,Tarjeta,Pendiente
PG-01831,C-001831,2025-07-28,58.12,Tarjeta,Completado
PG-01832,C-001832,2025-06-03,793.48,Transferencia,Completado
PG-01833,C-001833,2025-07-24,85.35,Transferencia,Pendiente
PG-01834,C-001834,2025-08-18,1199.75,Tarjeta,Completado
PG-01835,C-001835,2025-06-28,1386.33,Tarjeta,Completado
PG-01836,C-001836,2025-07-12,794.27,Bizum,Completado
PG-01837,C-001837,2025-06-12,12.74,Bizum,Completado
PG-01838,C-001838,2025-06-20,1066.31,Efectivo,Completado
PG-01839,C-001839,2025-06-23,467.21,PayPal,Completado
PG-01840,C-001840,2025-08-03,706.24,PayPal,Completado
PG-01841,C-001841,2025-08-05,1079.57,Efectivo,Completado
PG-01842,C-001842,2025-07-19,319.32,Transferencia,Completado
PG-01843,C-001843,2025-08-23,1322.62,Bizum,Fallido
PG-01844,C-001844,2025-08-22,762.15,Transferencia,Completado
PG-01845,C-001845,2025-07-12,363.64,Transferencia,Pendiente
PG-01846,C-001846,2025-07-18,1013.29,Efectivo,Completado
PG-01847,C-001847,2025-08-03,443.68,Transferencia,Completado
PG-01848,C-001848,2025-07-08,578.9,Tarjeta,Completado
PG-01849,C-001849,2025-06-09,770.01,PayPal,Completado
PG-01850,C-001850,2025-07-24,836.67,Tarjeta,Completado
PG-01851,C-001851,2025-06-03,994.8,Transferencia,Completado
PG-01852,C-001852,2025-08-12,971.28,PayPal,Completado
PG-01853,C-001853,2025-06-13,888.79,PayPal,Completado
PG-01854,C-001854,2025-07-03,136.54,Tarjeta,Completado
PG-01855,C-001855,2025-07-07,505.56,Tarjeta,Completado
PG-01856,C-001856,2025-06-20,311.94,Efectivo,Completado
PG-01857,C-001857,2025-07-03,845.01,Bizum,Completado
PG-01858,C-001858,2025-08-06,455.88,Bizum,Completado
PG-01859,C-001859,2025-06-29,596.59,Tarjeta,Completado
PG-01860,C-001860,2025-07-26,639.43,Bizum,Completado
PG-01861,C-001861,2025-06-12,532.64,Transferencia,Pendiente
PG-01862,C-001862,2025-06-26,434.9,Tarjeta,Completado
PG-01863,C-001863,2025-07-06,1670.88,Tarjeta,Completado
PG-01864,C-001864,2025-06-27,252.26,Tarjeta,Completado
PG-01865,C-001865,2025-08-18,305.96,Transferencia,Pendiente
PG-01866,C-001866,2025-08-23,411.36,Bizum,Completado
PG-01867,C-001867,2025-08-13,964.51,Tarjeta,Completado
PG-01868,C-001868,2025-06-14,577.25,Amazon Pay,Completado
PG-01869,C-001869,2025-08-04,116.61,Efectivo,Completado
PG-01870,C-001870,2025-08-17,1070.08,Bizum,Fallido
PG-01871,C-001871,2025-07-16,1147.39,Tarjeta,Completado
PG-01872,C-001872,2025-06-16,1249.03,Amazon Pay,Completado
PG-01873,C-001873,2025-08-13,24.4,Transferencia,Completado
PG-01874,C-001874,2025-06-15,123.61,PayPal,Pendiente
PG-01875,C-001875,2025-06-08,689.85,Bizum,Completado
PG-01876,C-001876,2025-06-05,822.66,Bizum,Completado
PG-01877,C-001877,2025-06-25,118.92,Tarjeta,Pendiente
PG-01878,C-001878,2025-07-13,457.84,Transferencia,Completado
PG-01879,C-001879,2025-08-08,684.8,Bizum,Completado
PG-01880,C-001880,2025-08-08,928.04,Tarjeta,Completado
PG-01881,C-001881,2025-08-03,922.31,PayPal,Completado
PG-01882,C-001882,2025-06-13,403.7,Transferencia,Completado
PG-01883,C-001883,2025-06-02,1132.11,Transferencia,Completado
PG-01884,C-001884,2025-07-23,588.35,Transferencia,Completado
PG-01885,C-001885,2025-08-01,593.38,Tarjeta,Completado
PG-01886,C-001886,2025-08-07,482.43,Tarjeta,Completado
PG-01887,C-001887,2025-06-02,842.53,Transferencia,Completado
PG-01888,C-001888,2025-07-31,641.8,PayPal,Completado
PG-01889,C-001889,2025-07-30,473.4,Tarjeta,Pendiente
PG-01890,C-001890,2025-08-24,718.99,Transferencia,Completado
PG-01891,C-001891,2025-08-22,503.52,Tarjeta,Completado
PG-01892,C-001892,2025-07-22,485.46,Transferencia,Completado
PG-01893,C-001893,2025-07-23,1127.67,Tarjeta,Completado
PG-01894,C-001894,2025-08-22,82.66,Transferencia,Completado
PG-01895,C-001895,2025-06-29,478.55,Tarjeta,Completado
PG-01896,C-001896,2025-06-02,701.03,Tarjeta,Pendiente
PG-01897,C-001897,2025-07-15,611.25,PayPal,Pendiente
PG-01898,C-001898,2025-07-03,550.51,Transferencia,Completado
PG-01899,C-001899,2025-08-28,112.74,Bizum,Fallido
PG-01900,C-001900,2025-06-29,916.41,Transferencia,Completado
PG-01901,C-001901,2025-07-02,712.43,Transferencia,Completado
PG-01902,C-001902,2025-08-20,997.41,PayPal,Completado
PG-01903,C-001903,2025-06-14,405.14,Tarjeta,Completado
PG-01904,C-001904,2025-06-09,265.4,Tarjeta,Completado
PG-01905,C-001905,2025-08-10,346.05,Bizum,Pendiente
PG-01906,C-001906,2025-08-10,128.53,Bizum,Completado
PG-01907,C-001907,2025-08-26,387.0,PayPal,Completado
PG-01908,C-001908,2025-06-18,788.37,Efectivo,Pendiente
PG-01909,C-001909,2025-08-11,1060.55,Efectivo,Completado
PG-01910,C-001910,2025-06-28,246.12,Amazon Pay,Completado
PG-01911,C-001911,2025-07-22,277.73,Transferencia,Completado
PG-01912,C-001912,2025-08-11,1325.97,Tarjeta,Completado
PG-01913,C-001913,2025-08-19,204.16,Tarjeta,Pendiente
PG-01914,C-001914,2025-08-02,994.85,Bizum,Pendiente
PG-01915,C-001915,2025-06-27,245.32,Transferencia,Completado
PG-01916,C-001916,2025-08-18,285.16,Transferencia,Completado
PG-01917,C-001917,2025-07-03,190.94,PayPal,Pendiente
PG-01918,C-001918,2025-06-15,1219.42,Tarjeta,Completado
PG-01919,C-001919,2025-08-12,254.74,Amazon Pay,Completado
PG-01920,C-001920,2025-06-15,1346.88,Tarjeta,Completado
PG-01921,C-001921,2025-08-05,525.55,Transferencia,Completado
PG-01922,C-001922,2025-08-13,527.66,Efectivo,Completado
PG-01923,C-001923,2025-07-01,83.85,Transferencia,Completado
PG-01924,C-001924,2025-06-27,620.63,Tarjeta,Completado
PG-01925,C-001925,2025-07-18,691.62,Tarjeta,Completado
PG-01926,C-001926,2025-06-29,252.6,Tarjeta,Completado
PG-01927,C-001927,2025-06-30,617.95,Transferencia,Completado
PG-01928,C-001928,2025-08-07,198.12,Transferencia,Completado
PG-01929,C-001929,2025-08-20,130.24,Transferencia,Completado
PG-01930,C-001930,2025-07-11,113.8,Amazon Pay,Completado
PG-01931,C-001931,2025-06-05,372.86,Tarjeta,Completado
PG-01932,C-001932,2025-07-24,1222.3,Tarjeta,Completado
PG-01933,C-001933,2025-08-08,552.99,Tarjeta,Completado
PG-01934,C-001934,2025-07-19,745.99,Bizum,Fallido
PG-01935,C-001935,2025-07-03,15.61,Tarjeta,Completado
PG-01936,C-001936,2025-06-05,1311.32,PayPal,Completado
PG-01937,C-001937,2025-07-12,1414.9,Efectivo,Fallido
PG-01938,C-001938,2025-07-02,433.55,Transferencia,Completado
PG-01939,C-001939,2025-07-25,581.26,Efectivo,Completado
PG-01940,C-001940,2025-06-10,654.38,Transferencia,Fallido
PG-01941,C-001941,2025-06-22,696.99,Transferencia,Completado
PG-01942,C-001942,2025-08-25,190.98,Tarjeta,Pendiente
PG-01943,C-001943,2025-07-10,257.69,PayPal,Fallido
PG-01944,C-001944,2025-07-22,1499.49,Bizum,Completado
PG-01945,C-001945,2025-06-09,1002.51,Bizum,Completado
PG-01946,C-001946,2025-06-26,82.33,PayPal,Completado
PG-01947,C-001947,2025-07-05,459.62,Efectivo,Completado
PG-01948,C-001948,2025-07-13,1007.92,Tarjeta,Completado
PG-01949,C-001949,2025-06-26,793.06,PayPal,Completado
PG-01950,C-001950,2025-08-11,505.82,Tarjeta,Fallido
PG-01951,C-001951,2025-07-20,664.6,Transferencia,Completado
PG-01952,C-001952,2025-07-28,712.77,Efectivo,Completado
PG-01953,C-001953,2025-07-30,589.93,Transferencia,Completado
PG-01954,C-001954,2025-08-08,960.9,Amazon Pay,Completado
PG-01955,C-001955,2025-07-20,394.8,Transferencia,Completado
PG-01956,C-001956,2025-06-27,853.05,Transferencia,Completado
PG-01957,C-001957,2025-06-24,205.77,Tarjeta,Completado
PG-01958,C-001958,2025-07-21,1084.61,Tarjeta,Completado
PG-01959,C-001959,2025-07-03,1637.34,Efectivo,Completado
PG-01960,C-001960,2025-08-17,962.08,PayPal,Completado
PG-01961,C-001961,2025-07-03,981.95,Transferencia,Completado
PG-01962,C-001962,2025-07-08,1262.13,Efectivo,Completado
PG-01963,C-001963,2025-07-15,1873.05,PayPal,Completado
PG-01964,C-001964,2025-06-07,1525.69,Bizum,Completado
PG-01965,C-001965,2025-08-07,684.83,Bizum,Completado
PG-01966,C-001966,2025-06-24,786.08,Bizum,Completado
PG-01967,C-001967,2025-08-21,34.5,Tarjeta,Completado
PG-01968,C-001968,2025-06-09,704.68,Tarjeta,Pendiente
PG-01969,C-001969,2025-07-18,1083.96,Tarjeta,Pendiente
PG-01970,C-001970,2025-08-28,1034.05,Tarjeta,Completado
PG-01971,C-001971,2025-08-29,444.28,Amazon Pay,Completado
PG-01972,C-001972,2025-07-16,281.44,Transferencia,Completado
PG-01973,C-001973,2025-07-26,587.18,Transferencia,Completado
PG-01974,C-001974,2025-07-30,480.21,Tarjeta,Completado
PG-01975,C-001975,2025-07-17,786.44,Transferencia,Completado
PG-01976,C-001976,2025-07-07,145.26,Transferencia,Completado
PG-01977,C-001977,2025-08-28,352.54,Transferencia,Completado
PG-01978,C-001978,2025-06-11,147.08,PayPal,Completado
PG-01979,C-001979,2025-08-01,224.7,Tarjeta,Completado
PG-01980,C-001980,2025-06-11,550.4,Tarjeta,Completado
PG-01981,C-001981,2025-07-18,724.17,Efectivo,Completado
PG-01982,C-001982,2025-06-15,469.88,Transferencia,Completado
