order_proveedor_id,branch_id,product_id,provider_id,provider_name,fecha_orden,cantidad,precio_unitario,total,estado
O-002465,BR-00160,P-017939,PR-00636,Compañía Rios S.Coop.,2025-08-02,20,45.19,903.8,En tránsito
O-002466,BR-00160,P-017966,PR-00194,Servicios GHVW S.L.N.E,2025-08-07,85,15.26,1297.1,Recibido
O-002467,BR-00160,P-017972,PR-00196,Finanzas Ramírez S.Coop.,2025-08-23,42,13.87,582.54,En tránsito
O-002468,BR-00160,P-017977,PR-00728,Catalina Bautista Maldonado S.A.D,2025-07-04,90,45.88,4129.2,En tránsito
O-002469,BR-00160,P-017982,PR-00728,Catalina Bautista Maldonado S.A.D,2025-07-19,58,54.59,3166.22,Recibido
O-002470,BR-00160,P-017983,PR-00974,Hnos Casares S.L.N.E,2025-07-12,95,69.42,6594.9,Recibido
O-002471,BR-00160,P-018001,PR-00651,Infraestructuras JTIR S.A.,2025-07-17,100,118.62,11862.0,Recibido
O-002472,BR-00160,P-018010,PR-01025,Instalaciones VA S.Com.,2025-08-25,29,12.07,350.03,Pendiente
O-002473,BR-00160,P-018031,PR-01410,Pera y Rivero S.Com.,2025-08-06,23,68.89,1584.47,Pendiente
O-002474,BR-00160,P-018037,PR-01447,Hnos Carreras S.L.,2025-07-21,82,32.93,2700.26,Recibido
O-002475,BR-00160,P-018038,PR-01447,Hnos Carreras S.L.,2025-07-17,80,115.15,9212.0,Pendiente
O-002476,BR-00160,P-018047,PR-01283,Olivera y asociados S.L.U.,2025-07-15,49,21.14,1035.86,En tránsito
O-002477,BR-00160,P-018053,PR-00206,Petrona Roca Juárez S.C.P,2025-08-27,44,51.88,2282.72,En tránsito
O-002478,BR-00160,P-018063,PR-01085,Infraestructuras DPOU S.L.N.E,2025-08-23,97,86.37,8377.89,Pendiente
O-002479,BR-00160,P-018065,PR-01093,Infraestructuras del Norte S.Com.,2025-08-13,96,43.41,4167.36,Pendiente
O-002480,BR-00161,P-018069,PR-01136,Distribuciones EXZ S.Com.,2025-08-03,27,78.16,2110.32,Recibido
O-002481,BR-00161,P-018076,PR-00232,Campos y Jerez S.A.,2025-08-06,42,102.81,4318.02,Recibido
O-002482,BR-00161,P-018078,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-16,84,48.54,4077.36,En tránsito
O-002483,BR-00161,P-018081,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-22,97,144.86,14051.42,Pendiente
O-002484,BR-00161,P-018099,PR-00222,Grupo Correa S.Com.,2025-07-08,25,100.56,2514.0,En tránsito
O-002485,BR-00161,P-018107,PR-00223,Hotel Abril S.Com.,2025-08-05,89,74.6,6639.4,Pendiente
O-002486,BR-00161,P-018109,PR-00224,Villaverde & Asociados S.Com.,2025-08-18,43,69.31,2980.33,En tránsito
O-002487,BR-00161,P-018118,PR-01473,Soluciones MT S.Coop.,2025-07-14,63,48.94,3083.22,En tránsito
O-002488,BR-00161,P-018121,PR-00194,Servicios GHVW S.L.N.E,2025-08-08,98,8.25,808.5,En tránsito
O-002489,BR-00161,P-018130,PR-00196,Finanzas Ramírez S.Coop.,2025-07-08,79,78.01,6162.79,Recibido
O-002490,BR-00161,P-018135,PR-00197,Familia Herrero S.A.T.,2025-07-01,51,97.75,4985.25,En tránsito
O-002491,BR-00161,P-018137,PR-00197,Familia Herrero S.A.T.,2025-07-15,81,17.05,1381.05,En tránsito
O-002492,BR-00161,P-018158,PR-00679,Herrera y Palomino S.A.,2025-08-26,68,54.14,3681.52,Pendiente
O-002493,BR-00161,P-018167,PR-00203,Comercial RWD S.A.,2025-07-11,33,147.81,4877.73,En tránsito
O-002494,BR-00161,P-018168,PR-00203,Comercial RWD S.A.,2025-08-09,40,97.14,3885.6,Pendiente
O-002495,BR-00161,P-018173,PR-00226,Inmobiliaria Globales S.Com.,2025-07-06,46,58.85,2707.1,Pendiente
O-002496,BR-00161,P-018181,PR-00992,Suministros WJ S.Com.,2025-07-28,82,88.59,7264.38,En tránsito
O-002497,BR-00161,P-018190,PR-01458,Banco Tudela y asociados S.L.U.,2025-07-05,77,99.25,7642.25,Pendiente
O-002498,BR-00161,P-018200,PR-00204,Farmaceútica Globales S.A.,2025-07-02,80,67.18,5374.4,Recibido
O-002499,BR-00161,P-018202,PR-00204,Farmaceútica Globales S.A.,2025-08-08,26,134.44,3495.44,Pendiente
O-002500,BR-00161,P-018203,PR-00204,Farmaceútica Globales S.A.,2025-08-01,85,140.97,11982.45,En tránsito
O-002501,BR-00162,P-018270,PR-01473,Soluciones MT S.Coop.,2025-07-04,86,71.43,6142.98,Pendiente
O-002502,BR-00162,P-018277,PR-00196,Finanzas Ramírez S.Coop.,2025-07-08,39,8.54,333.06,Pendiente
O-002503,BR-00162,P-018279,PR-00196,Finanzas Ramírez S.Coop.,2025-07-01,61,115.57,7049.77,En tránsito
O-002504,BR-00162,P-018282,PR-01307,Transportes Avanzadas S.L.U.,2025-08-08,26,14.57,378.82,Recibido
O-002505,BR-00162,P-018286,PR-00974,Hnos Casares S.L.N.E,2025-08-14,46,134.08,6167.68,Recibido
O-002506,BR-00162,P-018290,PR-00974,Hnos Casares S.L.N.E,2025-07-24,57,89.8,5118.6,Pendiente
O-002507,BR-00162,P-018294,PR-00199,Grupo Dominguez S.C.P,2025-08-08,46,31.17,1433.82,Recibido
O-002508,BR-00162,P-018298,PR-00200,Familia Menéndez S.Coop.,2025-07-15,30,53.44,1603.2,En tránsito
O-002509,BR-00162,P-018302,PR-00201,Hermanos Clemente S.A.,2025-07-26,64,51.72,3310.08,Pendiente
O-002510,BR-00162,P-018306,PR-00202,Restauración del Norte S.Coop.,2025-07-15,86,117.15,10074.9,Pendiente
O-002511,BR-00162,P-018309,PR-01025,Instalaciones VA S.Com.,2025-07-11,98,124.3,12181.4,Recibido
O-002512,BR-00162,P-018310,PR-00202,Restauración del Norte S.Coop.,2025-08-18,70,76.81,5376.7,En tránsito
O-002513,BR-00162,P-018322,PR-00228,Supermercados SH S.A.,2025-07-02,20,64.89,1297.8,Pendiente
O-002514,BR-00162,P-018340,PR-00991,Desarrollo del Sur S.A.,2025-08-11,63,52.55,3310.65,Pendiente
O-002515,BR-00162,P-018344,PR-00204,Farmaceútica Globales S.A.,2025-07-18,24,60.35,1448.4,Recibido
O-002516,BR-00162,P-018345,PR-00205,Salud Miguel Pinilla S.Coop.,2025-07-27,100,64.24,6424.0,En tránsito
O-002517,BR-00162,P-018346,PR-00205,Salud Miguel Pinilla S.Coop.,2025-07-29,64,10.77,689.28,Pendiente
O-002518,BR-00162,P-018361,PR-00745,Grupo Tejada S.Coop.,2025-07-22,20,138.15,2763.0,En tránsito
O-002519,BR-00163,P-018390,PR-00636,Compañía Rios S.Coop.,2025-07-29,100,20.11,2011.0,Recibido
O-002520,BR-00163,P-018391,PR-00636,Compañía Rios S.Coop.,2025-07-17,97,60.82,5899.54,Pendiente
O-002521,BR-00163,P-018392,PR-00636,Compañía Rios S.Coop.,2025-08-19,38,123.28,4684.64,En tránsito
O-002522,BR-00163,P-018399,PR-00755,Inmobiliaria Ríos S.Com.,2025-08-27,72,8.9,640.8,Recibido
O-002523,BR-00163,P-018414,PR-00976,Compañía Arce y asociados S.L.,2025-07-13,47,55.23,2595.81,Pendiente
O-002524,BR-00163,P-018416,PR-00225,Transportes del Mediterráneo S.L.N.E,2025-08-25,81,39.5,3199.5,En tránsito
O-002525,BR-00163,P-018425,PR-01473,Soluciones MT S.Coop.,2025-08-18,21,147.72,3102.12,Pendiente
O-002526,BR-00163,P-018430,PR-01294,Hermanos Salmerón S.L.,2025-08-16,94,128.99,12125.06,En tránsito
O-002527,BR-00163,P-018437,PR-00196,Finanzas Ramírez S.Coop.,2025-07-28,71,114.04,8096.84,Recibido
O-002528,BR-00163,P-018443,PR-01307,Transportes Avanzadas S.L.U.,2025-08-19,100,29.58,2958.0,En tránsito
O-002529,BR-00163,P-018447,PR-00198,Anselma Escobar Calderón S.L.,2025-07-07,48,68.84,3304.32,Recibido
O-002530,BR-00163,P-018453,PR-00200,Familia Menéndez S.Coop.,2025-08-26,48,141.75,6804.0,Pendiente
O-002531,BR-00163,P-018460,PR-00959,Talleres Sabater S.Coop.,2025-07-16,69,36.09,2490.21,Recibido
O-002532,BR-00163,P-018466,PR-00202,Restauración del Norte S.Coop.,2025-07-21,46,74.15,3410.9,Pendiente
O-002533,BR-00163,P-018472,PR-00203,Comercial RWD S.A.,2025-08-21,48,94.74,4547.52,Recibido
O-002534,BR-00164,P-018481,PR-00232,Campos y Jerez S.A.,2025-07-28,48,141.94,6813.12,Pendiente
O-002535,BR-00164,P-018484,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-08-13,26,118.02,3068.52,Pendiente
O-002536,BR-00164,P-018490,PR-00636,Compañía Rios S.Coop.,2025-07-03,40,55.58,2223.2,Pendiente
O-002537,BR-00164,P-018497,PR-01092,Comercializadora XVV S.L.,2025-07-14,57,124.33,7086.81,En tránsito
O-002538,BR-00164,P-018499,PR-00221,Hermanos Contreras S.Com.,2025-07-28,30,145.89,4376.7,En tránsito
O-002539,BR-00164,P-018504,PR-00222,Grupo Correa S.Com.,2025-08-15,98,63.77,6249.46,En tránsito
O-002540,BR-00164,P-018517,PR-00744,Elpidio Fortuny Toro S.Coop.,2025-08-17,29,118.56,3438.24,Recibido
O-002541,BR-00164,P-018520,PR-00687,Servicios VGKU S.A.,2025-07-22,82,106.24,8711.68,Pendiente
O-002542,BR-00164,P-018528,PR-01294,Hermanos Salmerón S.L.,2025-08-20,87,47.69,4149.03,Pendiente
O-002543,BR-00164,P-018529,PR-01302,Inmobiliaria YTT S.L.,2025-08-18,88,17.44,1534.72,Recibido
O-002544,BR-00164,P-018533,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-07-06,79,123.89,9787.31,En tránsito
O-002545,BR-00164,P-018537,PR-00728,Catalina Bautista Maldonado S.A.D,2025-08-26,91,32.76,2981.16,Pendiente
O-002546,BR-00164,P-018544,PR-01349,Restauración Gallego y asociados S.A.,2025-07-22,51,129.43,6600.93,En tránsito
O-002547,BR-00164,P-018564,PR-00203,Comercial RWD S.A.,2025-08-01,25,54.18,1354.5,En tránsito
O-002548,BR-00164,P-018566,PR-00203,Comercial RWD S.A.,2025-07-29,91,141.81,12904.71,En tránsito
O-002549,BR-00165,P-018569,PR-01136,Distribuciones EXZ S.Com.,2025-08-22,77,21.42,1649.34,En tránsito
O-002550,BR-00165,P-018570,PR-01136,Distribuciones EXZ S.Com.,2025-07-02,62,126.47,7841.14,En tránsito
O-002551,BR-00165,P-018574,PR-00232,Campos y Jerez S.A.,2025-07-26,29,134.64,3904.56,Pendiente
O-002552,BR-00165,P-018580,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-11,73,102.18,7459.14,Recibido
O-002553,BR-00165,P-018587,PR-00234,Gimeno y Amador S.A.,2025-07-12,64,108.42,6938.88,Recibido
O-002554,BR-00165,P-018589,PR-00234,Gimeno y Amador S.A.,2025-08-10,34,33.23,1129.82,Recibido
O-002555,BR-00165,P-018593,PR-00235,Servicios Vicente S.L.,2025-07-04,72,63.53,4574.16,En tránsito
O-002556,BR-00165,P-018596,PR-00636,Compañía Rios S.Coop.,2025-07-23,66,51.24,3381.84,Recibido
O-002557,BR-00165,P-018597,PR-01092,Comercializadora XVV S.L.,2025-06-30,100,69.37,6937.0,Pendiente
O-002558,BR-00165,P-018613,PR-00744,Elpidio Fortuny Toro S.Coop.,2025-08-11,83,12.24,1015.92,Recibido
O-002559,BR-00165,P-018615,PR-00224,Villaverde & Asociados S.Com.,2025-08-28,91,107.33,9767.03,En tránsito
O-002560,BR-00165,P-018623,PR-00976,Compañía Arce y asociados S.L.,2025-08-23,88,82.3,7242.4,Pendiente
O-002561,BR-00165,P-018647,PR-00198,Anselma Escobar Calderón S.L.,2025-07-15,20,2.63,52.6,Pendiente
O-002562,BR-00165,P-018651,PR-00199,Grupo Dominguez S.C.P,2025-07-18,33,120.43,3974.19,Pendiente
O-002563,BR-00165,P-018667,PR-00201,Hermanos Clemente S.A.,2025-08-11,36,91.68,3300.48,En tránsito
O-002564,BR-00165,P-018671,PR-01025,Instalaciones VA S.Com.,2025-07-04,89,56.26,5007.14,Recibido
O-002565,BR-00166,P-018688,PR-00859,Grupo Vilar S.L.N.E,2025-08-25,26,125.57,3264.82,En tránsito
O-002566,BR-00166,P-018693,PR-00234,Gimeno y Amador S.A.,2025-07-21,66,67.56,4458.96,Recibido
O-002567,BR-00166,P-018704,PR-00221,Hermanos Contreras S.Com.,2025-08-10,31,87.45,2710.95,Recibido
O-002568,BR-00166,P-018707,PR-01092,Comercializadora XVV S.L.,2025-07-15,32,104.11,3331.52,Recibido
O-002569,BR-00166,P-018713,PR-00223,Hotel Abril S.Com.,2025-07-29,89,133.7,11899.3,En tránsito
O-002570,BR-00166,P-018715,PR-00223,Hotel Abril S.Com.,2025-08-19,84,62.52,5251.68,En tránsito
O-002571,BR-00166,P-018718,PR-00224,Villaverde & Asociados S.Com.,2025-08-28,81,45.47,3683.07,Pendiente
O-002572,BR-00166,P-018732,PR-01473,Soluciones MT S.Coop.,2025-07-02,91,21.02,1912.82,En tránsito
O-002573,BR-00166,P-018733,PR-00194,Servicios GHVW S.L.N.E,2025-08-20,58,51.14,2966.12,Recibido
O-002574,BR-00166,P-018746,PR-01307,Transportes Avanzadas S.L.U.,2025-08-19,36,125.32,4511.52,En tránsito
O-002575,BR-00166,P-018757,PR-01349,Restauración Gallego y asociados S.A.,2025-07-24,58,96.35,5588.3,En tránsito
O-002576,BR-00167,P-018792,PR-00859,Grupo Vilar S.L.N.E,2025-07-29,51,103.8,5293.8,En tránsito
O-002577,BR-00167,P-018819,PR-00222,Grupo Correa S.Com.,2025-08-26,56,24.44,1368.64,En tránsito
O-002578,BR-00167,P-018837,PR-01473,Soluciones MT S.Coop.,2025-07-03,77,55.91,4305.07,Recibido
O-002579,BR-00167,P-018840,PR-01473,Soluciones MT S.Coop.,2025-07-24,59,99.57,5874.63,Pendiente
O-002580,BR-00167,P-018842,PR-01294,Hermanos Salmerón S.L.,2025-07-25,70,113.89,7972.3,Pendiente
O-002581,BR-00167,P-018843,PR-01302,Inmobiliaria YTT S.L.,2025-07-30,46,10.88,500.48,Recibido
O-002582,BR-00167,P-018849,PR-00196,Finanzas Ramírez S.Coop.,2025-07-26,93,118.23,10995.39,Recibido
O-002583,BR-00167,P-018851,PR-01223,Hnos Manrique S.Coop.,2025-07-05,56,109.95,6157.2,Pendiente
O-002584,BR-00167,P-018858,PR-00198,Anselma Escobar Calderón S.L.,2025-08-23,50,51.07,2553.5,Pendiente
O-002585,BR-00167,P-018861,PR-00974,Hnos Casares S.L.N.E,2025-08-24,96,147.67,14176.32,Recibido
O-002586,BR-00167,P-018876,PR-00651,Infraestructuras JTIR S.A.,2025-07-24,92,134.83,12404.36,Pendiente
O-002587,BR-00167,P-018881,PR-01025,Instalaciones VA S.Com.,2025-08-12,46,46.23,2126.58,Recibido
O-002588,BR-00167,P-018887,PR-00203,Comercial RWD S.A.,2025-07-03,78,31.64,2467.92,Pendiente
O-002589,BR-00168,P-018892,PR-01136,Distribuciones EXZ S.Com.,2025-08-13,62,53.3,3304.6,Recibido
O-002590,BR-00168,P-018901,PR-00232,Campos y Jerez S.A.,2025-08-11,85,138.0,11730.0,Pendiente
O-002591,BR-00168,P-018902,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-06,67,73.99,4957.33,En tránsito
O-002592,BR-00168,P-018935,PR-00224,Villaverde & Asociados S.Com.,2025-07-23,91,17.08,1554.28,En tránsito
O-002593,BR-00168,P-018946,PR-01473,Soluciones MT S.Coop.,2025-07-13,47,52.27,2456.69,En tránsito
O-002594,BR-00168,P-018956,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-07-22,26,85.67,2227.42,En tránsito
O-002595,BR-00168,P-018966,PR-01307,Transportes Avanzadas S.L.U.,2025-07-26,66,142.11,9379.26,En tránsito
O-002596,BR-00168,P-018982,PR-00199,Grupo Dominguez S.C.P,2025-08-19,51,149.99,7649.49,En tránsito
O-002597,BR-00168,P-018987,PR-00200,Familia Menéndez S.Coop.,2025-07-28,32,101.9,3260.8,Pendiente
O-002598,BR-00168,P-018989,PR-00679,Herrera y Palomino S.A.,2025-07-11,41,50.53,2071.73,Recibido
O-002599,BR-00168,P-018997,PR-01025,Instalaciones VA S.Com.,2025-07-14,61,34.36,2095.96,En tránsito
O-002600,BR-00169,P-019002,PR-01136,Distribuciones EXZ S.Com.,2025-08-02,46,54.2,2493.2,Pendiente
O-002601,BR-00169,P-019009,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-02,51,134.99,6884.49,En tránsito
O-002602,BR-00169,P-019014,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-08-13,74,30.58,2262.92,Pendiente
O-002603,BR-00169,P-019025,PR-00221,Hermanos Contreras S.Com.,2025-08-07,54,49.62,2679.48,Recibido
O-002604,BR-00169,P-019029,PR-00222,Grupo Correa S.Com.,2025-08-14,67,138.12,9254.04,Recibido
O-002605,BR-00169,P-019037,PR-00223,Hotel Abril S.Com.,2025-08-23,45,110.56,4975.2,En tránsito
O-002606,BR-00169,P-019059,PR-01302,Inmobiliaria YTT S.L.,2025-07-14,94,11.63,1093.22,En tránsito
O-002607,BR-00169,P-019062,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-07-17,51,63.05,3215.55,Pendiente
O-002608,BR-00169,P-019065,PR-00197,Familia Herrero S.A.T.,2025-07-13,40,95.22,3808.8,En tránsito
O-002609,BR-00169,P-019075,PR-00199,Grupo Dominguez S.C.P,2025-08-21,43,139.03,5978.29,Recibido
O-002610,BR-00169,P-019076,PR-00199,Grupo Dominguez S.C.P,2025-08-17,53,65.92,3493.76,Recibido
O-002611,BR-00169,P-019080,PR-00199,Grupo Dominguez S.C.P,2025-08-15,92,79.92,7352.64,Pendiente
O-002612,BR-00169,P-019085,PR-00200,Familia Menéndez S.Coop.,2025-08-10,36,129.74,4670.64,En tránsito
O-002613,BR-00169,P-019093,PR-00202,Restauración del Norte S.Coop.,2025-08-26,40,37.77,1510.8,En tránsito
O-002614,BR-00169,P-019102,PR-00874,Familia Marí S.A.,2025-08-23,90,6.36,572.4,Recibido
O-002615,BR-00170,P-019104,PR-01136,Distribuciones EXZ S.Com.,2025-07-29,58,81.78,4743.24,Pendiente
O-002616,BR-00170,P-019107,PR-00859,Grupo Vilar S.L.N.E,2025-08-21,52,90.88,4725.76,Recibido
O-002617,BR-00170,P-019113,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-25,32,108.85,3483.2,Pendiente
O-002618,BR-00170,P-019118,PR-00234,Gimeno y Amador S.A.,2025-07-20,95,50.36,4784.2,En tránsito
O-002619,BR-00170,P-019120,PR-00234,Gimeno y Amador S.A.,2025-08-23,29,14.65,424.85,Pendiente
O-002620,BR-00170,P-019125,PR-00636,Compañía Rios S.Coop.,2025-07-05,85,9.81,833.85,En tránsito
O-002621,BR-00170,P-019134,PR-00222,Grupo Correa S.Com.,2025-08-23,69,9.55,658.95,En tránsito
O-002622,BR-00170,P-019141,PR-00223,Hotel Abril S.Com.,2025-07-19,24,83.15,1995.6,Recibido
O-002623,BR-00170,P-019142,PR-00809,Fajardo y asociados S.Com.,2025-07-28,71,4.19,297.49,Pendiente
O-002624,BR-00170,P-019162,PR-00196,Finanzas Ramírez S.Coop.,2025-08-27,53,71.11,3768.83,Recibido
O-002625,BR-00170,P-019164,PR-00196,Finanzas Ramírez S.Coop.,2025-06-30,98,13.7,1342.6,Pendiente
O-002626,BR-00170,P-019165,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-07-28,40,19.49,779.6,Recibido
O-002627,BR-00170,P-019171,PR-00728,Catalina Bautista Maldonado S.A.D,2025-08-19,52,15.5,806.0,En tránsito
O-002628,BR-00170,P-019172,PR-00974,Hnos Casares S.L.N.E,2025-07-07,84,147.38,12379.92,Pendiente
O-002629,BR-00170,P-019174,PR-00974,Hnos Casares S.L.N.E,2025-06-30,98,75.78,7426.44,En tránsito
O-002630,BR-00170,P-019175,PR-00974,Hnos Casares S.L.N.E,2025-08-25,26,105.28,2737.28,Pendiente
O-002631,BR-00170,P-019176,PR-00974,Hnos Casares S.L.N.E,2025-08-06,42,45.77,1922.34,Recibido
O-002632,BR-00170,P-019177,PR-00974,Hnos Casares S.L.N.E,2025-08-01,90,18.7,1683.0,Recibido
O-002633,BR-00170,P-019182,PR-00200,Familia Menéndez S.Coop.,2025-08-14,35,140.0,4900.0,Pendiente
O-002634,BR-00171,P-019209,PR-00234,Gimeno y Amador S.A.,2025-07-30,88,94.79,8341.52,En tránsito
O-002635,BR-00171,P-019210,PR-00234,Gimeno y Amador S.A.,2025-08-15,51,94.46,4817.46,Pendiente
O-002636,BR-00171,P-019225,PR-00222,Grupo Correa S.Com.,2025-08-04,80,45.43,3634.4,En tránsito
O-002637,BR-00171,P-019227,PR-00223,Hotel Abril S.Com.,2025-08-13,35,7.72,270.2,Pendiente
O-002638,BR-00171,P-019231,PR-00223,Hotel Abril S.Com.,2025-07-24,26,94.07,2445.82,Recibido
O-002639,BR-00171,P-019259,PR-00196,Finanzas Ramírez S.Coop.,2025-08-15,21,33.01,693.21,Recibido
O-002640,BR-00171,P-019261,PR-00197,Familia Herrero S.A.T.,2025-07-28,41,19.57,802.37,Recibido
O-002641,BR-00171,P-019265,PR-00974,Hnos Casares S.L.N.E,2025-07-26,22,104.92,2308.24,Recibido
O-002642,BR-00171,P-019272,PR-00200,Familia Menéndez S.Coop.,2025-07-10,42,59.08,2481.36,Recibido
O-002643,BR-00171,P-019274,PR-00200,Familia Menéndez S.Coop.,2025-07-05,72,12.93,930.96,En tránsito
O-002644,BR-00171,P-019282,PR-00679,Herrera y Palomino S.A.,2025-07-22,37,110.31,4081.47,Recibido
O-002645,BR-00171,P-019286,PR-00202,Restauración del Norte S.Coop.,2025-07-24,55,11.8,649.0,Pendiente
O-002646,BR-00172,P-019320,PR-00222,Grupo Correa S.Com.,2025-07-31,54,25.28,1365.12,Recibido
O-002647,BR-00172,P-019323,PR-00222,Grupo Correa S.Com.,2025-08-27,21,3.45,72.45,En tránsito
O-002648,BR-00172,P-019324,PR-00222,Grupo Correa S.Com.,2025-08-15,79,64.0,5056.0,Pendiente
O-002649,BR-00172,P-019328,PR-00223,Hotel Abril S.Com.,2025-07-22,38,142.31,5407.78,Recibido
O-002650,BR-00172,P-019336,PR-00976,Compañía Arce y asociados S.L.,2025-08-21,53,105.04,5567.12,En tránsito
O-002651,BR-00172,P-019340,PR-00194,Servicios GHVW S.L.N.E,2025-08-15,75,98.26,7369.5,Recibido
O-002652,BR-00172,P-019342,PR-00194,Servicios GHVW S.L.N.E,2025-08-06,33,44.26,1460.58,Pendiente
O-002653,BR-00172,P-019351,PR-00195,Talleres GNUE S.Coop.,2025-07-05,75,101.71,7628.25,Recibido
O-002654,BR-00172,P-019353,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-08-23,35,79.97,2798.95,Recibido
O-002655,BR-00172,P-019355,PR-00196,Finanzas Ramírez S.Coop.,2025-07-12,24,45.02,1080.48,Pendiente
O-002656,BR-00172,P-019356,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-07-23,38,36.78,1397.64,Pendiente
O-002657,BR-00172,P-019357,PR-00802,Fábrica Bonet y asociados S.L.N.E,2025-07-16,43,28.18,1211.74,Pendiente
O-002658,BR-00172,P-019359,PR-00728,Catalina Bautista Maldonado S.A.D,2025-07-13,29,107.29,3111.41,Recibido
O-002659,BR-00172,P-019364,PR-00198,Anselma Escobar Calderón S.L.,2025-07-01,30,66.42,1992.6,Recibido
O-002660,BR-00172,P-019369,PR-01486,Grupo Villalba S.Com.,2025-08-19,21,29.77,625.17,Pendiente
O-002661,BR-00172,P-019373,PR-00200,Familia Menéndez S.Coop.,2025-07-24,96,113.12,10859.52,Recibido
O-002662,BR-00172,P-019375,PR-00200,Familia Menéndez S.Coop.,2025-07-19,70,73.14,5119.8,Recibido
O-002663,BR-00172,P-019384,PR-00202,Restauración del Norte S.Coop.,2025-08-16,50,21.04,1052.0,Recibido
O-002664,BR-00172,P-019389,PR-00874,Familia Marí S.A.,2025-08-24,95,129.66,12317.7,Recibido
O-002665,BR-00172,P-019390,PR-00203,Comercial RWD S.A.,2025-08-07,91,71.42,6499.22,En tránsito
O-002666,BR-00173,P-019397,PR-00232,Campos y Jerez S.A.,2025-08-08,67,28.64,1918.88,Pendiente
O-002667,BR-00173,P-019406,PR-00234,Gimeno y Amador S.A.,2025-07-07,49,88.86,4354.14,Pendiente
O-002668,BR-00173,P-019407,PR-00234,Gimeno y Amador S.A.,2025-07-01,88,147.74,13001.12,En tránsito
O-002669,BR-00173,P-019410,PR-00636,Compañía Rios S.Coop.,2025-08-17,77,54.14,4168.78,En tránsito
O-002670,BR-00173,P-019414,PR-00755,Inmobiliaria Ríos S.Com.,2025-07-20,92,108.09,9944.28,En tránsito
O-002671,BR-00173,P-019422,PR-00222,Grupo Correa S.Com.,2025-07-23,55,63.38,3485.9,Recibido
O-002672,BR-00173,P-019423,PR-00222,Grupo Correa S.Com.,2025-08-05,44,20.41,898.04,Recibido
O-002673,BR-00173,P-019430,PR-00223,Hotel Abril S.Com.,2025-08-25,93,67.12,6242.16,Recibido
O-002674,BR-00173,P-019459,PR-01307,Transportes Avanzadas S.L.U.,2025-07-20,37,29.2,1080.4,En tránsito
O-002675,BR-00173,P-019472,PR-00200,Familia Menéndez S.Coop.,2025-07-21,28,48.66,1362.48,Recibido
O-002676,BR-00173,P-019485,PR-01025,Instalaciones VA S.Com.,2025-07-16,52,128.13,6662.76,En tránsito
O-002677,BR-00173,P-019489,PR-00874,Familia Marí S.A.,2025-07-17,74,120.66,8928.84,Pendiente
O-002678,BR-00174,P-019499,PR-00232,Campos y Jerez S.A.,2025-07-24,95,141.68,13459.6,En tránsito
O-002679,BR-00174,P-019507,PR-00233,Banca Privada Quirós y asociados S.L.U.,2025-07-19,84,101.01,8484.84,Pendiente
O-002680,BR-00174,P-019516,PR-01404,Hermanos Gárate S.A.D,2025-07-30,85,137.32,11672.2,Pendiente
O-002681,BR-00174,P-019517,PR-01404,Hermanos Gárate S.A.D,2025-07-06,99,142.53,14110.47,Recibido
O-002682,BR-00174,P-019532,PR-00222,Grupo Correa S.Com.,2025-07-15,42,28.2,1184.4,Recibido
O-002683,BR-00174,P-019539,PR-00809,Fajardo y asociados S.Com.,2025-08-06,73,98.04,7156.92,En tránsito
O-002684,BR-00174,P-019554,PR-01294,Hermanos Salmerón S.L.,2025-08-27,39,73.04,2848.56,Pendiente
O-002685,BR-00174,P-019561,PR-00196,Finanzas Ramírez S.Coop.,2025-08-10,38,126.39,4802.82,Pendiente
