alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-00948,BR-00058,P-006831,3,8,2025-05-31,2025-08-29,Media,PR-00055,Grupo Sevillano S.L.U.
AL-00949,BR-00058,P-006840,0,9,2025-07-18,2025-08-29,Alta,PR-00056,Hermanos Sanz S.Com.
AL-00950,BR-00058,P-006851,6,10,2025-08-22,2025-08-29,Baja,PR-00999,Instalaciones Solano y asociados S.L.
AL-00951,BR-00058,P-006860,5,17,2025-07-21,2025-08-29,Media,PR-00770,Comercializadora Avanzadas S.L.N.E
AL-00952,BR-00058,P-006862,0,20,2025-08-16,2025-08-29,Alta,PR-00770,Comercializadora Avanzadas S.L.N.E
AL-00953,BR-00058,P-006863,11,14,2025-07-19,2025-08-29,Baja,PR-01334,Abad y Marquez S.Com.
AL-00954,BR-00058,P-006864,17,19,2025-08-08,2025-08-29,Baja,PR-01334,Abad y Marquez S.Com.
AL-00955,BR-00058,P-006865,8,11,2025-07-02,2025-08-29,Baja,PR-01334,Abad y Marquez S.Com.
AL-00956,BR-00059,P-006874,15,18,2025-07-23,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-00957,BR-00059,P-006876,4,14,2025-08-02,2025-08-29,Media,PR-00091,Banco ZCIR S.L.
AL-00958,BR-00059,P-006879,6,14,2025-07-04,2025-08-29,Media,PR-00091,Banco ZCIR S.L.
AL-00959,BR-00059,P-006908,3,15,2025-05-07,2025-08-29,Media,PR-00082,Otero & Asociados S.A.U
AL-00960,BR-00059,P-006909,8,12,2025-05-08,2025-08-29,Baja,PR-01344,Transportes Gallo y asociados S.A.
AL-00961,BR-00059,P-006912,3,11,2025-08-05,2025-08-29,Media,PR-00083,Fábrica Navas S.Com.
AL-00962,BR-00059,P-006913,5,9,2025-08-14,2025-08-29,Baja,PR-01479,Ariadna Ortiz Carlos S.Com.
AL-00963,BR-00059,P-006930,9,15,2025-03-16,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-00964,BR-00059,P-006945,4,12,2025-08-05,2025-08-29,Media,PR-00059,Moliner y asociados S.L.L.
AL-00965,BR-00059,P-006948,16,20,2025-08-14,2025-08-29,Baja,PR-00059,Moliner y asociados S.L.L.
AL-00966,BR-00059,P-006949,6,9,2025-03-21,2025-08-29,Baja,PR-00656,Hermanos Ferrera S.L.N.E
AL-00967,BR-00059,P-006960,5,5,2025-08-03,2025-08-29,Baja,PR-01325,Alimentación Internacionales S.Coop.
AL-00968,BR-00059,P-006962,3,7,2025-08-11,2025-08-29,Media,PR-01334,Abad y Marquez S.Com.
AL-00969,BR-00060,P-006972,6,7,2025-08-12,2025-08-29,Baja,PR-01263,Hnos Esteban S.A.
AL-00970,BR-00060,P-006975,20,20,2025-08-15,2025-08-29,Baja,PR-00092,Tudela y Juárez S.Coop.
AL-00971,BR-00060,P-007005,11,11,2025-07-23,2025-08-29,Baja,PR-01299,Grupo Lladó S.L.
AL-00972,BR-00060,P-007006,10,14,2025-07-15,2025-08-29,Baja,PR-00654,Hermanos Cervantes S.Coop.
AL-00973,BR-00060,P-007039,4,13,2025-08-22,2025-08-29,Media,PR-00059,Moliner y asociados S.L.L.
AL-00974,BR-00060,P-007040,0,14,2025-05-14,2025-08-29,Alta,PR-00862,Dorotea Posada Pallarès S.A.
AL-00975,BR-00060,P-007047,6,10,2025-08-10,2025-08-29,Baja,PR-00060,Rozas y Patiño S.C.P
AL-00976,BR-00061,P-007063,1,13,2025-07-19,2025-08-29,Media,PR-00091,Banco ZCIR S.L.
AL-00977,BR-00061,P-007069,6,19,2025-07-04,2025-08-29,Media,PR-01431,Hermanos Monreal S.L.N.E
AL-00978,BR-00061,P-007075,8,19,2025-06-25,2025-08-29,Media,PR-01008,Restauración DPS S.Coop.
AL-00979,BR-00061,P-007088,1,14,2025-07-22,2025-08-29,Media,PR-00081,Cardona y Pelayo S.L.
AL-00980,BR-00061,P-007090,14,18,2025-05-03,2025-08-29,Baja,PR-00081,Cardona y Pelayo S.L.
AL-00981,BR-00061,P-007092,9,12,2025-06-30,2025-08-29,Baja,PR-00081,Cardona y Pelayo S.L.
AL-00982,BR-00061,P-007096,7,17,2025-05-09,2025-08-29,Media,PR-00778,Logística Casals S.A.
AL-00983,BR-00061,P-007108,1,17,2025-05-12,2025-08-29,Media,PR-00654,Hermanos Cervantes S.Coop.
AL-00984,BR-00061,P-007116,7,15,2025-07-07,2025-08-29,Media,PR-01391,Hotel Iberia S.Com.
AL-00985,BR-00061,P-007127,5,11,2025-07-29,2025-08-29,Media,PR-00057,Herrera y Recio S.A.
AL-00986,BR-00061,P-007128,12,18,2025-06-12,2025-08-29,Baja,PR-01255,Díez y Collado S.Com.
AL-00987,BR-00061,P-007135,16,20,2025-08-10,2025-08-29,Baja,PR-01364,Larrañaga & Asociados S.A.
AL-00988,BR-00061,P-007138,4,11,2025-07-12,2025-08-29,Media,PR-01215,Tecnologías Aragonés S.L.L.
AL-00989,BR-00061,P-007147,1,14,2025-07-12,2025-08-29,Media,PR-00060,Rozas y Patiño S.C.P
AL-00990,BR-00061,P-007156,0,18,2025-04-20,2025-08-29,Alta,PR-00062,Sala & Asociados S.Coop.
AL-00991,BR-00061,P-007158,15,20,2025-06-21,2025-08-29,Baja,PR-01334,Abad y Marquez S.Com.
AL-00992,BR-00062,P-007166,3,15,2025-08-08,2025-08-29,Media,PR-00090,Construcción Mate S.A.
AL-00993,BR-00062,P-007188,2,13,2025-08-22,2025-08-29,Media,PR-01060,Construcción Rius S.Com.
AL-00994,BR-00062,P-007192,2,10,2025-08-27,2025-08-29,Media,PR-00980,Despacho Ibéricos S.L.
AL-00995,BR-00062,P-007201,3,16,2025-07-17,2025-08-29,Media,PR-01497,Sosa y Anglada S.A.
AL-00996,BR-00062,P-007209,1,8,2025-05-27,2025-08-29,Media,PR-00083,Fábrica Navas S.Com.
AL-00997,BR-00062,P-007212,6,18,2025-07-30,2025-08-29,Media,PR-01012,Industrias Naranjo S.L.L.
AL-00998,BR-00062,P-007221,11,16,2025-07-25,2025-08-29,Baja,PR-00054,Inmobiliaria Sans S.L.
AL-00999,BR-00062,P-007223,4,11,2025-08-20,2025-08-29,Media,PR-00055,Grupo Sevillano S.L.U.
AL-01000,BR-00062,P-007245,4,20,2025-07-02,2025-08-29,Media,PR-01056,Aurelia Díez Amorós S.Coop.
AL-01001,BR-00063,P-007260,9,17,2025-04-10,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01002,BR-00063,P-007263,6,6,2025-08-21,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01003,BR-00063,P-007281,16,17,2025-04-22,2025-08-29,Baja,PR-01060,Construcción Rius S.Com.
AL-01004,BR-00063,P-007291,5,16,2025-08-06,2025-08-29,Media,PR-00934,Banca Privada Ferrando S.L.L.
AL-01005,BR-00063,P-007302,8,12,2025-07-20,2025-08-29,Baja,PR-00993,Familia Bilbao S.L.
AL-01006,BR-00063,P-007319,6,16,2025-04-08,2025-08-29,Media,PR-00054,Inmobiliaria Sans S.L.
AL-01007,BR-00063,P-007324,2,12,2025-07-25,2025-08-29,Media,PR-01391,Hotel Iberia S.Com.
AL-01008,BR-00063,P-007325,3,19,2025-08-14,2025-08-29,Media,PR-00055,Grupo Sevillano S.L.U.
AL-01009,BR-00063,P-007328,3,17,2025-06-28,2025-08-29,Media,PR-00055,Grupo Sevillano S.L.U.
AL-01010,BR-00063,P-007333,5,9,2025-08-02,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01011,BR-00063,P-007337,18,20,2025-04-30,2025-08-29,Baja,PR-00057,Herrera y Recio S.A.
AL-01012,BR-00063,P-007343,7,19,2025-08-16,2025-08-29,Media,PR-00059,Moliner y asociados S.L.L.
AL-01013,BR-00063,P-007346,5,15,2025-08-03,2025-08-29,Media,PR-00862,Dorotea Posada Pallarès S.A.
AL-01014,BR-00063,P-007347,5,7,2025-07-16,2025-08-29,Baja,PR-01215,Tecnologías Aragonés S.L.L.
AL-01015,BR-00063,P-007348,12,18,2025-06-20,2025-08-29,Baja,PR-00060,Rozas y Patiño S.C.P
AL-01016,BR-00063,P-007358,11,20,2025-07-05,2025-08-29,Baja,PR-01325,Alimentación Internacionales S.Coop.
AL-01017,BR-00063,P-007359,9,19,2025-07-28,2025-08-29,Media,PR-00062,Sala & Asociados S.Coop.
AL-01018,BR-00063,P-007363,4,6,2025-07-21,2025-08-29,Baja,PR-01334,Abad y Marquez S.Com.
AL-01019,BR-00064,P-007369,0,9,2025-05-31,2025-08-29,Alta,PR-00090,Construcción Mate S.A.
AL-01020,BR-00064,P-007371,6,12,2025-07-04,2025-08-29,Baja,PR-00091,Banco ZCIR S.L.
AL-01021,BR-00064,P-007383,14,14,2025-03-07,2025-08-29,Baja,PR-00092,Tudela y Juárez S.Coop.
AL-01022,BR-00064,P-007387,4,7,2025-08-07,2025-08-29,Baja,PR-01084,Anaya y Hidalgo S.A.
AL-01023,BR-00064,P-007389,7,14,2025-07-08,2025-08-29,Baja,PR-01060,Construcción Rius S.Com.
AL-01024,BR-00064,P-007411,8,9,2025-04-23,2025-08-29,Baja,PR-01479,Ariadna Ortiz Carlos S.Com.
AL-01025,BR-00064,P-007434,8,10,2025-07-23,2025-08-29,Baja,PR-01391,Hotel Iberia S.Com.
AL-01026,BR-00064,P-007439,7,19,2025-04-23,2025-08-29,Media,PR-01255,Díez y Collado S.Com.
AL-01027,BR-00065,P-007451,0,17,2025-07-15,2025-08-29,Alta,PR-00091,Banco ZCIR S.L.
AL-01028,BR-00065,P-007458,17,18,2025-03-13,2025-08-29,Baja,PR-01263,Hnos Esteban S.A.
AL-01029,BR-00065,P-007462,4,9,2025-06-13,2025-08-29,Media,PR-01263,Hnos Esteban S.A.
AL-01030,BR-00065,P-007478,2,9,2025-06-12,2025-08-29,Media,PR-00081,Cardona y Pelayo S.L.
AL-01031,BR-00065,P-007480,14,20,2025-07-19,2025-08-29,Baja,PR-00081,Cardona y Pelayo S.L.
AL-01032,BR-00065,P-007488,1,14,2025-05-12,2025-08-29,Media,PR-01497,Sosa y Anglada S.A.
AL-01033,BR-00066,P-007525,1,8,2025-07-24,2025-08-29,Media,PR-00090,Construcción Mate S.A.
AL-01034,BR-00066,P-007527,10,18,2025-08-23,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01035,BR-00066,P-007528,9,16,2025-08-17,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01036,BR-00066,P-007539,4,6,2025-05-19,2025-08-29,Baja,PR-01095,Instalaciones Barberá & Asociados S.A.
AL-01037,BR-00066,P-007543,3,17,2025-08-15,2025-08-29,Media,PR-01095,Instalaciones Barberá & Asociados S.A.
AL-01038,BR-00066,P-007554,4,12,2025-05-27,2025-08-29,Media,PR-00934,Banca Privada Ferrando S.L.L.
AL-01039,BR-00066,P-007557,12,18,2025-07-13,2025-08-29,Baja,PR-01478,María Manuela Cabello Ramón S.Coop.
AL-01040,BR-00066,P-007558,12,18,2025-07-29,2025-08-29,Baja,PR-01478,María Manuela Cabello Ramón S.Coop.
AL-01041,BR-00066,P-007559,6,8,2025-07-07,2025-08-29,Baja,PR-01497,Sosa y Anglada S.A.
AL-01042,BR-00066,P-007564,16,20,2025-04-08,2025-08-29,Baja,PR-00082,Otero & Asociados S.A.U
AL-01043,BR-00066,P-007577,14,20,2025-08-25,2025-08-29,Baja,PR-00654,Hermanos Cervantes S.Coop.
AL-01044,BR-00066,P-007588,8,19,2025-08-22,2025-08-29,Media,PR-00055,Grupo Sevillano S.L.U.
AL-01045,BR-00066,P-007599,8,16,2025-05-27,2025-08-29,Baja,PR-01255,Díez y Collado S.Com.
AL-01046,BR-00067,P-007612,2,6,2025-06-16,2025-08-29,Media,PR-01431,Hermanos Monreal S.L.N.E
AL-01047,BR-00067,P-007620,14,16,2025-05-19,2025-08-29,Baja,PR-01060,Construcción Rius S.Com.
AL-01048,BR-00067,P-007623,4,8,2025-06-16,2025-08-29,Baja,PR-00934,Banca Privada Ferrando S.L.L.
AL-01049,BR-00067,P-007631,12,12,2025-08-20,2025-08-29,Baja,PR-00081,Cardona y Pelayo S.L.
AL-01050,BR-00067,P-007642,5,7,2025-07-17,2025-08-29,Baja,PR-00993,Familia Bilbao S.L.
AL-01051,BR-00067,P-007647,6,20,2025-08-23,2025-08-29,Media,PR-00834,Hermanos Cabrera S.L.N.E
AL-01052,BR-00067,P-007651,1,12,2025-08-11,2025-08-29,Media,PR-00834,Hermanos Cabrera S.L.N.E
AL-01053,BR-00067,P-007660,2,8,2025-08-28,2025-08-29,Media,PR-00054,Inmobiliaria Sans S.L.
AL-01054,BR-00067,P-007665,2,18,2025-07-02,2025-08-29,Media,PR-00056,Hermanos Sanz S.Com.
AL-01055,BR-00067,P-007667,18,19,2025-04-26,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01056,BR-00067,P-007670,15,18,2025-08-16,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01057,BR-00068,P-007728,8,18,2025-08-05,2025-08-29,Media,PR-00654,Hermanos Cervantes S.Coop.
AL-01058,BR-00068,P-007733,3,14,2025-07-18,2025-08-29,Media,PR-00054,Inmobiliaria Sans S.L.
AL-01059,BR-00069,P-007752,1,5,2025-07-10,2025-08-29,Media,PR-00090,Construcción Mate S.A.
AL-01060,BR-00069,P-007755,6,12,2025-06-02,2025-08-29,Baja,PR-00091,Banco ZCIR S.L.
AL-01061,BR-00069,P-007763,5,20,2025-08-10,2025-08-29,Media,PR-00093,Infraestructuras Segovia & Asociados S.Com.
AL-01062,BR-00069,P-007770,6,12,2025-08-07,2025-08-29,Baja,PR-01060,Construcción Rius S.Com.
AL-01063,BR-00069,P-007779,4,14,2025-03-31,2025-08-29,Media,PR-00082,Otero & Asociados S.A.U
AL-01064,BR-00069,P-007796,15,15,2025-07-03,2025-08-29,Baja,PR-00054,Inmobiliaria Sans S.L.
AL-01065,BR-00069,P-007803,0,11,2025-08-18,2025-08-29,Alta,PR-01391,Hotel Iberia S.Com.
AL-01066,BR-00069,P-007806,3,17,2025-08-02,2025-08-29,Media,PR-01391,Hotel Iberia S.Com.
AL-01067,BR-00069,P-007811,6,10,2025-08-25,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01068,BR-00069,P-007817,10,17,2025-07-16,2025-08-29,Baja,PR-00057,Herrera y Recio S.A.
AL-01069,BR-00070,P-007823,6,10,2025-08-07,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01070,BR-00070,P-007827,2,18,2025-07-23,2025-08-29,Media,PR-00091,Banco ZCIR S.L.
AL-01071,BR-00070,P-007830,13,18,2025-07-29,2025-08-29,Baja,PR-01431,Hermanos Monreal S.L.N.E
AL-01072,BR-00070,P-007845,3,18,2025-08-22,2025-08-29,Media,PR-01060,Construcción Rius S.Com.
AL-01073,BR-00070,P-007846,5,10,2025-07-16,2025-08-29,Baja,PR-00934,Banca Privada Ferrando S.L.L.
AL-01074,BR-00070,P-007855,8,13,2025-06-09,2025-08-29,Baja,PR-01478,María Manuela Cabello Ramón S.Coop.
AL-01075,BR-00070,P-007857,0,13,2025-08-09,2025-08-29,Alta,PR-01478,María Manuela Cabello Ramón S.Coop.
AL-01076,BR-00070,P-007871,3,15,2025-07-29,2025-08-29,Media,PR-01481,Comercializadora Mena & Asociados S.C.P
AL-01077,BR-00070,P-007874,0,10,2025-08-21,2025-08-29,Alta,PR-00053,Hermanos Arana S.L.
AL-01078,BR-00070,P-007889,15,17,2025-05-29,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01079,BR-00070,P-007894,5,6,2025-08-05,2025-08-29,Baja,PR-00057,Herrera y Recio S.A.
AL-01080,BR-00070,P-007895,3,13,2025-07-04,2025-08-29,Media,PR-01255,Díez y Collado S.Com.
AL-01081,BR-00071,P-007898,0,5,2025-07-12,2025-08-29,Alta,PR-00090,Construcción Mate S.A.
AL-01082,BR-00071,P-007899,5,19,2025-07-21,2025-08-29,Media,PR-00090,Construcción Mate S.A.
AL-01083,BR-00071,P-007912,2,16,2025-07-08,2025-08-29,Media,PR-01431,Hermanos Monreal S.L.N.E
AL-01084,BR-00071,P-007916,0,17,2025-07-28,2025-08-29,Alta,PR-00093,Infraestructuras Segovia & Asociados S.Com.
AL-01085,BR-00071,P-007919,5,6,2025-07-29,2025-08-29,Baja,PR-01084,Anaya y Hidalgo S.A.
AL-01086,BR-00071,P-007922,11,19,2025-04-30,2025-08-29,Baja,PR-01008,Restauración DPS S.Coop.
AL-01087,BR-00071,P-007951,11,20,2025-07-21,2025-08-29,Baja,PR-01299,Grupo Lladó S.L.
AL-01088,BR-00071,P-007952,8,16,2025-04-24,2025-08-29,Baja,PR-01158,Grupo Torrijos S.L.
AL-01089,BR-00071,P-007958,12,17,2025-08-22,2025-08-29,Baja,PR-00654,Hermanos Cervantes S.Coop.
AL-01090,BR-00071,P-007960,13,13,2025-07-15,2025-08-29,Baja,PR-00054,Inmobiliaria Sans S.L.
AL-01091,BR-00071,P-007966,3,17,2025-05-31,2025-08-29,Media,PR-00056,Hermanos Sanz S.Com.
AL-01092,BR-00071,P-007968,14,20,2025-07-12,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01093,BR-00071,P-007969,3,20,2025-08-16,2025-08-29,Media,PR-00056,Hermanos Sanz S.Com.
AL-01094,BR-00072,P-007977,10,18,2025-07-08,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01095,BR-00072,P-007986,7,13,2025-06-04,2025-08-29,Baja,PR-00091,Banco ZCIR S.L.
AL-01096,BR-00072,P-007997,5,7,2025-08-19,2025-08-29,Baja,PR-01095,Instalaciones Barberá & Asociados S.A.
AL-01097,BR-00072,P-008010,4,16,2025-04-21,2025-08-29,Media,PR-00934,Banca Privada Ferrando S.L.L.
AL-01098,BR-00072,P-008018,8,18,2025-08-19,2025-08-29,Media,PR-01344,Transportes Gallo y asociados S.A.
AL-01099,BR-00072,P-008026,1,10,2025-05-19,2025-08-29,Media,PR-01158,Grupo Torrijos S.L.
AL-01100,BR-00072,P-008040,2,16,2025-06-13,2025-08-29,Media,PR-00055,Grupo Sevillano S.L.U.
AL-01101,BR-00072,P-008043,0,14,2025-07-04,2025-08-29,Alta,PR-01391,Hotel Iberia S.Com.
AL-01102,BR-00072,P-008044,8,16,2025-06-03,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01103,BR-00072,P-008048,8,9,2025-08-16,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01104,BR-00073,P-008062,18,20,2025-08-07,2025-08-29,Baja,PR-00091,Banco ZCIR S.L.
AL-01105,BR-00073,P-008064,9,10,2025-05-26,2025-08-29,Baja,PR-01431,Hermanos Monreal S.L.N.E
AL-01106,BR-00073,P-008073,11,18,2025-07-25,2025-08-29,Baja,PR-00094,Laguna y Pellicer S.L.
AL-01107,BR-00073,P-008093,6,19,2025-08-02,2025-08-29,Media,PR-01479,Ariadna Ortiz Carlos S.Com.
AL-01108,BR-00073,P-008097,20,20,2025-04-06,2025-08-29,Baja,PR-01012,Industrias Naranjo S.L.L.
AL-01109,BR-00073,P-008101,2,10,2025-06-21,2025-08-29,Media,PR-00654,Hermanos Cervantes S.Coop.
AL-01110,BR-00074,P-008127,15,17,2025-06-17,2025-08-29,Baja,PR-00091,Banco ZCIR S.L.
AL-01111,BR-00074,P-008136,11,15,2025-07-27,2025-08-29,Baja,PR-01431,Hermanos Monreal S.L.N.E
AL-01112,BR-00074,P-008137,4,15,2025-04-11,2025-08-29,Media,PR-01431,Hermanos Monreal S.L.N.E
AL-01113,BR-00074,P-008144,5,20,2025-07-04,2025-08-29,Media,PR-00094,Laguna y Pellicer S.L.
AL-01114,BR-00074,P-008165,10,17,2025-07-03,2025-08-29,Baja,PR-01481,Comercializadora Mena & Asociados S.C.P
AL-01115,BR-00074,P-008170,2,16,2025-06-13,2025-08-29,Media,PR-00654,Hermanos Cervantes S.Coop.
AL-01116,BR-00074,P-008173,8,11,2025-07-28,2025-08-29,Baja,PR-00053,Hermanos Arana S.L.
AL-01117,BR-00074,P-008181,2,17,2025-05-29,2025-08-29,Media,PR-01391,Hotel Iberia S.Com.
AL-01118,BR-00074,P-008187,18,18,2025-07-02,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01119,BR-00075,P-008196,5,7,2025-07-20,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01120,BR-00075,P-008198,17,19,2025-08-08,2025-08-29,Baja,PR-00091,Banco ZCIR S.L.
AL-01121,BR-00075,P-008207,0,17,2025-06-14,2025-08-29,Alta,PR-00093,Infraestructuras Segovia & Asociados S.Com.
AL-01122,BR-00075,P-008211,4,13,2025-07-26,2025-08-29,Media,PR-01060,Construcción Rius S.Com.
AL-01123,BR-00075,P-008216,0,12,2025-05-30,2025-08-29,Alta,PR-00080,Parra y Bilbao S.Coop.
AL-01124,BR-00075,P-008227,2,8,2025-06-30,2025-08-29,Media,PR-00082,Otero & Asociados S.A.U
AL-01125,BR-00075,P-008231,11,16,2025-07-31,2025-08-29,Baja,PR-01479,Ariadna Ortiz Carlos S.Com.
AL-01126,BR-00075,P-008233,4,14,2025-08-22,2025-08-29,Media,PR-01158,Grupo Torrijos S.L.
AL-01127,BR-00075,P-008239,10,13,2025-05-04,2025-08-29,Baja,PR-00053,Hermanos Arana S.L.
AL-01128,BR-00075,P-008244,19,20,2025-08-17,2025-08-29,Baja,PR-00053,Hermanos Arana S.L.
AL-01129,BR-00075,P-008247,8,14,2025-08-18,2025-08-29,Baja,PR-00054,Inmobiliaria Sans S.L.
AL-01130,BR-00076,P-008265,16,20,2025-07-16,2025-08-29,Baja,PR-00090,Construcción Mate S.A.
AL-01131,BR-00076,P-008275,2,14,2025-06-02,2025-08-29,Media,PR-01431,Hermanos Monreal S.L.N.E
AL-01132,BR-00076,P-008290,16,16,2025-06-22,2025-08-29,Baja,PR-00094,Laguna y Pellicer S.L.
AL-01133,BR-00076,P-008295,9,9,2025-08-03,2025-08-29,Baja,PR-00980,Despacho Ibéricos S.L.
AL-01134,BR-00076,P-008297,4,18,2025-08-09,2025-08-29,Media,PR-00980,Despacho Ibéricos S.L.
AL-01135,BR-00076,P-008306,8,15,2025-08-10,2025-08-29,Baja,PR-00993,Familia Bilbao S.L.
AL-01136,BR-00076,P-008312,12,15,2025-08-24,2025-08-29,Baja,PR-00083,Fábrica Navas S.Com.
AL-01137,BR-00076,P-008314,8,17,2025-08-16,2025-08-29,Media,PR-00084,Finanzas Mariño y asociados S.A.T.
AL-01138,BR-00076,P-008318,2,10,2025-06-13,2025-08-29,Media,PR-00834,Hermanos Cabrera S.L.N.E
AL-01139,BR-00076,P-008321,0,14,2025-07-30,2025-08-29,Alta,PR-00654,Hermanos Cervantes S.Coop.
AL-01140,BR-00076,P-008328,11,13,2025-06-18,2025-08-29,Baja,PR-00054,Inmobiliaria Sans S.L.
AL-01141,BR-00076,P-008330,10,12,2025-08-14,2025-08-29,Baja,PR-00055,Grupo Sevillano S.L.U.
AL-01142,BR-00076,P-008336,5,7,2025-06-05,2025-08-29,Baja,PR-00056,Hermanos Sanz S.Com.
AL-01143,BR-00077,P-008344,9,19,2025-06-26,2025-08-29,Media,PR-01483,"Gil, Romo y Rico"
AL-01144,BR-00077,P-008356,0,14,2025-07-22,2025-08-29,Alta,PR-01327,Curiel y Santiago S.A.
AL-01145,BR-00077,P-008357,17,17,2025-06-19,2025-08-29,Baja,PR-01388,Cardona A.C.
AL-01146,BR-00077,P-008358,11,15,2025-08-28,2025-08-29,Baja,PR-00139,Montes S. R.L. de C.V.
AL-01147,BR-00077,P-008368,5,6,2025-08-09,2025-08-29,Baja,PR-00828,Urrutia e Hijos
AL-01148,BR-00077,P-008371,18,19,2025-05-09,2025-08-29,Baja,PR-01496,"Grupo Cantú, Robledo y Peres"
AL-01149,BR-00077,P-008379,4,15,2025-07-26,2025-08-29,Media,PR-00128,Centeno S.A. de C.V.
AL-01150,BR-00077,P-008391,2,10,2025-06-19,2025-08-29,Media,PR-01385,"Corona, Mena y Zamudio"
AL-01151,BR-00077,P-008397,10,15,2025-06-28,2025-08-29,Baja,PR-00100,Industrias Saucedo y Zepeda
AL-01152,BR-00077,P-008398,3,5,2025-07-13,2025-08-29,Baja,PR-01086,Cintrón y Vergara A.C.
AL-01153,BR-00077,P-008408,3,16,2025-07-17,2025-08-29,Media,PR-00102,"Dueñas, Garrido y Vanegas"
AL-01154,BR-00077,P-008422,13,13,2025-08-25,2025-08-29,Baja,PR-00105,"Grupo Becerra, Solorzano y de la Garza"
AL-01155,BR-00077,P-008424,5,20,2025-06-14,2025-08-29,Media,PR-01287,"Bueno, Navarrete y Prieto"
AL-01156,BR-00077,P-008425,6,16,2025-07-06,2025-08-29,Media,PR-00106,Villalpando-Ruiz S.C.
AL-01157,BR-00077,P-008434,1,20,2025-08-25,2025-08-29,Media,PR-00108,Industrias Alonzo y Alemán
AL-01158,BR-00077,P-008435,0,20,2025-08-14,2025-08-29,Alta,PR-00108,Industrias Alonzo y Alemán
AL-01159,BR-00077,P-008436,10,13,2025-08-07,2025-08-29,Baja,PR-01464,Quintana S.A. de C.V.
AL-01160,BR-00077,P-008445,12,19,2025-05-15,2025-08-29,Baja,PR-00132,Espinal-Piña S.C.
AL-01161,BR-00077,P-008453,1,5,2025-08-23,2025-08-29,Media,PR-01016,Reynoso-Coronado
AL-01162,BR-00077,P-008454,0,15,2025-07-27,2025-08-29,Alta,PR-01379,Industrias Negrete-Carbajal
AL-01163,BR-00077,P-008481,5,10,2025-07-15,2025-08-29,Baja,PR-01091,Salcedo-Abrego
AL-01164,BR-00077,P-008490,12,20,2025-07-08,2025-08-29,Baja,PR-00113,"Llamas, Olmos y Véliz"
AL-01165,BR-00077,P-008496,4,17,2025-06-03,2025-08-29,Media,PR-00114,Razo-Rivera
AL-01166,BR-00077,P-008501,10,12,2025-07-13,2025-08-29,Baja,PR-00095,Proyectos Gallardo y Coronado
AL-01167,BR-00077,P-008505,14,17,2025-07-07,2025-08-29,Baja,PR-01317,"Industrias Santana, Lucio y Irizarry"
AL-01168,BR-00077,P-008510,6,16,2025-07-27,2025-08-29,Media,PR-01206,Industrias Urrutia y Rangel
AL-01169,BR-00077,P-008519,6,19,2025-07-16,2025-08-29,Media,PR-00099,Rodríquez-Sandoval
AL-01170,BR-00077,P-008521,6,8,2025-08-15,2025-08-29,Baja,PR-00099,Rodríquez-Sandoval
AL-01171,BR-00077,P-008533,12,19,2025-05-24,2025-08-29,Baja,PR-00116,"Laboratorios Armenta, Alba y Serna"
AL-01172,BR-00077,P-008535,2,8,2025-04-06,2025-08-29,Media,PR-01331,Rendón-Villagómez e Hijos
AL-01173,BR-00077,P-008540,1,11,2025-08-25,2025-08-29,Media,PR-00117,Sisneros y Asociados
AL-01174,BR-00077,P-008544,0,14,2025-06-18,2025-08-29,Alta,PR-01192,Grupo Ceja-Peralta
AL-01175,BR-00077,P-008551,4,6,2025-07-28,2025-08-29,Baja,PR-00120,Corporacin Ponce-Zamora
AL-01176,BR-00077,P-008557,7,14,2025-07-14,2025-08-29,Baja,PR-00121,Granados S.A. de C.V.
AL-01177,BR-00077,P-008573,8,12,2025-08-06,2025-08-29,Baja,PR-00124,"Quintana, Jaime y Portillo"
AL-01178,BR-00077,P-008577,5,13,2025-07-25,2025-08-29,Media,PR-00124,"Quintana, Jaime y Portillo"
AL-01179,BR-00078,P-008589,3,15,2025-08-07,2025-08-29,Media,PR-00879,Despacho Godoy y Quesada
