inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-001120,BR-00006,P-001120,39,20,2025-05-20,2025-05-31,Disponible
I-001121,BR-00006,P-001121,1,18,2025-07-23,2025-08-06,Bajo stock
I-001122,BR-00007,P-001122,72,7,2025-06-29,2025-08-15,Disponible
I-001123,BR-00007,P-001123,31,11,2025-07-04,2025-08-20,Disponible
I-001124,BR-00007,P-001124,0,14,2025-05-11,2025-08-01,Agotado
I-001125,BR-00007,P-001125,11,9,2025-04-20,2025-05-04,Disponible
I-001126,BR-00007,P-001126,46,16,2025-05-08,2025-08-09,Disponible
I-001127,BR-00007,P-001127,27,12,2025-03-06,2025-08-07,Disponible
I-001128,BR-00007,P-001128,69,12,2025-05-12,2025-08-13,Disponible
I-001129,BR-00007,P-001129,90,6,2025-07-17,2025-07-20,Disponible
I-001130,BR-00007,P-001130,19,17,2025-07-20,2025-08-12,Disponible
I-001131,BR-00007,P-001131,78,17,2025-07-08,2025-07-28,Disponible
I-001132,BR-00007,P-001132,87,6,2025-07-05,2025-07-06,Disponible
I-001133,BR-00007,P-001133,65,5,2025-05-01,2025-07-27,Disponible
I-001134,BR-00007,P-001134,66,7,2025-06-19,2025-07-17,Disponible
I-001135,BR-00007,P-001135,22,9,2025-05-29,2025-06-29,Disponible
I-001136,BR-00007,P-001136,96,12,2025-07-11,2025-08-19,Disponible
I-001137,BR-00007,P-001137,65,15,2025-07-22,2025-08-10,Disponible
I-001138,BR-00007,P-001138,74,19,2025-07-22,2025-08-01,Disponible
I-001139,BR-00007,P-001139,71,14,2025-07-07,2025-08-15,Disponible
I-001140,BR-00007,P-001140,3,9,2025-06-01,2025-07-30,Bajo stock
I-001141,BR-00007,P-001141,77,10,2025-06-19,2025-08-10,Disponible
I-001142,BR-00007,P-001142,89,20,2025-04-03,2025-06-04,Disponible
I-001143,BR-00007,P-001143,48,6,2025-03-20,2025-04-24,Disponible
I-001144,BR-00007,P-001144,64,8,2025-05-19,2025-08-05,Disponible
I-001145,BR-00007,P-001145,22,18,2025-04-21,2025-04-29,Disponible
I-001146,BR-00007,P-001146,17,20,2025-03-13,2025-05-29,Bajo stock
I-001147,BR-00007,P-001147,11,18,2025-05-19,2025-08-07,Bajo stock
I-001148,BR-00007,P-001148,54,16,2025-04-10,2025-04-14,Disponible
I-001149,BR-00007,P-001149,83,17,2025-04-16,2025-04-24,Disponible
I-001150,BR-00007,P-001150,44,11,2025-06-01,2025-06-11,Disponible
I-001151,BR-00007,P-001151,36,12,2025-03-05,2025-06-14,Disponible
I-001152,BR-00007,P-001152,69,11,2025-04-06,2025-05-10,Disponible
I-001153,BR-00007,P-001153,37,19,2025-06-08,2025-08-20,Disponible
I-001154,BR-00007,P-001154,94,20,2025-07-20,2025-08-08,Disponible
I-001155,BR-00007,P-001155,46,13,2025-06-14,2025-06-21,Disponible
I-001156,BR-00007,P-001156,70,11,2025-04-26,2025-08-01,Disponible
I-001157,BR-00007,P-001157,69,17,2025-06-19,2025-07-27,Disponible
I-001158,BR-00007,P-001158,40,9,2025-04-22,2025-07-13,Disponible
I-001159,BR-00007,P-001159,48,8,2025-05-05,2025-05-07,Disponible
I-001160,BR-00007,P-001160,25,8,2025-07-03,2025-08-09,Disponible
I-001161,BR-00007,P-001161,68,10,2025-03-10,2025-05-31,Disponible
I-001162,BR-00007,P-001162,68,11,2025-06-18,2025-08-04,Disponible
I-001163,BR-00007,P-001163,0,13,2025-03-20,2025-04-21,Agotado
I-001164,BR-00007,P-001164,84,18,2025-07-24,2025-07-30,Disponible
I-001165,BR-00007,P-001165,30,16,2025-04-03,2025-08-08,Disponible
I-001166,BR-00007,P-001166,59,13,2025-03-30,2025-06-23,Disponible
I-001167,BR-00007,P-001167,95,20,2025-05-03,2025-08-06,Disponible
I-001168,BR-00007,P-001168,78,8,2025-05-08,2025-08-01,Disponible
I-001169,BR-00007,P-001169,46,12,2025-03-14,2025-03-23,Disponible
I-001170,BR-00007,P-001170,11,9,2025-05-18,2025-07-02,Disponible
I-001171,BR-00007,P-001171,87,16,2025-03-25,2025-05-10,Disponible
I-001172,BR-00007,P-001172,60,15,2025-04-03,2025-05-16,Disponible
I-001173,BR-00007,P-001173,11,17,2025-07-22,2025-07-28,Bajo stock
I-001174,BR-00007,P-001174,39,14,2025-06-12,2025-08-11,Disponible
I-001175,BR-00007,P-001175,7,15,2025-06-17,2025-07-01,Bajo stock
I-001176,BR-00007,P-001176,44,18,2025-04-21,2025-07-14,Disponible
I-001177,BR-00007,P-001177,30,10,2025-06-17,2025-07-04,Disponible
I-001178,BR-00007,P-001178,35,10,2025-05-09,2025-08-24,Disponible
I-001179,BR-00007,P-001179,43,11,2025-04-11,2025-05-15,Disponible
I-001180,BR-00007,P-001180,73,10,2025-07-08,2025-07-15,Disponible
I-001181,BR-00007,P-001181,52,8,2025-03-14,2025-06-23,Disponible
I-001182,BR-00007,P-001182,86,17,2025-04-16,2025-05-10,Disponible
I-001183,BR-00007,P-001183,35,17,2025-04-03,2025-08-09,Disponible
I-001184,BR-00007,P-001184,86,20,2025-03-07,2025-08-01,Disponible
I-001185,BR-00007,P-001185,19,19,2025-05-20,2025-08-10,Bajo stock
I-001186,BR-00007,P-001186,73,13,2025-03-28,2025-08-10,Disponible
I-001187,BR-00007,P-001187,96,12,2025-03-04,2025-04-24,Disponible
I-001188,BR-00007,P-001188,89,16,2025-05-31,2025-08-02,Disponible
I-001189,BR-00007,P-001189,10,19,2025-04-16,2025-07-31,Bajo stock
I-001190,BR-00007,P-001190,40,5,2025-03-05,2025-03-29,Disponible
I-001191,BR-00007,P-001191,50,14,2025-02-28,2025-05-24,Disponible
I-001192,BR-00007,P-001192,91,11,2025-04-09,2025-05-11,Disponible
I-001193,BR-00007,P-001193,60,9,2025-03-25,2025-07-01,Disponible
I-001194,BR-00007,P-001194,96,18,2025-03-21,2025-06-18,Disponible
I-001195,BR-00007,P-001195,3,13,2025-04-03,2025-08-22,Bajo stock
I-001196,BR-00007,P-001196,57,6,2025-05-13,2025-08-10,Disponible
I-001197,BR-00007,P-001197,28,18,2025-04-11,2025-05-15,Disponible
I-001198,BR-00007,P-001198,61,13,2025-03-18,2025-06-30,Disponible
I-001199,BR-00007,P-001199,50,15,2025-03-25,2025-08-08,Disponible
I-001200,BR-00007,P-001200,68,20,2025-07-10,2025-07-15,Disponible
I-001201,BR-00007,P-001201,27,13,2025-06-04,2025-06-13,Disponible
I-001202,BR-00007,P-001202,79,20,2025-04-20,2025-07-23,Disponible
I-001203,BR-00007,P-001203,80,16,2025-06-01,2025-07-07,Disponible
I-001204,BR-00007,P-001204,93,18,2025-04-07,2025-05-06,Disponible
I-001205,BR-00007,P-001205,25,12,2025-06-18,2025-08-14,Disponible
I-001206,BR-00007,P-001206,49,11,2025-06-23,2025-08-12,Disponible
I-001207,BR-00007,P-001207,52,11,2025-07-19,2025-07-27,Disponible
I-001208,BR-00007,P-001208,66,12,2025-06-23,2025-08-06,Disponible
I-001209,BR-00007,P-001209,60,13,2025-03-06,2025-03-20,Disponible
I-001210,BR-00007,P-001210,19,9,2025-06-08,2025-06-08,Disponible
I-001211,BR-00007,P-001211,66,14,2025-05-01,2025-06-11,Disponible
I-001212,BR-00007,P-001212,93,19,2025-04-01,2025-08-03,Disponible
I-001213,BR-00007,P-001213,69,15,2025-05-19,2025-05-31,Disponible
I-001214,BR-00007,P-001214,66,12,2025-05-23,2025-08-11,Disponible
I-001215,BR-00007,P-001215,61,8,2025-06-16,2025-07-04,Disponible
I-001216,BR-00007,P-001216,83,19,2025-06-23,2025-08-17,Disponible
I-001217,BR-00007,P-001217,34,9,2025-06-03,2025-08-13,Disponible
I-001218,BR-00007,P-001218,93,20,2025-05-10,2025-06-02,Disponible
I-001219,BR-00007,P-001219,40,9,2025-06-23,2025-06-29,Disponible
I-001220,BR-00007,P-001220,44,10,2025-05-11,2025-06-29,Disponible
I-001221,BR-00007,P-001221,81,20,2025-04-01,2025-07-03,Disponible
I-001222,BR-00007,P-001222,95,20,2025-04-05,2025-04-15,Disponible
I-001223,BR-00007,P-001223,76,6,2025-03-23,2025-03-28,Disponible
I-001224,BR-00007,P-001224,16,11,2025-06-22,2025-08-17,Disponible
I-001225,BR-00007,P-001225,10,12,2025-05-21,2025-07-27,Bajo stock
I-001226,BR-00007,P-001226,21,20,2025-07-21,2025-07-29,Disponible
I-001227,BR-00007,P-001227,88,16,2025-05-01,2025-07-15,Disponible
I-001228,BR-00007,P-001228,28,11,2025-07-19,2025-07-25,Disponible
I-001229,BR-00007,P-001229,87,5,2025-04-24,2025-08-05,Disponible
I-001230,BR-00007,P-001230,90,7,2025-05-22,2025-08-11,Disponible
I-001231,BR-00007,P-001231,16,20,2025-03-17,2025-07-10,Bajo stock
I-001232,BR-00007,P-001232,53,7,2025-06-01,2025-07-26,Disponible
I-001233,BR-00007,P-001233,28,14,2025-04-01,2025-07-19,Disponible
I-001234,BR-00007,P-001234,71,13,2025-04-19,2025-07-10,Disponible
I-001235,BR-00007,P-001235,82,8,2025-03-16,2025-05-28,Disponible
I-001236,BR-00007,P-001236,56,17,2025-05-12,2025-07-18,Disponible
I-001237,BR-00007,P-001237,42,18,2025-03-17,2025-07-07,Disponible
I-001238,BR-00007,P-001238,30,6,2025-05-22,2025-08-05,Disponible
I-001239,BR-00007,P-001239,34,12,2025-04-24,2025-06-06,Disponible
I-001240,BR-00007,P-001240,90,18,2025-05-28,2025-07-27,Disponible
I-001241,BR-00007,P-001241,11,11,2025-04-19,2025-07-09,Bajo stock
I-001242,BR-00007,P-001242,79,18,2025-07-02,2025-08-23,Disponible
I-001243,BR-00007,P-001243,75,19,2025-03-31,2025-06-26,Disponible
I-001244,BR-00007,P-001244,48,10,2025-04-03,2025-06-12,Disponible
I-001245,BR-00007,P-001245,98,18,2025-03-12,2025-06-28,Disponible
I-001246,BR-00007,P-001246,39,14,2025-05-16,2025-06-30,Disponible
I-001247,BR-00007,P-001247,60,17,2025-05-20,2025-06-09,Disponible
I-001248,BR-00007,P-001248,81,17,2025-02-28,2025-08-05,Disponible
I-001249,BR-00007,P-001249,19,20,2025-07-11,2025-07-25,Bajo stock
I-001250,BR-00007,P-001250,97,15,2025-04-30,2025-06-13,Disponible
I-001251,BR-00007,P-001251,22,14,2025-03-05,2025-07-01,Disponible
I-001252,BR-00007,P-001252,8,11,2025-06-29,2025-08-24,Bajo stock
I-001253,BR-00007,P-001253,100,17,2025-06-19,2025-07-02,Disponible
I-001254,BR-00007,P-001254,96,16,2025-06-13,2025-08-23,Disponible
I-001255,BR-00007,P-001255,80,10,2025-05-05,2025-05-20,Disponible
I-001256,BR-00007,P-001256,1,16,2025-04-05,2025-04-10,Bajo stock
I-001257,BR-00007,P-001257,70,8,2025-05-16,2025-05-17,Disponible
I-001258,BR-00007,P-001258,50,19,2025-03-28,2025-04-13,Disponible
I-001259,BR-00007,P-001259,53,6,2025-06-25,2025-08-04,Disponible
I-001260,BR-00007,P-001260,70,6,2025-06-23,2025-07-21,Disponible
I-001261,BR-00007,P-001261,57,17,2025-03-18,2025-07-18,Disponible
I-001262,BR-00007,P-001262,12,13,2025-07-09,2025-07-13,Bajo stock
I-001263,BR-00007,P-001263,19,12,2025-06-08,2025-08-24,Disponible
I-001264,BR-00007,P-001264,17,9,2025-06-03,2025-06-13,Disponible
I-001265,BR-00007,P-001265,89,8,2025-04-18,2025-06-01,Disponible
I-001266,BR-00007,P-001266,78,9,2025-07-20,2025-07-26,Disponible
I-001267,BR-00007,P-001267,61,8,2025-06-12,2025-08-09,Disponible
I-001268,BR-00007,P-001268,63,19,2025-05-15,2025-06-02,Disponible
I-001269,BR-00007,P-001269,64,5,2025-06-18,2025-08-17,Disponible
I-001270,BR-00007,P-001270,38,20,2025-05-20,2025-07-01,Disponible
I-001271,BR-00007,P-001271,16,10,2025-04-20,2025-07-26,Disponible
I-001272,BR-00007,P-001272,25,17,2025-07-04,2025-07-20,Disponible
I-001273,BR-00007,P-001273,46,5,2025-03-11,2025-07-28,Disponible
I-001274,BR-00008,P-001274,77,13,2025-03-12,2025-04-29,Disponible
I-001275,BR-00008,P-001275,54,20,2025-07-08,2025-08-14,Disponible
I-001276,BR-00008,P-001276,63,10,2025-07-07,2025-07-31,Disponible
I-001277,BR-00008,P-001277,9,15,2025-06-25,2025-07-09,Bajo stock
I-001278,BR-00008,P-001278,20,14,2025-05-17,2025-08-03,Disponible
I-001279,BR-00008,P-001279,50,9,2025-07-11,2025-08-12,Disponible
I-001280,BR-00008,P-001280,79,16,2025-07-13,2025-07-25,Disponible
I-001281,BR-00008,P-001281,49,18,2025-03-08,2025-08-04,Disponible
I-001282,BR-00008,P-001282,81,18,2025-05-23,2025-06-21,Disponible
I-001283,BR-00008,P-001283,16,16,2025-04-17,2025-05-21,Bajo stock
I-001284,BR-00008,P-001284,35,11,2025-07-08,2025-08-20,Disponible
I-001285,BR-00008,P-001285,78,8,2025-06-27,2025-07-09,Disponible
I-001286,BR-00008,P-001286,97,15,2025-03-31,2025-06-18,Disponible
I-001287,BR-00008,P-001287,88,19,2025-06-14,2025-06-22,Disponible
I-001288,BR-00008,P-001288,18,10,2025-05-26,2025-06-24,Disponible
I-001289,BR-00008,P-001289,31,11,2025-06-23,2025-07-07,Disponible
I-001290,BR-00008,P-001290,38,19,2025-03-24,2025-06-30,Disponible
I-001291,BR-00008,P-001291,44,10,2025-05-17,2025-06-21,Disponible
I-001292,BR-00008,P-001292,28,10,2025-04-15,2025-08-07,Disponible
I-001293,BR-00008,P-001293,11,5,2025-07-01,2025-07-03,Disponible
I-001294,BR-00008,P-001294,9,19,2025-06-14,2025-07-05,Bajo stock
I-001295,BR-00008,P-001295,75,20,2025-07-09,2025-08-22,Disponible
I-001296,BR-00008,P-001296,96,17,2025-05-28,2025-08-16,Disponible
I-001297,BR-00008,P-001297,33,14,2025-06-18,2025-08-17,Disponible
I-001298,BR-00008,P-001298,70,18,2025-06-18,2025-07-05,Disponible
I-001299,BR-00008,P-001299,38,10,2025-03-06,2025-04-19,Disponible
I-001300,BR-00008,P-001300,60,13,2025-03-06,2025-05-23,Disponible
I-001301,BR-00008,P-001301,78,20,2025-07-04,2025-07-11,Disponible
I-001302,BR-00008,P-001302,28,11,2025-03-31,2025-05-30,Disponible
I-001303,BR-00008,P-001303,3,5,2025-06-25,2025-06-26,Bajo stock
I-001304,BR-00008,P-001304,82,20,2025-03-30,2025-08-14,Disponible
I-001305,BR-00008,P-001305,18,9,2025-06-25,2025-08-11,Disponible
I-001306,BR-00008,P-001306,51,13,2025-06-27,2025-07-29,Disponible
I-001307,BR-00008,P-001307,48,14,2025-04-29,2025-07-06,Disponible
I-001308,BR-00008,P-001308,69,17,2025-07-20,2025-08-18,Disponible
I-001309,BR-00008,P-001309,31,16,2025-03-05,2025-06-21,Disponible
I-001310,BR-00008,P-001310,37,7,2025-04-08,2025-07-07,Disponible
I-001311,BR-00008,P-001311,40,13,2025-05-26,2025-08-21,Disponible
I-001312,BR-00008,P-001312,50,6,2025-04-25,2025-07-08,Disponible
I-001313,BR-00008,P-001313,68,20,2025-03-12,2025-06-03,Disponible
I-001314,BR-00008,P-001314,35,7,2025-05-22,2025-07-18,Disponible
I-001315,BR-00008,P-001315,83,16,2025-05-03,2025-08-23,Disponible
I-001316,BR-00008,P-001316,80,5,2025-06-01,2025-07-05,Disponible
I-001317,BR-00008,P-001317,62,6,2025-05-01,2025-07-30,Disponible
I-001318,BR-00008,P-001318,51,13,2025-06-12,2025-07-06,Disponible
I-001319,BR-00008,P-001319,74,7,2025-07-02,2025-07-16,Disponible
I-001320,BR-00008,P-001320,13,19,2025-06-21,2025-07-07,Bajo stock
I-001321,BR-00008,P-001321,98,7,2025-07-21,2025-07-31,Disponible
I-001322,BR-00008,P-001322,65,14,2025-06-21,2025-06-29,Disponible
I-001323,BR-00008,P-001323,87,19,2025-05-26,2025-06-27,Disponible
I-001324,BR-00008,P-001324,11,11,2025-04-19,2025-05-09,Bajo stock
I-001325,BR-00008,P-001325,10,13,2025-04-13,2025-06-09,Bajo stock
I-001326,BR-00008,P-001326,65,12,2025-05-19,2025-08-18,Disponible
I-001327,BR-00008,P-001327,93,17,2025-07-21,2025-08-01,Disponible
I-001328,BR-00008,P-001328,64,7,2025-04-15,2025-08-05,Disponible
I-001329,BR-00008,P-001329,72,10,2025-07-22,2025-08-18,Disponible
I-001330,BR-00008,P-001330,21,15,2025-03-25,2025-05-31,Disponible
I-001331,BR-00008,P-001331,79,18,2025-06-10,2025-07-25,Disponible
I-001332,BR-00008,P-001332,27,16,2025-07-08,2025-08-11,Disponible
I-001333,BR-00008,P-001333,3,11,2025-03-22,2025-06-15,Bajo stock
I-001334,BR-00008,P-001334,3,10,2025-03-18,2025-06-26,Bajo stock
I-001335,BR-00008,P-001335,17,14,2025-06-30,2025-07-04,Disponible
I-001336,BR-00008,P-001336,80,14,2025-04-21,2025-08-01,Disponible
I-001337,BR-00008,P-001337,47,10,2025-04-26,2025-05-05,Disponible
I-001338,BR-00008,P-001338,70,17,2025-07-19,2025-08-19,Disponible
I-001339,BR-00008,P-001339,8,14,2025-03-05,2025-08-13,Bajo stock
I-001340,BR-00008,P-001340,56,13,2025-03-24,2025-07-16,Disponible
I-001341,BR-00008,P-001341,2,19,2025-05-29,2025-06-30,Bajo stock
I-001342,BR-00008,P-001342,95,8,2025-03-13,2025-08-09,Disponible
I-001343,BR-00008,P-001343,3,11,2025-05-13,2025-07-05,Bajo stock
I-001344,BR-00008,P-001344,23,17,2025-05-05,2025-05-28,Disponible
I-001345,BR-00008,P-001345,32,7,2025-04-26,2025-08-05,Disponible
I-001346,BR-00008,P-001346,67,13,2025-04-30,2025-07-26,Disponible
I-001347,BR-00008,P-001347,58,17,2025-03-19,2025-07-22,Disponible
I-001348,BR-00008,P-001348,82,10,2025-07-03,2025-08-23,Disponible
I-001349,BR-00008,P-001349,58,8,2025-05-25,2025-06-04,Disponible
I-001350,BR-00008,P-001350,28,8,2025-06-10,2025-07-27,Disponible
I-001351,BR-00008,P-001351,91,19,2025-02-27,2025-05-15,Disponible
I-001352,BR-00008,P-001352,69,14,2025-04-14,2025-07-12,Disponible
I-001353,BR-00008,P-001353,90,6,2025-07-14,2025-08-11,Disponible
I-001354,BR-00008,P-001354,96,5,2025-07-04,2025-07-18,Disponible
I-001355,BR-00008,P-001355,56,18,2025-03-23,2025-05-29,Disponible
I-001356,BR-00008,P-001356,20,6,2025-05-12,2025-07-27,Disponible
I-001357,BR-00008,P-001357,31,11,2025-06-02,2025-08-11,Disponible
I-001358,BR-00008,P-001358,67,12,2025-05-27,2025-06-17,Disponible
I-001359,BR-00008,P-001359,19,11,2025-03-15,2025-07-15,Disponible
I-001360,BR-00008,P-001360,9,7,2025-05-06,2025-06-03,Disponible
I-001361,BR-00008,P-001361,87,10,2025-06-24,2025-07-28,Disponible
I-001362,BR-00008,P-001362,83,12,2025-07-11,2025-07-19,Disponible
I-001363,BR-00008,P-001363,44,12,2025-05-31,2025-06-15,Disponible
I-001364,BR-00008,P-001364,36,14,2025-04-17,2025-06-06,Disponible
I-001365,BR-00008,P-001365,29,11,2025-05-11,2025-07-11,Disponible
I-001366,BR-00008,P-001366,90,20,2025-06-20,2025-07-20,Disponible
I-001367,BR-00008,P-001367,53,10,2025-07-17,2025-07-27,Disponible
I-001368,BR-00008,P-001368,45,14,2025-05-19,2025-05-28,Disponible
I-001369,BR-00008,P-001369,8,19,2025-07-22,2025-08-06,Bajo stock
I-001370,BR-00008,P-001370,21,16,2025-06-16,2025-07-18,Disponible
I-001371,BR-00008,P-001371,62,13,2025-07-13,2025-08-08,Disponible
I-001372,BR-00008,P-001372,53,9,2025-07-03,2025-07-27,Disponible
I-001373,BR-00008,P-001373,0,10,2025-07-09,2025-08-07,Agotado
I-001374,BR-00008,P-001374,45,8,2025-05-15,2025-07-08,Disponible
I-001375,BR-00008,P-001375,57,19,2025-07-04,2025-08-11,Disponible
I-001376,BR-00008,P-001376,91,9,2025-06-25,2025-08-24,Disponible
I-001377,BR-00008,P-001377,98,11,2025-07-22,2025-08-05,Disponible
I-001378,BR-00008,P-001378,32,6,2025-07-13,2025-08-05,Disponible
I-001379,BR-00008,P-001379,51,7,2025-07-12,2025-08-13,Disponible
I-001380,BR-00008,P-001380,68,18,2025-05-04,2025-07-22,Disponible
I-001381,BR-00008,P-001381,79,9,2025-03-01,2025-06-16,Disponible
I-001382,BR-00008,P-001382,42,10,2025-05-22,2025-07-04,Disponible
I-001383,BR-00008,P-001383,33,12,2025-07-08,2025-07-19,Disponible
I-001384,BR-00008,P-001384,80,9,2025-05-24,2025-07-22,Disponible
I-001385,BR-00008,P-001385,91,19,2025-04-22,2025-07-13,Disponible
I-001386,BR-00008,P-001386,10,8,2025-04-23,2025-08-13,Disponible
I-001387,BR-00008,P-001387,81,5,2025-06-16,2025-07-08,Disponible
I-001388,BR-00008,P-001388,76,7,2025-05-14,2025-05-25,Disponible
I-001389,BR-00008,P-001389,30,8,2025-04-15,2025-07-23,Disponible
I-001390,BR-00008,P-001390,82,9,2025-07-08,2025-07-24,Disponible
I-001391,BR-00008,P-001391,29,6,2025-05-23,2025-07-21,Disponible
I-001392,BR-00008,P-001392,54,14,2025-06-24,2025-08-09,Disponible
I-001393,BR-00008,P-001393,35,18,2025-06-08,2025-06-25,Disponible
I-001394,BR-00008,P-001394,81,19,2025-05-02,2025-05-10,Disponible
I-001395,BR-00008,P-001395,11,5,2025-06-10,2025-07-02,Disponible
I-001396,BR-00008,P-001396,11,18,2025-06-26,2025-08-23,Bajo stock
I-001397,BR-00008,P-001397,54,14,2025-04-24,2025-06-22,Disponible
I-001398,BR-00008,P-001398,44,9,2025-02-28,2025-03-30,Disponible
I-001399,BR-00008,P-001399,72,15,2025-04-29,2025-07-26,Disponible
I-001400,BR-00008,P-001400,77,10,2025-06-25,2025-07-24,Disponible
I-001401,BR-00008,P-001401,3,5,2025-03-23,2025-05-30,Bajo stock
I-001402,BR-00008,P-001402,85,15,2025-06-23,2025-08-18,Disponible
I-001403,BR-00008,P-001403,86,5,2025-03-07,2025-04-04,Disponible
I-001404,BR-00008,P-001404,71,12,2025-07-08,2025-07-14,Disponible
I-001405,BR-00008,P-001405,72,14,2025-07-10,2025-08-19,Disponible
I-001406,BR-00008,P-001406,66,19,2025-03-30,2025-05-21,Disponible
I-001407,BR-00008,P-001407,12,9,2025-04-14,2025-08-18,Disponible
I-001408,BR-00008,P-001408,54,5,2025-04-07,2025-04-08,Disponible
I-001409,BR-00008,P-001409,4,12,2025-07-12,2025-08-07,Bajo stock
I-001410,BR-00008,P-001410,87,11,2025-07-09,2025-07-12,Disponible
I-001411,BR-00008,P-001411,20,18,2025-07-25,2025-08-02,Disponible
I-001412,BR-00009,P-001412,73,7,2025-07-15,2025-08-22,Disponible
I-001413,BR-00009,P-001413,44,5,2025-04-09,2025-07-26,Disponible
I-001414,BR-00009,P-001414,26,13,2025-04-29,2025-06-09,Disponible
I-001415,BR-00009,P-001415,24,15,2025-05-09,2025-06-14,Disponible
I-001416,BR-00009,P-001416,94,7,2025-07-22,2025-07-25,Disponible
I-001417,BR-00009,P-001417,95,6,2025-04-13,2025-04-13,Disponible
I-001418,BR-00009,P-001418,64,17,2025-02-27,2025-07-25,Disponible
I-001419,BR-00009,P-001419,33,7,2025-05-02,2025-06-21,Disponible
I-001420,BR-00009,P-001420,18,6,2025-05-22,2025-08-14,Disponible
I-001421,BR-00009,P-001421,76,11,2025-07-12,2025-07-22,Disponible
I-001422,BR-00009,P-001422,81,20,2025-03-15,2025-04-12,Disponible
I-001423,BR-00009,P-001423,59,10,2025-04-08,2025-08-19,Disponible
I-001424,BR-00009,P-001424,37,6,2025-03-25,2025-04-24,Disponible
I-001425,BR-00009,P-001425,91,12,2025-04-19,2025-04-21,Disponible
I-001426,BR-00009,P-001426,70,5,2025-03-07,2025-07-18,Disponible
I-001427,BR-00009,P-001427,0,15,2025-04-03,2025-08-14,Agotado
I-001428,BR-00009,P-001428,49,7,2025-05-10,2025-08-21,Disponible
I-001429,BR-00009,P-001429,74,11,2025-03-12,2025-07-13,Disponible
I-001430,BR-00009,P-001430,70,14,2025-06-13,2025-08-10,Disponible
I-001431,BR-00009,P-001431,48,17,2025-07-19,2025-08-23,Disponible
I-001432,BR-00009,P-001432,31,8,2025-06-17,2025-08-17,Disponible
I-001433,BR-00009,P-001433,97,14,2025-07-19,2025-07-23,Disponible
I-001434,BR-00009,P-001434,58,5,2025-03-21,2025-06-17,Disponible
I-001435,BR-00009,P-001435,16,9,2025-07-09,2025-08-16,Disponible
I-001436,BR-00009,P-001436,25,19,2025-03-13,2025-04-12,Disponible
I-001437,BR-00009,P-001437,17,5,2025-06-16,2025-06-19,Disponible
I-001438,BR-00009,P-001438,33,13,2025-03-09,2025-05-11,Disponible
I-001439,BR-00009,P-001439,28,17,2025-03-14,2025-05-19,Disponible
I-001440,BR-00009,P-001440,57,6,2025-05-21,2025-06-25,Disponible
I-001441,BR-00009,P-001441,33,18,2025-05-07,2025-06-03,Disponible
I-001442,BR-00009,P-001442,54,13,2025-05-25,2025-07-04,Disponible
I-001443,BR-00009,P-001443,84,20,2025-05-18,2025-08-10,Disponible
I-001444,BR-00009,P-001444,21,7,2025-04-13,2025-06-20,Disponible
I-001445,BR-00009,P-001445,72,8,2025-07-20,2025-08-02,Disponible
I-001446,BR-00009,P-001446,92,6,2025-06-22,2025-08-19,Disponible
I-001447,BR-00009,P-001447,73,18,2025-06-20,2025-07-02,Disponible
I-001448,BR-00009,P-001448,17,6,2025-07-16,2025-07-25,Disponible
I-001449,BR-00009,P-001449,8,9,2025-04-25,2025-07-28,Bajo stock
I-001450,BR-00009,P-001450,22,13,2025-05-28,2025-06-11,Disponible
I-001451,BR-00009,P-001451,56,19,2025-04-14,2025-06-28,Disponible
