purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-001565,BR-00156,CL-08249,2025-07-28,Página Web,Tarjeta,E-004278,844.35
C-001566,BR-00040,CL-04672,2025-08-13,Presencial,Efectivo,E-001108,405.36
C-001567,BR-00216,CL-03332,2025-05-27,Página Web,PayPal,E-005835,121.12
C-001568,BR-00174,CL-07756,2025-07-18,Página Web,PayPal,E-004743,597.87
C-001569,BR-00104,CL-08646,2025-06-27,Distribuidor,Transferencia,E-002870,1234.72
C-001570,BR-00494,CL-07937,2025-07-29,Distribuidor,Transferencia,E-012807,428.23
C-001571,BR-00133,CL-04641,2025-08-04,Distribuidor,Transferencia,E-003744,703.3
C-001572,BR-00223,CL-00755,2025-06-11,Página Web,Tarjeta,E-005880,1520.63
C-001573,BR-00486,CL-02604,2025-08-21,Presencial,Tarjeta,E-012754,1102.39
C-001574,BR-00160,CL-06886,2025-07-28,Distribuidor,Transferencia,E-004441,820.56
C-001575,BR-00261,CL-08966,2025-06-11,Distribuidor,Transferencia,E-006860,728.81
C-001576,BR-00326,CL-03583,2025-06-07,Instagram,Transferencia,E-008738,251.61
C-001577,BR-00420,CL-01617,2025-06-24,Página Web,Tarjeta,E-011050,1344.58
C-001578,BR-00132,CL-04880,2025-07-05,Página Web,Tarjeta,E-003717,349.92
C-001579,BR-00216,CL-01597,2025-06-05,Distribuidor,Transferencia,E-005834,1730.43
C-001580,BR-00160,CL-03387,2025-06-10,Distribuidor,Transferencia,E-004423,933.32
C-001581,BR-00146,CL-01894,2025-06-22,Distribuidor,Transferencia,E-003886,655.83
C-001582,BR-00261,CL-05645,2025-07-02,Instagram,Transferencia,E-006858,1070.77
C-001583,BR-00086,CL-01014,2025-07-20,Distribuidor,Transferencia,E-002571,147.84
C-001584,BR-00271,CL-04398,2025-06-23,Amazon,Amazon Pay,E-007302,972.21
C-001585,BR-00322,CL-03803,2025-08-17,Página Web,PayPal,E-008667,82.29
C-001586,BR-00383,CL-03897,2025-07-08,Amazon,Tarjeta,E-010176,526.78
C-001587,BR-00130,CL-06543,2025-05-29,Distribuidor,Transferencia,E-003686,483.25
C-001588,BR-00419,CL-05603,2025-07-09,Amazon,Tarjeta,E-010958,1382.31
C-001589,BR-00306,CL-07480,2025-07-10,Página Web,Tarjeta,E-008062,503.3
C-001590,BR-00376,CL-07185,2025-07-16,Instagram,Bizum,E-009847,242.72
C-001591,BR-00431,CL-01482,2025-07-17,Presencial,Efectivo,E-011522,624.42
C-001592,BR-00191,CL-05918,2025-07-23,Página Web,Tarjeta,E-005042,72.18
C-001593,BR-00183,CL-04545,2025-06-11,Página Web,Tarjeta,E-004856,166.14
C-001594,BR-00200,CL-06059,2025-07-02,Amazon,Tarjeta,E-005519,1805.17
C-001595,BR-00386,CL-08696,2025-06-02,Amazon,Amazon Pay,E-010282,1111.21
C-001596,BR-00222,CL-00269,2025-08-20,Amazon,Tarjeta,E-005868,1448.85
C-001597,BR-00167,CL-06805,2025-08-03,Presencial,Efectivo,E-004616,759.51
C-001598,BR-00380,CL-04758,2025-06-23,Amazon,Tarjeta,E-009872,330.01
C-001599,BR-00324,CL-02078,2025-07-11,Página Web,PayPal,E-008701,640.18
C-001600,BR-00278,CL-06933,2025-08-12,Amazon,Tarjeta,E-007573,779.82
C-001601,BR-00327,CL-05040,2025-06-20,Presencial,Efectivo,E-008758,1003.24
C-001602,BR-00098,CL-02000,2025-07-24,Amazon,Amazon Pay,E-002800,1334.11
C-001603,BR-00344,CL-03982,2025-08-04,Página Web,PayPal,E-009103,920.19
C-001604,BR-00195,CL-01122,2025-06-09,Página Web,PayPal,E-005298,1105.46
C-001605,BR-00117,CL-05984,2025-07-03,Instagram,Transferencia,E-003233,272.69
C-001606,BR-00348,CL-01667,2025-07-09,Página Web,Tarjeta,E-009346,157.04
C-001607,BR-00100,CL-09600,2025-05-27,Página Web,Tarjeta,E-002838,180.54
C-001608,BR-00103,CL-03339,2025-08-02,Presencial,Efectivo,E-002869,639.54
C-001609,BR-00420,CL-03861,2025-07-13,Página Web,PayPal,E-011075,674.63
C-001610,BR-00004,CL-09255,2025-08-16,Distribuidor,Transferencia,E-000341,260.8
C-001611,BR-00478,CL-09316,2025-06-05,Distribuidor,Transferencia,E-012670,433.81
C-001612,BR-00116,CL-07871,2025-08-11,Distribuidor,Transferencia,E-003102,202.58
C-001613,BR-00341,CL-00652,2025-06-07,Amazon,Amazon Pay,E-008879,134.02
C-001614,BR-00161,CL-08185,2025-06-26,Instagram,Transferencia,E-004489,1273.59
C-001615,BR-00122,CL-07153,2025-07-18,Página Web,Tarjeta,E-003476,660.85
C-001616,BR-00188,CL-02288,2025-06-05,Instagram,Bizum,E-004891,1364.76
C-001617,BR-00303,CL-06748,2025-07-07,Amazon,Tarjeta,E-007861,1568.28
C-001618,BR-00229,CL-01867,2025-08-23,Distribuidor,Transferencia,E-005924,364.02
C-001619,BR-00289,CL-07804,2025-06-16,Página Web,PayPal,E-007743,581.15
C-001620,BR-00465,CL-00905,2025-06-12,Amazon,Tarjeta,E-012393,918.19
C-001621,BR-00397,CL-05380,2025-08-10,Página Web,Tarjeta,E-010614,295.04
C-001622,BR-00194,CL-06451,2025-05-27,Presencial,Tarjeta,E-005262,828.5
C-001623,BR-00065,CL-06134,2025-07-07,Página Web,PayPal,E-001870,620.63
C-001624,BR-00269,CL-06063,2025-08-16,Presencial,Tarjeta,E-007228,189.33
C-001625,BR-00290,CL-04149,2025-06-01,Presencial,Tarjeta,E-007765,504.54
C-001626,BR-00354,CL-08469,2025-08-15,Instagram,Transferencia,E-009560,1623.86
C-001627,BR-00373,CL-09236,2025-08-22,Instagram,Bizum,E-009825,934.1
C-001628,BR-00103,CL-07989,2025-07-19,Presencial,Tarjeta,E-002869,78.2
C-001629,BR-00309,CL-07966,2025-07-27,Página Web,PayPal,E-008295,474.57
C-001630,BR-00365,CL-00726,2025-06-12,Amazon,Tarjeta,E-009747,1005.94
C-001631,BR-00387,CL-03475,2025-08-15,Distribuidor,Transferencia,E-010325,245.39
C-001632,BR-00351,CL-06655,2025-06-29,Página Web,Tarjeta,E-009489,886.87
C-001633,BR-00117,CL-04094,2025-07-26,Distribuidor,Transferencia,E-003255,100.11
C-001634,BR-00123,CL-07034,2025-08-19,Instagram,Transferencia,E-003519,1223.39
C-001635,BR-00430,CL-07795,2025-06-04,Página Web,PayPal,E-011493,204.0
C-001636,BR-00417,CL-01441,2025-07-18,Presencial,Efectivo,E-010836,687.76
C-001637,BR-00202,CL-04446,2025-05-26,Página Web,PayPal,E-005590,38.86
C-001638,BR-00446,CL-00662,2025-07-20,Instagram,Transferencia,E-011755,401.88
C-001639,BR-00431,CL-02610,2025-07-24,Presencial,Tarjeta,E-011523,465.06
C-001640,BR-00274,CL-02286,2025-08-19,Presencial,Efectivo,E-007415,259.24
C-001641,BR-00419,CL-03941,2025-07-07,Presencial,Tarjeta,E-010878,339.0
C-001642,BR-00346,CL-04990,2025-07-25,Página Web,Tarjeta,E-009255,185.84
C-001643,BR-00384,CL-07328,2025-07-12,Instagram,Transferencia,E-010196,872.55
C-001644,BR-00280,CL-04645,2025-06-27,Instagram,Transferencia,E-007599,414.69
C-001645,BR-00387,CL-00974,2025-05-29,Amazon,Tarjeta,E-010320,2469.39
C-001646,BR-00319,CL-06490,2025-07-11,Página Web,Tarjeta,E-008615,1180.81
C-001647,BR-00437,CL-08086,2025-06-02,Presencial,Efectivo,E-011625,783.34
C-001648,BR-00088,CL-01222,2025-06-20,Distribuidor,Transferencia,E-002629,1183.05
C-001649,BR-00236,CL-09892,2025-07-03,Instagram,Transferencia,E-006452,56.24
C-001650,BR-00424,CL-03237,2025-08-01,Instagram,Transferencia,E-011277,1127.41
C-001651,BR-00343,CL-06379,2025-08-17,Página Web,PayPal,E-008983,418.36
C-001652,BR-00463,CL-08773,2025-06-14,Instagram,Bizum,E-012296,126.73
C-001653,BR-00474,CL-06220,2025-07-01,Instagram,Transferencia,E-012600,1619.99
C-001654,BR-00288,CL-04468,2025-08-05,Instagram,Transferencia,E-007729,663.31
C-001655,BR-00430,CL-07918,2025-07-15,Distribuidor,Transferencia,E-011506,920.15
C-001656,BR-00270,CL-03372,2025-06-25,Instagram,Transferencia,E-007232,73.14
C-001657,BR-00093,CL-03330,2025-06-13,Amazon,Tarjeta,E-002703,1196.6
C-001658,BR-00353,CL-08351,2025-07-22,Distribuidor,Transferencia,E-009536,841.4
C-001659,BR-00206,CL-05510,2025-08-06,Amazon,Amazon Pay,E-005666,143.09
C-001660,BR-00267,CL-09792,2025-08-15,Distribuidor,Transferencia,E-007007,195.4
C-001661,BR-00164,CL-02725,2025-06-16,Instagram,Bizum,E-004577,392.0
C-001662,BR-00390,CL-05877,2025-07-29,Presencial,Efectivo,E-010476,731.31
C-001663,BR-00050,CL-01484,2025-06-01,Instagram,Bizum,E-001635,643.91
C-001664,BR-00237,CL-08382,2025-08-02,Amazon,Tarjeta,E-006502,1568.77
C-001665,BR-00381,CL-08777,2025-06-01,Distribuidor,Transferencia,E-009984,278.91
C-001666,BR-00197,CL-08174,2025-07-11,Distribuidor,Transferencia,E-005399,490.34
C-001667,BR-00001,CL-05916,2025-07-09,Amazon,Amazon Pay,E-000116,892.02
C-001668,BR-00211,CL-00415,2025-06-12,Página Web,Tarjeta,E-005742,162.49
C-001669,BR-00007,CL-03904,2025-08-11,Instagram,Transferencia,E-000478,309.76
C-001670,BR-00318,CL-08704,2025-06-17,Amazon,Amazon Pay,E-008592,1061.29
C-001671,BR-00177,CL-05394,2025-05-30,Amazon,Tarjeta,E-004807,479.07
C-001672,BR-00347,CL-03126,2025-08-20,Presencial,Tarjeta,E-009266,1321.57
C-001673,BR-00136,CL-08953,2025-08-18,Instagram,Transferencia,E-003784,45.2
C-001674,BR-00312,CL-00211,2025-06-28,Página Web,PayPal,E-008439,968.5
C-001675,BR-00142,CL-09648,2025-06-15,Presencial,Efectivo,E-003858,1418.01
C-001676,BR-00040,CL-06426,2025-08-03,Amazon,Amazon Pay,E-001207,1353.34
C-001677,BR-00366,CL-02281,2025-08-13,Distribuidor,Transferencia,E-009767,73.64
C-001678,BR-00053,CL-04929,2025-08-04,Instagram,Transferencia,E-001677,214.05
C-001679,BR-00330,CL-01283,2025-07-07,Presencial,Tarjeta,E-008797,863.85
C-001680,BR-00163,CL-02446,2025-08-15,Distribuidor,Transferencia,E-004548,846.55
C-001681,BR-00473,CL-04972,2025-07-10,Página Web,PayPal,E-012580,363.67
C-001682,BR-00425,CL-01182,2025-05-31,Amazon,Amazon Pay,E-011321,295.72
C-001683,BR-00361,CL-03846,2025-08-18,Distribuidor,Transferencia,E-009674,134.04
C-001684,BR-00419,CL-00395,2025-06-05,Instagram,Transferencia,E-010974,188.07
C-001685,BR-00465,CL-05482,2025-06-14,Instagram,Transferencia,E-012392,331.6
C-001686,BR-00261,CL-03075,2025-06-02,Presencial,Tarjeta,E-006858,1148.7
C-001687,BR-00042,CL-09712,2025-07-10,Página Web,PayPal,E-001312,1419.42
C-001688,BR-00197,CL-07583,2025-07-22,Amazon,Tarjeta,E-005419,945.32
C-001689,BR-00238,CL-07767,2025-06-14,Instagram,Transferencia,E-006541,688.68
C-001690,BR-00465,CL-00326,2025-06-07,Amazon,Amazon Pay,E-012412,942.33
C-001691,BR-00380,CL-04091,2025-06-22,Presencial,Tarjeta,E-009871,757.17
C-001692,BR-00065,CL-05057,2025-06-01,Página Web,Tarjeta,E-001874,981.65
C-001693,BR-00299,CL-03993,2025-07-11,Página Web,PayPal,E-007838,244.39
C-001694,BR-00062,CL-01734,2025-06-01,Página Web,Tarjeta,E-001842,431.46
C-001695,BR-00135,CL-02286,2025-06-21,Presencial,Efectivo,E-003774,762.55
C-001696,BR-00350,CL-04367,2025-06-06,Distribuidor,Transferencia,E-009405,41.98
C-001697,BR-00345,CL-05460,2025-06-12,Presencial,Tarjeta,E-009177,974.89
C-001698,BR-00025,CL-05861,2025-06-08,Distribuidor,Transferencia,E-000880,1084.21
C-001699,BR-00479,CL-03784,2025-08-11,Página Web,Tarjeta,E-012675,1048.97
C-001700,BR-00003,CL-00727,2025-07-01,Distribuidor,Transferencia,E-000277,236.92
C-001701,BR-00332,CL-01246,2025-08-23,Presencial,Tarjeta,E-008810,1834.63
C-001702,BR-00184,CL-03614,2025-07-23,Instagram,Transferencia,E-004861,247.89
C-001703,BR-00193,CL-05418,2025-08-11,Instagram,Bizum,E-005241,12.0
C-001704,BR-00432,CL-03549,2025-07-01,Amazon,Amazon Pay,E-011532,366.06
C-001705,BR-00465,CL-03816,2025-08-07,Amazon,Amazon Pay,E-012386,974.9
C-001706,BR-00200,CL-03225,2025-07-26,Instagram,Transferencia,E-005552,1128.33
C-001707,BR-00248,CL-08521,2025-07-01,Página Web,PayPal,E-006715,385.68
C-001708,BR-00306,CL-08181,2025-07-14,Amazon,Amazon Pay,E-008149,101.7
C-001709,BR-00230,CL-08082,2025-06-25,Página Web,Tarjeta,E-006094,760.08
C-001710,BR-00134,CL-05124,2025-06-02,Presencial,Tarjeta,E-003749,387.38
C-001711,BR-00343,CL-05688,2025-06-04,Distribuidor,Transferencia,E-008954,341.0
C-001712,BR-00127,CL-01470,2025-06-29,Distribuidor,Transferencia,E-003623,227.28
C-001713,BR-00097,CL-05496,2025-08-18,Amazon,Tarjeta,E-002781,776.62
C-001714,BR-00443,CL-07633,2025-07-24,Presencial,Tarjeta,E-011735,943.14
C-001715,BR-00381,CL-07476,2025-08-04,Instagram,Bizum,E-009937,205.95
C-001716,BR-00404,CL-02624,2025-07-25,Distribuidor,Transferencia,E-010743,407.44
C-001717,BR-00198,CL-08391,2025-06-12,Distribuidor,Transferencia,E-005462,487.12
C-001718,BR-00161,CL-08668,2025-07-18,Página Web,PayPal,E-004460,116.76
C-001719,BR-00242,CL-04111,2025-06-04,Amazon,Amazon Pay,E-006607,386.39
C-001720,BR-00152,CL-03590,2025-05-31,Presencial,Tarjeta,E-003927,1629.5
C-001721,BR-00320,CL-07186,2025-08-11,Distribuidor,Transferencia,E-008636,601.12
C-001722,BR-00086,CL-06425,2025-06-27,Distribuidor,Transferencia,E-002561,725.44
C-001723,BR-00344,CL-08549,2025-07-19,Presencial,Tarjeta,E-009100,352.63
C-001724,BR-00281,CL-00085,2025-06-15,Instagram,Bizum,E-007614,1278.12
C-001725,BR-00129,CL-07912,2025-06-06,Presencial,Efectivo,E-003660,580.03
C-001726,BR-00141,CL-08382,2025-07-11,Presencial,Efectivo,E-003854,1408.97
C-001727,BR-00233,CL-04961,2025-08-12,Presencial,Tarjeta,E-006298,688.28
C-001728,BR-00205,CL-08168,2025-06-29,Presencial,Efectivo,E-005643,404.04
C-001729,BR-00323,CL-03703,2025-06-29,Presencial,Efectivo,E-008681,266.55
C-001730,BR-00211,CL-05845,2025-07-08,Instagram,Transferencia,E-005743,385.98
C-001731,BR-00087,CL-07197,2025-07-10,Instagram,Bizum,E-002605,635.48
C-001732,BR-00418,CL-01111,2025-05-30,Distribuidor,Transferencia,E-010844,263.21
C-001733,BR-00345,CL-09451,2025-05-26,Distribuidor,Transferencia,E-009203,138.99
C-001734,BR-00019,CL-08800,2025-08-07,Distribuidor,Transferencia,E-000758,380.2
C-001735,BR-00489,CL-08142,2025-07-24,Presencial,Tarjeta,E-012775,590.9
C-001736,BR-00268,CL-00633,2025-06-06,Distribuidor,Transferencia,E-007133,11.07
C-001737,BR-00215,CL-01633,2025-06-16,Instagram,Transferencia,E-005814,936.48
C-001738,BR-00350,CL-01354,2025-08-20,Presencial,Efectivo,E-009430,1060.31
C-001739,BR-00294,CL-03886,2025-07-09,Distribuidor,Transferencia,E-007806,246.44
C-001740,BR-00044,CL-04707,2025-07-18,Instagram,Transferencia,E-001423,223.1
C-001741,BR-00306,CL-04476,2025-05-29,Distribuidor,Transferencia,E-008040,812.86
C-001742,BR-00012,CL-05696,2025-07-21,Instagram,Transferencia,E-000639,1072.28
C-001743,BR-00172,CL-06785,2025-07-26,Distribuidor,Transferencia,E-004712,1711.35
C-001744,BR-00480,CL-09711,2025-06-23,Página Web,PayPal,E-012701,464.16
C-001745,BR-00215,CL-04998,2025-08-15,Instagram,Bizum,E-005830,1238.86
C-001746,BR-00081,CL-06932,2025-07-02,Instagram,Transferencia,E-002336,533.81
C-001747,BR-00434,CL-01941,2025-06-30,Amazon,Tarjeta,E-011568,1457.51
C-001748,BR-00296,CL-01253,2025-06-29,Presencial,Efectivo,E-007820,551.39
C-001749,BR-00452,CL-02754,2025-08-03,Distribuidor,Transferencia,E-011795,583.49
C-001750,BR-00457,CL-06266,2025-07-01,Página Web,PayPal,E-011910,852.81
C-001751,BR-00252,CL-03488,2025-06-06,Página Web,PayPal,E-006784,445.47
C-001752,BR-00351,CL-01697,2025-07-04,Instagram,Transferencia,E-009489,253.95
C-001753,BR-00055,CL-00250,2025-06-02,Amazon,Tarjeta,E-001725,183.25
C-001754,BR-00019,CL-07161,2025-07-03,Página Web,Tarjeta,E-000762,867.33
C-001755,BR-00269,CL-02833,2025-05-30,Página Web,Tarjeta,E-007201,226.76
C-001756,BR-00044,CL-09124,2025-06-06,Amazon,Tarjeta,E-001427,1514.27
C-001757,BR-00016,CL-01386,2025-08-19,Instagram,Transferencia,E-000702,1461.33
C-001758,BR-00056,CL-08093,2025-06-06,Presencial,Tarjeta,E-001731,239.12
C-001759,BR-00374,CL-02646,2025-07-19,Presencial,Tarjeta,E-009833,2017.17
C-001760,BR-00460,CL-08671,2025-06-08,Instagram,Bizum,E-012183,261.98
C-001761,BR-00302,CL-09413,2025-07-19,Instagram,Bizum,E-007852,423.28
C-001762,BR-00166,CL-00208,2025-05-30,Presencial,Tarjeta,E-004603,339.18
C-001763,BR-00322,CL-06910,2025-06-27,Presencial,Efectivo,E-008664,627.14
C-001764,BR-00129,CL-00999,2025-07-16,Amazon,Tarjeta,E-003666,641.98
C-001765,BR-00113,CL-03574,2025-08-20,Presencial,Efectivo,E-002934,74.66
C-001766,BR-00484,CL-02096,2025-07-16,Presencial,Efectivo,E-012748,1227.56
C-001767,BR-00239,CL-07589,2025-07-30,Página Web,PayPal,E-006561,465.02
C-001768,BR-00131,CL-01977,2025-07-17,Distribuidor,Transferencia,E-003698,77.64
C-001769,BR-00384,CL-03960,2025-08-21,Página Web,Tarjeta,E-010217,834.49
C-001770,BR-00077,CL-00593,2025-07-03,Amazon,Tarjeta,E-002074,77.98
C-001771,BR-00175,CL-09477,2025-08-07,Instagram,Bizum,E-004763,647.24
C-001772,BR-00294,CL-04308,2025-08-11,Presencial,Efectivo,E-007805,55.74
C-001773,BR-00114,CL-00332,2025-08-13,Instagram,Transferencia,E-002944,721.5
C-001774,BR-00381,CL-06890,2025-07-10,Página Web,PayPal,E-009992,102.54
C-001775,BR-00022,CL-04381,2025-08-12,Distribuidor,Transferencia,E-000814,677.41
C-001776,BR-00198,CL-07720,2025-08-14,Página Web,Tarjeta,E-005446,1326.84
C-001777,BR-00391,CL-05316,2025-06-19,Presencial,Tarjeta,E-010513,1275.48
C-001778,BR-00014,CL-04856,2025-07-12,Amazon,Amazon Pay,E-000679,451.98
C-001779,BR-00393,CL-01540,2025-08-15,Instagram,Bizum,E-010544,879.44
C-001780,BR-00458,CL-09713,2025-08-08,Amazon,Amazon Pay,E-012091,368.17
C-001781,BR-00478,CL-03881,2025-06-13,Distribuidor,Transferencia,E-012664,1176.66
C-001782,BR-00443,CL-08860,2025-06-01,Presencial,Efectivo,E-011726,1457.7
C-001783,BR-00101,CL-01937,2025-08-23,Distribuidor,Transferencia,E-002848,90.84
C-001784,BR-00229,CL-04414,2025-06-01,Amazon,Amazon Pay,E-006030,1134.15
C-001785,BR-00093,CL-04887,2025-06-27,Instagram,Transferencia,E-002711,735.66
C-001786,BR-00492,CL-05150,2025-05-28,Distribuidor,Transferencia,E-012792,1403.2
C-001787,BR-00069,CL-09191,2025-08-09,Amazon,Amazon Pay,E-001901,128.3
C-001788,BR-00153,CL-05099,2025-08-20,Instagram,Bizum,E-003952,860.73
C-001789,BR-00191,CL-01566,2025-06-21,Amazon,Amazon Pay,E-005032,654.33
C-001790,BR-00063,CL-08847,2025-07-07,Página Web,PayPal,E-001847,894.0
C-001791,BR-00277,CL-08094,2025-08-02,Instagram,Bizum,E-007557,226.84
C-001792,BR-00243,CL-06815,2025-06-25,Amazon,Tarjeta,E-006631,71.42
C-001793,BR-00352,CL-02682,2025-07-13,Distribuidor,Transferencia,E-009529,700.73
C-001794,BR-00358,CL-07037,2025-07-19,Distribuidor,Transferencia,E-009637,197.42
C-001795,BR-00047,CL-00103,2025-06-19,Presencial,Tarjeta,E-001550,565.15
C-001796,BR-00173,CL-05951,2025-07-23,Amazon,Amazon Pay,E-004731,1216.33
C-001797,BR-00162,CL-05646,2025-06-19,Instagram,Bizum,E-004502,623.31
C-001798,BR-00049,CL-09217,2025-07-19,Instagram,Transferencia,E-001609,1083.66
C-001799,BR-00383,CL-09224,2025-06-25,Distribuidor,Transferencia,E-010170,629.48
C-001800,BR-00257,CL-07400,2025-06-30,Amazon,Amazon Pay,E-006839,551.9
C-001801,BR-00228,CL-04336,2025-08-15,Distribuidor,Transferencia,E-005915,275.28
C-001802,BR-00268,CL-00090,2025-07-02,Distribuidor,Transferencia,E-007144,529.84
C-001803,BR-00160,CL-03244,2025-07-25,Distribuidor,Transferencia,E-004420,240.38
C-001804,BR-00012,CL-06392,2025-07-15,Página Web,Tarjeta,E-000646,1107.95
C-001805,BR-00385,CL-00252,2025-05-29,Instagram,Transferencia,E-010238,803.3
C-001806,BR-00071,CL-08286,2025-06-29,Presencial,Efectivo,E-001911,527.76
C-001807,BR-00145,CL-05360,2025-07-29,Instagram,Transferencia,E-003879,435.85
C-001808,BR-00295,CL-05085,2025-06-17,Página Web,Tarjeta,E-007813,732.18
C-001809,BR-00342,CL-07459,2025-07-14,Presencial,Efectivo,E-008883,129.71
C-001810,BR-00010,CL-05102,2025-07-07,Distribuidor,Transferencia,E-000610,1034.16
C-001811,BR-00416,CL-00087,2025-07-06,Distribuidor,Transferencia,E-010830,354.05
C-001812,BR-00168,CL-09671,2025-08-02,Página Web,Tarjeta,E-004639,720.11
C-001813,BR-00234,CL-05891,2025-07-31,Presencial,Tarjeta,E-006368,735.26
C-001814,BR-00322,CL-01172,2025-07-08,Amazon,Amazon Pay,E-008656,119.73
C-001815,BR-00377,CL-09180,2025-07-01,Instagram,Bizum,E-009854,744.04
C-001816,BR-00122,CL-02136,2025-07-08,Página Web,PayPal,E-003488,1110.28
C-001817,BR-00117,CL-09531,2025-07-04,Amazon,Amazon Pay,E-003258,158.76
C-001818,BR-00344,CL-03935,2025-08-08,Página Web,PayPal,E-009144,286.92
C-001819,BR-00135,CL-08818,2025-08-15,Presencial,Tarjeta,E-003764,654.71
C-001820,BR-00167,CL-06934,2025-05-30,Página Web,PayPal,E-004627,1039.46
C-001821,BR-00238,CL-04982,2025-06-30,Distribuidor,Transferencia,E-006521,535.39
C-001822,BR-00107,CL-01017,2025-06-29,Presencial,Efectivo,E-002891,220.04
C-001823,BR-00180,CL-00648,2025-08-16,Distribuidor,Transferencia,E-004831,900.48
C-001824,BR-00394,CL-05690,2025-06-29,Distribuidor,Transferencia,E-010569,939.19
C-001825,BR-00064,CL-00430,2025-06-04,Página Web,PayPal,E-001866,794.68
C-001826,BR-00086,CL-07698,2025-08-18,Distribuidor,Transferencia,E-002580,275.76
C-001827,BR-00383,CL-06743,2025-08-01,Distribuidor,Transferencia,E-010157,476.6
C-001828,BR-00329,CL-07885,2025-07-19,Amazon,Tarjeta,E-008782,555.33
C-001829,BR-00188,CL-09373,2025-07-02,Distribuidor,Transferencia,E-004893,104.8
C-001830,BR-00464,CL-07205,2025-08-09,Amazon,Amazon Pay,E-012345,1069.36
C-001831,BR-00386,CL-09273,2025-06-20,Página Web,PayPal,E-010279,988.52
C-001832,BR-00130,CL-09167,2025-08-16,Presencial,Efectivo,E-003687,877.97
C-001833,BR-00438,CL-04299,2025-08-22,Amazon,Amazon Pay,E-011643,1934.74
C-001834,BR-00153,CL-09163,2025-05-30,Presencial,Tarjeta,E-004056,743.6
C-001835,BR-00274,CL-07954,2025-06-01,Amazon,Tarjeta,E-007444,771.93
C-001836,BR-00118,CL-04338,2025-07-22,Presencial,Tarjeta,E-003302,436.5
C-001837,BR-00094,CL-02506,2025-06-08,Página Web,Tarjeta,E-002727,217.54
C-001838,BR-00269,CL-00785,2025-06-18,Página Web,Tarjeta,E-007204,288.54
C-001839,BR-00417,CL-08740,2025-07-10,Instagram,Bizum,E-010836,409.35
C-001840,BR-00212,CL-08412,2025-07-24,Página Web,Tarjeta,E-005773,591.33
C-001841,BR-00274,CL-00303,2025-06-21,Presencial,Efectivo,E-007451,1033.66
C-001842,BR-00270,CL-03610,2025-05-30,Página Web,Tarjeta,E-007269,235.5
C-001843,BR-00024,CL-07024,2025-07-30,Presencial,Efectivo,E-000862,808.46
C-001844,BR-00014,CL-08765,2025-08-06,Presencial,Tarjeta,E-000672,990.51
C-001845,BR-00137,CL-00907,2025-07-24,Distribuidor,Transferencia,E-003806,1221.86
C-001846,BR-00359,CL-01613,2025-05-29,Amazon,Tarjeta,E-009648,862.89
C-001847,BR-00374,CL-01678,2025-08-16,Instagram,Transferencia,E-009831,1357.47
C-001848,BR-00014,CL-04162,2025-07-04,Presencial,Tarjeta,E-000677,755.25
C-001849,BR-00431,CL-06097,2025-06-09,Página Web,PayPal,E-011519,1812.85
C-001850,BR-00390,CL-05073,2025-07-15,Amazon,Amazon Pay,E-010482,505.85
C-001851,BR-00365,CL-09964,2025-06-19,Distribuidor,Transferencia,E-009745,1101.3
C-001852,BR-00020,CL-02318,2025-07-05,Presencial,Tarjeta,E-000792,1205.79
C-001853,BR-00456,CL-09981,2025-06-28,Instagram,Bizum,E-011817,441.08
C-001854,BR-00379,CL-07558,2025-07-10,Presencial,Efectivo,E-009863,147.21
C-001855,BR-00111,CL-05322,2025-08-21,Página Web,Tarjeta,E-002919,738.07
C-001856,BR-00042,CL-05684,2025-06-09,Página Web,PayPal,E-001304,1163.28
