provider_id,name,nif,email,phone,country,city,address,category,subcategory,condicion_pago
PR-00482,Daniels LLC,J66939652,danielhouston@example.net,+1 695069163,Canadá,Toronto,"6405 Oscar Square, East Kaylaside, NU M6B 3X4",Ropa,Moda Mujer,30 días
PR-00483,Hodge LLC,G19885603,kallen@example.org,+1 694038569,Canadá,Toronto,"08072 Williams Prairie Apt. 854, Staffordchester, NL X2E 7P4",Ropa,Infantil,60 días
PR-00484,"Morgan, Davis and Vargas",N77758221,nritter@example.net,+1 634358934,Canadá,Toronto,"550 Anderson Stravenue, New Victormouth, BC N1N 4Y4",Ropa,Deportivo,30 días
PR-00485,"Ramirez, Brown and Sullivan",B93087017,josephwatson@example.com,+1 690926778,Canadá,Toronto,"114 Heather Views Suite 045, Kennedyshire, NL E3J5S7",Ropa,Accesorios,60 días
PR-00486,Vargas-White,G77836062,donaldcole@example.net,+1 693091000,Canadá,Toronto,"30308 Cabrera Tunnel Apt. 485, Emilyfort, YT M4T8Y6",Electrónica,Electrodomésticos,90 días
PR-00487,"Leblanc, Foley and Gallegos",R34457345,colemanjesse@example.org,+1 693261501,Canadá,Toronto,"9045 Martin Circles Apt. 146, Hansonmouth, NL X5V5V4",Electrónica,Audio y Video,90 días
PR-00488,Kelly-Castillo,A12365537,romanandrea@example.org,+1 693524448,Canadá,Toronto,"071 Bell Streets Apt. 488, Sandrafort, PE X4R1J6",Electrónica,Telefonía,60 días
PR-00489,Pena LLC,N85994057,sanderson@example.com,+1 671647029,Canadá,Toronto,"157 Matthew Pines, New Nicholas, NL P6P3X5",Electrónica,Computación,90 días
PR-00490,Wilson and Sons,N55122707,johnvalencia@example.org,+1 652573796,Canadá,Toronto,"5929 William Island, East Elizabeth, QC J2C7S4",Electrónica,Gadgets,90 días
PR-00491,Conley-Smith,A70161633,donaldmahoney@example.org,+1 608798991,Canadá,Toronto,"372 Townsend Glen Suite 829, East Jennifer, QC H6C9H8",Servicios,Instalación,60 días
PR-00492,"Wilson, Wade and Obrien",U47598814,gwendolyn75@example.net,+1 646872150,Canadá,Toronto,"0862 Skinner Greens, Port Samanthastad, MB P7G 4N9",Servicios,Reparación,60 días
PR-00493,"Prince, Smith and Wolfe",U44924470,ggarcia@example.net,+1 677739109,Canadá,Toronto,"54456 Elizabeth Spurs, Garyshire, NT L1B4E2",Accesorios y Repuestos,Automotrices,30 días
PR-00494,Roberts-Miller,V80030618,christinaolson@example.org,+1 655931898,Canadá,Toronto,"53552 Allen Light, West Cassandrachester, BC Y4P6J1",Accesorios y Repuestos,Electrodomésticos,30 días
PR-00495,"Cook, Calhoun and Harris",D82759984,brownmatthew@example.org,+1 606221184,Canadá,Toronto,"940 Steven Avenue, Tinabury, NT V2Y 6A1",Accesorios y Repuestos,Tecnológicos,90 días
PR-00496,Williams-Jackson,B72843791,kwalker@example.com,+1 636971508,Canadá,Toronto,"343 Hooper Drive, Brownhaven, QC A5R 7K7",Accesorios y Repuestos,Industriales,30 días
PR-00497,Chan-Young,V65450323,vanessaobrien@example.com,+1 683721787,Canadá,Toronto,"888 Dickson Corner Apt. 540, Muellerchester, QC G6Y 9N9",Accesorios y Repuestos,Mecánicos,30 días
PR-00498,Wheeler-Williams,B92573714,nicole66@example.org,+1 612896438,Canadá,Toronto,"5131 Jeffery Fords Suite 251, Lake Ritastad, MB V7Y 6E3",Construcción,Materiales,60 días
PR-00499,Payne-Henderson,R17634467,dcurtis@example.org,+1 651533829,Canadá,Toronto,"54082 Curtis Parkway, Bakerhaven, MB S3X7J2",Construcción,Maquinaria,60 días
PR-00500,"Day, Perez and Riley",R21439813,martineznicole@example.net,+1 618012784,Canadá,Toronto,"67709 Johnson Avenue Suite 518, Lake Blakebury, NT B2B 6P1",Construcción,Herramientas,90 días
PR-00501,Nicholson-Thomas,G17970252,zstewart@example.net,+1 668620981,Canadá,Toronto,"1536 Patrick Burg, New Carlyview, SK C6X5B2",Construcción,Arquitectura,90 días
PR-00502,Jones-Smith,F12723311,summersstephen@example.org,+1 612880297,Canadá,Toronto,"79552 Kimberly Lane, Maciaschester, ON J5Y 6Y9",Construcción,Ingeniería,Contado
PR-00503,"Evans, Baker and Fletcher",G18581958,johnevans@example.com,+1 650649210,Canadá,Toronto,"662 Carroll Field, West Codystad, AB S4H 7K6",Cuidado Personal,Cosméticos,60 días
PR-00504,Martin-Smith,D11265381,janetashley@example.net,+1 665614745,Canadá,Toronto,"45747 Samantha Unions Apt. 445, New Tyler, AB N1V9T7",Cuidado Personal,Farmacéuticos,30 días
PR-00505,Griffith Inc,E34837407,jarnold@example.com,+1 679075511,Canadá,Toronto,"3909 Jacobs Terrace Apt. 298, Tiffanyville, NS H3C 4A4",Cuidado Personal,Higiene,30 días
PR-00506,Harrison-Meyer,U27814847,susan96@example.net,+1 659026452,Canadá,Toronto,"42914 Hannah Summit, Gregoryside, SK L8Y 7Y9",Cuidado Personal,Spa,Contado
PR-00507,"Fisher, Jones and Miller",S87454189,bobmcconnell@example.net,+1 618250313,Canadá,Toronto,"990 Hobbs Stravenue Apt. 716, Raymondton, NT T8K 8N5",Cuidado Personal,Nutrición,60 días
PR-00508,Smith-Reed,W65032238,jpaul@example.net,+1 692063502,Canadá,Toronto,"2201 Anderson Spring, Longborough, NS T4X8P1",Hogar y Decoración,Muebles,90 días
PR-00509,Bryant-Johnson,F28706712,eblair@example.net,+1 659106144,Canadá,Toronto,"518 Mack Walk, Lake Samanthafort, PE L5Y 7E5",Hogar y Decoración,Iluminación,90 días
PR-00510,"White, Compton and Brooks",C99142481,alewis@example.com,+1 636693805,Canadá,Toronto,"092 Allen Meadows, New Angela, QC J7V 4X8",Hogar y Decoración,Textiles,60 días
PR-00511,"Hamilton, Wilkerson and Shaw",A78245668,heather34@example.com,+1 674833705,Canadá,Toronto,"4253 Michael Street Apt. 115, Doughertybury, ON M4Y 9H2",Hogar y Decoración,Organización,30 días
PR-00512,King-Brown,P74628737,carlos79@example.net,+1 670600795,Canadá,Toronto,"23007 Cunningham Fields Suite 780, New Sheri, MB B9X9G5",Hogar y Decoración,Arte decorativo,30 días
PR-00513,Williams-Warner,C53938830,nlamb@example.org,+1 660569459,Canadá,Toronto,"84380 Jackson Overpass Apt. 245, Alexanderberg, NU X2C8R3",Productos de Limpieza,Desinfectantes,30 días
PR-00514,"West, Stone and Ward",Q19275686,hannahchen@example.org,+1 686714661,Canadá,Toronto,"762 Lopez Extension Suite 418, Lake Steven, ON Y1L1K2",Productos de Limpieza,Detergentes,60 días
PR-00515,"Flores, Smith and Huffman",W27347964,hollymaddox@example.net,+1 617142626,Canadá,Toronto,"835 Emily Walks Apt. 575, Kentberg, NU S4P3C3",Productos de Limpieza,Ambientadores,60 días
PR-00516,Willis Ltd,Q35066111,kelly56@example.net,+1 617585109,Canadá,Toronto,"524 Mills Lodge, Sethfort, ON P1T 9L3",Productos de Limpieza,Limpiadores multiusos,60 días
PR-00517,"Taylor, Montgomery and Collins",A65464170,lowechristopher@example.com,+1 608865253,Canadá,Toronto,"9814 Jacqueline Hollow, South Jacob, NB M2C2E6",Productos de Limpieza,Escobas y utensilios,90 días
PR-00518,da Rosa,J12962172,duarteguilherme@example.org,+55 607561463,Brasil,Río de Janeiro,"Via Caroline Costela, Santa Helena, 27300-574 Moreira da Mata / RO",Tecnología,Software,90 días
PR-00519,Cavalcanti - ME,E34918084,cmoraes@example.net,+55 642172753,Brasil,Río de Janeiro,"Quadra Letícia Pereira, Chácara Leonina, 41017-649 Sales / MS",Tecnología,Hardware,30 días
PR-00520,Cirino e Filhos,F50559789,camila11@example.org,+55 677486051,Brasil,Río de Janeiro,"Rodovia Luiz Miguel Aparecida, Novo Glória, 52208647 Vargas / SC",Tecnología,Redes,90 días
PR-00521,Barbosa Ltda.,U51912169,moraesdavi@example.net,+55 665400130,Brasil,Río de Janeiro,"Sítio Almeida, 96, Lagoa, 43658277 Monteiro da Praia / AM",Tecnología,Ciberseguridad,30 días
PR-00522,Ramos,A74048737,theoferreira@example.com,+55 667273109,Brasil,Río de Janeiro,"Rodovia Ana Luiza Mendonça, Candelaria, 35794-681 Correia do Oeste / AP",Tecnología,IoT,90 días
PR-00523,Brito S/A,Q24917870,hda-mota@example.org,+55 696455945,Brasil,Río de Janeiro,"Parque Dom Almeida, 40, Vila Cemig, 36553-399 Ramos das Flores / PI",Alimentos,Frutas y Verduras,60 días
PR-00524,Aragão,U55243480,fonsecaisadora@example.net,+55 659575559,Brasil,Río de Janeiro,"Campo Yago Aragão, 7, Oeste, 08977344 Sales / AC",Alimentos,Carnes y Embutidos,60 días
PR-00525,Moreira Mendes - ME,Q90615707,joao-vitoraraujo@example.com,+55 660005013,Brasil,Río de Janeiro,"Largo de Vasconcelos, 3, Flamengo, 64086-487 Nunes / AL",Alimentos,Bebidas,90 días
PR-00526,Cirino - EI,C62691920,vitor-gabriel55@example.net,+55 605388210,Brasil,Río de Janeiro,"Vale de Pimenta, 490, Planalto, 43938-387 Araújo / RN",Alimentos,Panadería,90 días
PR-00527,Alves da Luz Ltda.,Q91251111,fariasisis@example.net,+55 637970041,Brasil,Río de Janeiro,"Esplanada de Sá, 7, Suzana, 89582719 da Cunha / AC",Alimentos,Comida Congelada,30 días
PR-00528,Brito,V66616690,dborges@example.com,+55 697371762,Brasil,Río de Janeiro,"Lago de Dias, 60, Novo Aarão Reis, 48813-808 Barbosa Grande / PB",Ropa,Moda Hombre,60 días
PR-00529,Cassiano,D73422988,hsantos@example.com,+55 603920361,Brasil,Río de Janeiro,"Praia Borges, Conjunto Novo Dom Bosco, 58359021 Almeida / MA",Ropa,Moda Mujer,30 días
PR-00530,Monteiro Ltda.,W79472157,maria-isisteixeira@example.org,+55 667677202,Brasil,Río de Janeiro,"Conjunto Aparecida, 59, Alto Caiçaras, 09332-022 Marques / RJ",Ropa,Infantil,90 días
PR-00531,Pereira,R15445407,ramosravy@example.net,+55 670342019,Brasil,Río de Janeiro,"Vereda Vieira, 4, Conjunto Taquaril, 77098733 Vieira Grande / RJ",Ropa,Deportivo,90 días
PR-00532,Macedo,N10000501,bento62@example.org,+55 658534897,Brasil,Río de Janeiro,"Praia de Brito, Vila Do Pombal, 48743099 Vargas das Pedras / ES",Ropa,Accesorios,30 días
PR-00533,Macedo S/A,W73969089,mendoncafrancisco@example.net,+55 639258674,Brasil,Río de Janeiro,"Praça Ramos, 11, Jonas Veiga, 66949-151 Cirino da Prata / MG",Electrónica,Electrodomésticos,90 días
PR-00534,Guerra,B68540627,benicio60@example.net,+55 665157149,Brasil,Río de Janeiro,"Trevo Natália da Paz, 79, Conjunto Califórnia I, 45279-449 Barros do Sul / RN",Electrónica,Audio y Video,60 días
PR-00535,Ferreira,E65128876,maria-luisacarvalho@example.com,+55 696547076,Brasil,Río de Janeiro,"Lagoa de Santos, Cardoso, 77548374 Sampaio do Campo / RN",Electrónica,Telefonía,Contado
PR-00536,Campos Nunes - EI,E40992294,cavalcantimaria-vitoria@example.net,+55 685056903,Brasil,Río de Janeiro,"Parque Ayla Montenegro, 529, Nossa Senhora De Fátima, 91558091 Borges / GO",Electrónica,Computación,Contado
PR-00537,Santos,V52543158,kcamara@example.net,+55 673669911,Brasil,Río de Janeiro,"Pátio Nascimento, Calafate, 86257882 Fernandes de Mendonça / RN",Electrónica,Gadgets,60 días
PR-00538,da Cunha,B67212534,da-pazdavi-luiz@example.com,+55 683344418,Brasil,Río de Janeiro,"Parque de Borges, 669, Bandeirantes, 22574-597 das Neves / CE",Servicios,Instalación,90 días
PR-00539,Duarte,F13280219,jbarbosa@example.com,+55 621039898,Brasil,Río de Janeiro,"Esplanada Lívia Albuquerque, 19, Maria Tereza, 24541675 Cunha / PE",Servicios,Reparación,60 días
PR-00540,da Cunha Garcia e Filhos,S19117670,brunoda-mata@example.net,+55 605437771,Brasil,Río de Janeiro,"Trevo de Moraes, Santa Lúcia, 24526-934 Viana / CE",Accesorios y Repuestos,Automotrices,90 días
PR-00541,Ferreira,Q62783626,zjesus@example.org,+55 612332760,Brasil,Río de Janeiro,"Morro Farias, 68, Satelite, 76212070 Novaes / ES",Accesorios y Repuestos,Electrodomésticos,90 días
PR-00542,Fernandes,H31869001,luiz-miguel75@example.org,+55 681654633,Brasil,Río de Janeiro,"Área Luara Castro, 130, Boa União 1ª Seção, 93440697 da Conceição / MG",Accesorios y Repuestos,Tecnológicos,Contado
PR-00543,Correia Fernandes S.A.,G58300296,juliaguerra@example.com,+55 605836937,Brasil,Río de Janeiro,"Ladeira Julia Fonseca, 1, Vila Barragem Santa Lúcia, 00606809 Freitas / DF",Accesorios y Repuestos,Industriales,60 días
PR-00544,Souza,V35099787,joana75@example.net,+55 671187635,Brasil,Río de Janeiro,"Aeroporto Peixoto, 293, Senhor Dos Passos, 82795-185 Novais / PE",Accesorios y Repuestos,Mecánicos,30 días
PR-00545,Mendonça - ME,P14407561,otavioferreira@example.com,+55 667319670,Brasil,Río de Janeiro,"Quadra Júlia Moraes, 939, Conjunto Taquaril, 26918-410 Cavalcanti / PE",Construcción,Materiales,60 días
PR-00546,Marques Cavalcanti S/A,C51729364,diogo30@example.org,+55 657657590,Brasil,Río de Janeiro,"Largo de Rezende, 93, Jardim Alvorada, 37190-121 Vasconcelos da Prata / GO",Construcción,Maquinaria,30 días
PR-00547,Martins,J68632796,carlos-eduardo33@example.com,+55 617327679,Brasil,Río de Janeiro,"Feira Teixeira, Marajó, 27985610 Pires do Galho / MA",Construcción,Herramientas,90 días
PR-00548,Cavalcanti Ltda.,U68803486,francisconovaes@example.org,+55 674666786,Brasil,Río de Janeiro,"Alameda Silva, 419, Canaa, 94170-638 Sá dos Dourados / ES",Construcción,Arquitectura,90 días
PR-00549,da Luz S/A,G12889096,abreujoao-guilherme@example.net,+55 628801264,Brasil,Río de Janeiro,"Trecho de Sousa, 8, Vila Cemig, 21632-485 Cassiano / TO",Construcción,Ingeniería,Contado
PR-00550,Correia,U28639899,goncalvesrenan@example.com,+55 647139126,Brasil,Río de Janeiro,"Colônia Ana Sophia da Cunha, 9, Vila Coqueiral, 11239786 da Mota de Martins / CE",Cuidado Personal,Cosméticos,60 días
PR-00551,Machado,S19047244,salesana-clara@example.com,+55 663784894,Brasil,Río de Janeiro,"Trevo de Camargo, 6, Baleia, 59437-572 Cassiano de Goiás / AL",Cuidado Personal,Farmacéuticos,90 días
PR-00552,Araújo Pereira S.A.,U84037450,wcunha@example.net,+55 640600700,Brasil,Río de Janeiro,"Travessa Antônio Rezende, São Salvador, 35683-648 da Paz / AC",Cuidado Personal,Higiene,60 días
PR-00553,Ferreira e Filhos,S69698915,davi-lucas55@example.net,+55 647816853,Brasil,Río de Janeiro,"Via Natália Rezende, 56, Novo Aarão Reis, 25425661 Vargas de Fogaça / SC",Cuidado Personal,Spa,90 días
PR-00554,Gonçalves,A23120295,nathanaraujo@example.net,+55 643004807,Brasil,Río de Janeiro,"Colônia Gabriela Oliveira, 78, Leonina, 23796-384 Aragão / MS",Cuidado Personal,Nutrición,30 días
PR-00555,Pereira,J35826688,pedro-henriquerios@example.net,+55 676974723,Brasil,Río de Janeiro,"Alameda da Luz, 557, Taquaril, 84819688 das Neves / BA",Hogar y Decoración,Muebles,90 días
PR-00556,Fernandes Gomes - ME,A14899437,dmontenegro@example.net,+55 670768056,Brasil,Río de Janeiro,"Praça de Silva, 30, Vitoria, 22704-859 Camargo / PA",Hogar y Decoración,Iluminación,90 días
PR-00557,Fogaça,W61698574,daraujo@example.org,+55 693803448,Brasil,Río de Janeiro,"Loteamento Rocha, Cenaculo, 67422479 Alves / DF",Hogar y Decoración,Textiles,Contado
PR-00558,Santos - ME,N11808974,ymendes@example.org,+55 633971466,Brasil,Río de Janeiro,"Viaduto de Novais, 368, Vila Boa Vista, 02106438 Borges / SC",Hogar y Decoración,Organización,90 días
PR-00559,da Conceição da Mota Ltda.,R99978453,arthur-miguel09@example.com,+55 680789999,Brasil,Río de Janeiro,"Esplanada de Cunha, 38, Vila Ipiranga, 41963-517 Oliveira / MA",Hogar y Decoración,Arte decorativo,90 días
PR-00560,Lopes - ME,V70263070,enricorios@example.net,+55 691362154,Brasil,Río de Janeiro,"Viaduto de Lopes, 526, Lourdes, 68396938 Azevedo / AP",Productos de Limpieza,Desinfectantes,90 días
PR-00561,da Paz - ME,V50948762,zpimenta@example.org,+55 661806132,Brasil,Río de Janeiro,"Setor Ana Carolina Gonçalves, Camargos, 99156-856 Mendonça / PA",Productos de Limpieza,Detergentes,60 días
PR-00562,Jesus,H74451097,lfogaca@example.org,+55 682495828,Brasil,Río de Janeiro,"Rua Silveira, 12, Indaiá, 13149485 Pimenta do Galho / RS",Productos de Limpieza,Ambientadores,30 días
PR-00563,Martins,A29356514,leaolavinia@example.net,+55 614264284,Brasil,Río de Janeiro,"Lago de Farias, Mirtes, 91715-004 Freitas do Amparo / PB",Productos de Limpieza,Limpiadores multiusos,Contado
PR-00564,Porto,D74321663,freitaseduardo@example.com,+55 672374444,Brasil,Río de Janeiro,"Campo de Souza, 47, Nova Floresta, 19038-211 da Costa de Araújo / GO",Productos de Limpieza,Escobas y utensilios,90 días
PR-00565,凌颖信息信息有限公司,A47997408,xiuying43@example.com,+86 639042337,China,Shenzhen,陕西省凤兰县浔阳丁路E座 181460,Tecnología,Software,30 días
PR-00566,彩虹网络有限公司,S64706193,fang88@example.net,+86 658969221,China,Shenzhen,安徽省重庆市清河王路h座 674342,Tecnología,Hardware,60 días
PR-00567,泰麒麟传媒有限公司,A62797752,epeng@example.net,+86 666838636,China,Shenzhen,山西省杨市城北合肥路P座 397996,Tecnología,Redes,30 días
PR-00568,凌颖信息科技有限公司,J72381079,na77@example.org,+86 651167699,China,Shenzhen,青海省马鞍山县南溪樊街X座 592617,Tecnología,Ciberseguridad,90 días
PR-00569,华远软件信息有限公司,H32720094,zhoutao@example.net,+86 613137320,China,Shenzhen,河北省太原市丰都石街R座 387332,Tecnología,IoT,90 días
PR-00570,艾提科信科技有限公司,C67671757,xiongmin@example.net,+86 600613794,China,Shenzhen,广西壮族自治区艳县东丽武汉路Q座 977513,Alimentos,Frutas y Verduras,60 días
PR-00571,数字100传媒有限公司,R50171243,vliu@example.com,+86 604579997,China,Shenzhen,青海省建国市东丽雷路e座 898043,Alimentos,Carnes y Embutidos,60 días
PR-00572,天益传媒有限公司,S76906897,laiwei@example.net,+86 676412241,China,Shenzhen,贵州省拉萨市长寿东莞街s座 242663,Alimentos,Bebidas,Contado
PR-00573,黄石金承传媒有限公司,C23739220,juan71@example.net,+86 689906337,China,Shenzhen,贵州省邯郸县六枝特谢街G座 883609,Alimentos,Panadería,90 días
PR-00574,毕博诚网络有限公司,F63127730,jiejia@example.com,+86 638311765,China,Shenzhen,新疆维吾尔自治区六盘水县双滦潮州街G座 223744,Alimentos,Comida Congelada,30 días
PR-00575,迪摩科技有限公司,A31895519,ping48@example.org,+86 619257045,China,Shenzhen,江苏省秀芳县西峰沈阳路a座 182080,Ropa,Moda Hombre,30 días
PR-00576,菊风公司网络有限公司,D13621511,gcao@example.net,+86 661220694,China,Shenzhen,辽宁省雪县西夏兴城路O座 146895,Ropa,Moda Mujer,90 días
PR-00577,鑫博腾飞传媒有限公司,P71647028,zlai@example.org,+86 680719155,China,Shenzhen,云南省强市白云邓路W座 252691,Ropa,Infantil,60 días
PR-00578,浦华众城科技有限公司,W83673286,gxie@example.net,+86 631359718,China,Shenzhen,广西壮族自治区峰市海陵辽阳路s座 941787,Ropa,Deportivo,60 días
PR-00579,易动力网络有限公司,E12198299,owen@example.org,+86 667274400,China,Shenzhen,内蒙古自治区峰县徐汇沈阳路h座 658323,Ropa,Accesorios,90 días
PR-00580,凌云科技有限公司,B19671680,guiyingyan@example.com,+86 678523057,China,Shenzhen,台湾省太原市和平张街U座 680910,Electrónica,Electrodomésticos,90 días
PR-00581,同兴万点信息有限公司,P21429039,zhoumin@example.net,+86 610425345,China,Shenzhen,天津市昆明市黄浦张街q座 686276,Electrónica,Audio y Video,90 días
PR-00582,天益信息有限公司,Q73922957,ping09@example.org,+86 695336354,China,Shenzhen,山西省秀荣市闵行嘉禾路l座 572401,Electrónica,Telefonía,90 días
