order_id,branch_id,product_id,provider_id,provider_name,fecha_orden,cantidad,precio_unitario,total,estado
O-001387,BR-00088,P-010152,PR-00748,Corporacin Jáquez y Estrada,2025-07-07,28,90.3,2528.4,Recibido
O-001388,BR-00088,P-010169,PR-01254,Díaz A.C.,2025-08-16,23,124.49,2863.27,Pendiente
O-001389,BR-00088,P-010170,PR-01488,Guevara-Cuellar,2025-07-25,57,143.4,8173.8,En tránsito
O-001390,BR-00088,P-010178,PR-00129,Despacho Murillo y Pizarro,2025-08-07,23,7.98,183.54,En tránsito
O-001391,BR-00088,P-010179,PR-00129,Despacho Murillo y Pizarro,2025-08-20,66,47.93,3163.38,Recibido
O-001392,BR-00088,P-010188,PR-00131,Industrias Valladares-Pulido,2025-07-17,90,85.56,7700.4,En tránsito
O-001393,BR-00088,P-010189,PR-00131,Industrias Valladares-Pulido,2025-08-15,37,36.82,1362.34,Pendiente
O-001394,BR-00088,P-010202,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-08-13,22,34.69,763.18,Recibido
O-001395,BR-00088,P-010205,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-07-02,39,56.4,2199.6,Pendiente
O-001396,BR-00088,P-010208,PR-00736,Laboratorios Saiz y Serrato,2025-07-30,97,45.81,4443.57,Pendiente
O-001397,BR-00088,P-010226,PR-00105,"Aguayo, Longoria y Mota",2025-07-30,30,48.09,1442.7,Pendiente
O-001398,BR-00088,P-010232,PR-00105,"Aguayo, Longoria y Mota",2025-08-09,74,8.72,645.28,En tránsito
O-001399,BR-00088,P-010235,PR-01255,Industrias Torres-Montaño,2025-07-31,85,69.01,5865.85,En tránsito
O-001400,BR-00088,P-010242,PR-01376,Hernandes y Granado e Hijos,2025-07-22,43,103.36,4444.48,En tránsito
O-001401,BR-00088,P-010247,PR-00978,Urrutia-Rodríguez S.C.,2025-07-24,22,67.57,1486.54,Recibido
O-001402,BR-00089,P-010278,PR-00141,Sandoval y Asociados,2025-08-13,44,127.56,5612.64,Pendiente
O-001403,BR-00089,P-010279,PR-00141,Sandoval y Asociados,2025-07-16,26,113.4,2948.4,En tránsito
O-001404,BR-00089,P-010281,PR-00141,Sandoval y Asociados,2025-07-16,66,40.78,2691.48,Pendiente
O-001405,BR-00089,P-010283,PR-00141,Sandoval y Asociados,2025-07-18,82,37.14,3045.48,Recibido
O-001406,BR-00089,P-010284,PR-00141,Sandoval y Asociados,2025-07-31,98,100.35,9834.3,Pendiente
O-001407,BR-00089,P-010299,PR-00878,Valdivia-Amaya S. R.L. de C.V.,2025-08-13,48,71.99,3455.52,Pendiente
O-001408,BR-00089,P-010312,PR-00100,Caraballo-Arce,2025-08-11,38,33.03,1255.14,En tránsito
O-001409,BR-00089,P-010323,PR-00103,"Almanza, Jurado y Almaraz",2025-06-25,23,42.25,971.75,En tránsito
O-001410,BR-00089,P-010333,PR-00105,"Aguayo, Longoria y Mota",2025-08-08,22,142.6,3137.2,Pendiente
O-001411,BR-00089,P-010334,PR-00105,"Aguayo, Longoria y Mota",2025-08-23,57,68.71,3916.47,En tránsito
O-001412,BR-00089,P-010336,PR-00634,Acevedo-Villalobos,2025-07-03,85,21.65,1840.25,Pendiente
O-001413,BR-00089,P-010343,PR-01444,Camacho S.C.,2025-08-03,37,132.2,4891.4,En tránsito
O-001414,BR-00089,P-010344,PR-01376,Hernandes y Granado e Hijos,2025-07-17,66,16.59,1094.94,Pendiente
O-001415,BR-00089,P-010346,PR-01376,Hernandes y Granado e Hijos,2025-07-07,23,92.96,2138.08,En tránsito
O-001416,BR-00089,P-010356,PR-00109,"Reyna, Rincón y Abreu",2025-08-05,40,66.75,2670.0,Recibido
O-001417,BR-00090,P-010363,PR-00138,"Grupo Carmona, de León y Acevedo",2025-08-12,43,147.77,6354.11,Recibido
O-001418,BR-00090,P-010365,PR-00138,"Grupo Carmona, de León y Acevedo",2025-07-25,94,121.78,11447.32,Pendiente
O-001419,BR-00090,P-010371,PR-00140,Bueno y Quintanilla y Asociados,2025-07-22,43,31.84,1369.12,Recibido
O-001420,BR-00090,P-010380,PR-00141,Sandoval y Asociados,2025-08-08,26,17.3,449.8,Pendiente
O-001421,BR-00090,P-010404,PR-00130,Laboratorios Quiñónez-Alcaraz,2025-07-31,100,33.99,3399.0,Pendiente
O-001422,BR-00090,P-010407,PR-00131,Industrias Valladares-Pulido,2025-07-09,63,53.92,3396.96,Recibido
O-001423,BR-00090,P-010410,PR-00131,Industrias Valladares-Pulido,2025-07-24,53,32.43,1718.79,Pendiente
O-001424,BR-00090,P-010419,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-06-29,57,129.74,7395.18,Pendiente
O-001425,BR-00090,P-010422,PR-01387,Rascón-Vanegas,2025-08-17,79,117.37,9272.23,Recibido
O-001426,BR-00090,P-010429,PR-00103,"Almanza, Jurado y Almaraz",2025-07-05,35,117.92,4127.2,Recibido
O-001427,BR-00090,P-010431,PR-00103,"Almanza, Jurado y Almaraz",2025-07-14,85,140.56,11947.6,En tránsito
O-001428,BR-00090,P-010433,PR-00889,Industrias Guevara-Cabán,2025-07-11,21,83.09,1744.89,Recibido
O-001429,BR-00090,P-010437,PR-00730,Lucio e Hijos,2025-07-19,23,24.95,573.85,En tránsito
O-001430,BR-00090,P-010442,PR-00105,"Aguayo, Longoria y Mota",2025-07-06,24,27.79,666.96,Pendiente
O-001431,BR-00090,P-010445,PR-00781,Nava-Aparicio,2025-08-09,65,123.09,8000.85,Pendiente
O-001432,BR-00090,P-010454,PR-01060,Ramos-Tijerina A.C.,2025-07-04,96,77.9,7478.4,Pendiente
O-001433,BR-00090,P-010464,PR-00109,"Reyna, Rincón y Abreu",2025-08-21,67,86.68,5807.56,Pendiente
O-001434,BR-00091,P-010470,PR-00137,Zamudio S. R.L. de C.V.,2025-08-04,25,80.71,2017.75,En tránsito
O-001435,BR-00091,P-010473,PR-00748,Corporacin Jáquez y Estrada,2025-07-21,21,57.69,1211.49,Pendiente
O-001436,BR-00091,P-010483,PR-01232,Galindo S.A.,2025-08-17,35,149.35,5227.25,Recibido
O-001437,BR-00091,P-010485,PR-01232,Galindo S.A.,2025-06-30,21,81.22,1705.62,En tránsito
O-001438,BR-00091,P-010498,PR-00128,Industrias Delgado y Roybal,2025-06-27,93,112.53,10465.29,En tránsito
O-001439,BR-00091,P-010503,PR-00129,Despacho Murillo y Pizarro,2025-08-09,99,135.35,13399.65,Pendiente
O-001440,BR-00091,P-010505,PR-01278,Club Mascareñas-Barajas,2025-08-04,58,127.76,7410.08,En tránsito
O-001441,BR-00091,P-010506,PR-01278,Club Mascareñas-Barajas,2025-08-11,99,35.88,3552.12,Recibido
O-001442,BR-00091,P-010508,PR-00878,Valdivia-Amaya S. R.L. de C.V.,2025-07-25,54,80.82,4364.28,En tránsito
O-001443,BR-00091,P-010517,PR-00100,Caraballo-Arce,2025-08-13,29,35.39,1026.31,En tránsito
O-001444,BR-00091,P-010527,PR-00102,Olivares S.A. de C.V.,2025-07-10,28,94.81,2654.68,En tránsito
O-001445,BR-00091,P-010529,PR-00886,Espinoza y Montemayor S.C.,2025-08-12,49,58.49,2866.01,Recibido
O-001446,BR-00091,P-010536,PR-00889,Industrias Guevara-Cabán,2025-08-19,64,143.5,9184.0,Recibido
O-001447,BR-00091,P-010541,PR-00105,"Aguayo, Longoria y Mota",2025-06-27,70,126.48,8853.6,Recibido
O-001448,BR-00091,P-010547,PR-00634,Acevedo-Villalobos,2025-08-16,29,38.72,1122.88,Recibido
O-001449,BR-00091,P-010558,PR-00108,Razo-Reséndez,2025-08-19,68,81.77,5560.36,En tránsito
O-001450,BR-00092,P-010579,PR-00138,"Grupo Carmona, de León y Acevedo",2025-07-24,50,90.81,4540.5,En tránsito
O-001451,BR-00092,P-010593,PR-00141,Sandoval y Asociados,2025-08-17,86,99.1,8522.6,Pendiente
O-001452,BR-00092,P-010606,PR-00128,Industrias Delgado y Roybal,2025-07-09,52,105.42,5481.84,Pendiente
O-001453,BR-00092,P-010611,PR-00129,Despacho Murillo y Pizarro,2025-08-19,39,93.79,3657.81,Pendiente
O-001454,BR-00092,P-010614,PR-00878,Valdivia-Amaya S. R.L. de C.V.,2025-08-14,43,18.6,799.8,Pendiente
O-001455,BR-00092,P-010615,PR-00633,Proyectos Juárez y Montez,2025-06-27,46,103.71,4770.66,Recibido
O-001456,BR-00092,P-010631,PR-00886,Espinoza y Montemayor S.C.,2025-08-19,45,121.78,5480.1,Recibido
O-001457,BR-00092,P-010637,PR-00730,Lucio e Hijos,2025-07-02,24,4.48,107.52,Pendiente
O-001458,BR-00092,P-010643,PR-00105,"Aguayo, Longoria y Mota",2025-07-24,44,143.34,6306.96,Pendiente
O-001459,BR-00092,P-010645,PR-00955,Quesada-Ortiz S. R.L. de C.V.,2025-08-08,32,61.06,1953.92,Recibido
O-001460,BR-00092,P-010648,PR-00106,Proyectos Sauceda-Zapata,2025-07-05,36,139.14,5009.04,Recibido
O-001461,BR-00092,P-010657,PR-01376,Hernandes y Granado e Hijos,2025-08-22,78,8.69,677.82,Recibido
O-001462,BR-00092,P-010661,PR-00108,Razo-Reséndez,2025-07-03,59,98.91,5835.69,Pendiente
O-001463,BR-00092,P-010666,PR-00109,"Reyna, Rincón y Abreu",2025-07-14,44,141.69,6234.36,En tránsito
O-001464,BR-00093,P-010673,PR-00137,Zamudio S. R.L. de C.V.,2025-06-27,30,51.96,1558.8,Pendiente
O-001465,BR-00093,P-010677,PR-00748,Corporacin Jáquez y Estrada,2025-06-28,98,6.42,629.16,En tránsito
O-001466,BR-00093,P-010683,PR-00748,Corporacin Jáquez y Estrada,2025-07-06,77,112.2,8639.4,Pendiente
O-001467,BR-00093,P-010694,PR-00140,Bueno y Quintanilla y Asociados,2025-08-23,68,58.22,3958.96,En tránsito
O-001468,BR-00093,P-010697,PR-00141,Sandoval y Asociados,2025-07-17,73,106.97,7808.81,Recibido
O-001469,BR-00093,P-010700,PR-01423,Proyectos Camarillo-Cintrón,2025-07-29,85,97.2,8262.0,Pendiente
O-001470,BR-00093,P-010701,PR-00127,Acuña y Esquivel S.A. de C.V.,2025-06-29,42,27.86,1170.12,En tránsito
O-001471,BR-00093,P-010702,PR-00128,Industrias Delgado y Roybal,2025-07-21,40,35.23,1409.2,Recibido
O-001472,BR-00093,P-010712,PR-00878,Valdivia-Amaya S. R.L. de C.V.,2025-08-19,99,127.44,12616.56,Recibido
O-001473,BR-00093,P-010726,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-07-12,92,62.88,5784.96,Pendiente
O-001474,BR-00093,P-010732,PR-00736,Laboratorios Saiz y Serrato,2025-07-10,44,73.01,3212.44,Pendiente
O-001475,BR-00093,P-010739,PR-00103,"Almanza, Jurado y Almaraz",2025-06-30,26,23.39,608.14,Recibido
O-001476,BR-00093,P-010754,PR-00634,Acevedo-Villalobos,2025-07-17,46,93.38,4295.48,En tránsito
O-001477,BR-00093,P-010755,PR-00106,Proyectos Sauceda-Zapata,2025-07-25,23,62.27,1432.21,Recibido
O-001478,BR-00093,P-010758,PR-01376,Hernandes y Granado e Hijos,2025-07-23,49,130.44,6391.56,En tránsito
O-001479,BR-00094,P-010780,PR-00137,Zamudio S. R.L. de C.V.,2025-08-13,56,56.66,3172.96,Pendiente
O-001480,BR-00094,P-010805,PR-00128,Industrias Delgado y Roybal,2025-07-06,97,132.84,12885.48,Pendiente
O-001481,BR-00094,P-010810,PR-00128,Industrias Delgado y Roybal,2025-08-06,28,58.17,1628.76,En tránsito
O-001482,BR-00094,P-010813,PR-01278,Club Mascareñas-Barajas,2025-07-19,40,101.25,4050.0,Pendiente
O-001483,BR-00094,P-010820,PR-00130,Laboratorios Quiñónez-Alcaraz,2025-08-10,71,97.01,6887.71,Pendiente
O-001484,BR-00094,P-010830,PR-00100,Caraballo-Arce,2025-08-11,53,136.67,7243.51,En tránsito
O-001485,BR-00094,P-010837,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-07-08,54,95.84,5175.36,Recibido
O-001486,BR-00094,P-010841,PR-00865,Villa y Nazario S.A.,2025-07-18,83,127.86,10612.38,Recibido
O-001487,BR-00094,P-010842,PR-00103,"Almanza, Jurado y Almaraz",2025-08-22,26,38.22,993.72,Recibido
O-001488,BR-00094,P-010845,PR-00103,"Almanza, Jurado y Almaraz",2025-07-31,44,114.5,5038.0,Pendiente
O-001489,BR-00094,P-010849,PR-00889,Industrias Guevara-Cabán,2025-07-28,78,123.93,9666.54,En tránsito
O-001490,BR-00094,P-010850,PR-00104,Villalobos y Cisneros S.A. de C.V.,2025-08-11,72,142.45,10256.4,Pendiente
O-001491,BR-00094,P-010851,PR-00730,Lucio e Hijos,2025-08-08,73,60.62,4425.26,En tránsito
O-001492,BR-00094,P-010857,PR-00105,"Aguayo, Longoria y Mota",2025-08-20,98,15.72,1540.56,Pendiente
O-001493,BR-00094,P-010862,PR-00781,Nava-Aparicio,2025-08-13,30,68.36,2050.8,En tránsito
O-001494,BR-00094,P-010865,PR-01393,Bernal-de la Crúz,2025-08-01,27,51.52,1391.04,Pendiente
O-001495,BR-00094,P-010872,PR-00108,Razo-Reséndez,2025-08-23,55,15.51,853.05,En tránsito
O-001496,BR-00094,P-010875,PR-00109,"Reyna, Rincón y Abreu",2025-06-28,47,91.98,4323.06,Recibido
O-001497,BR-00094,P-010876,PR-00109,"Reyna, Rincón y Abreu",2025-08-13,20,4.75,95.0,En tránsito
O-001498,BR-00095,P-010880,PR-00137,Zamudio S. R.L. de C.V.,2025-06-28,24,65.09,1562.16,Recibido
O-001499,BR-00095,P-010886,PR-00748,Corporacin Jáquez y Estrada,2025-08-01,88,136.01,11968.88,Pendiente
O-001500,BR-00095,P-010892,PR-01481,Carbajal S.A. de C.V.,2025-07-23,43,40.7,1750.1,Pendiente
O-001501,BR-00095,P-010897,PR-00140,Bueno y Quintanilla y Asociados,2025-07-16,77,25.5,1963.5,En tránsito
O-001502,BR-00095,P-010905,PR-00141,Sandoval y Asociados,2025-07-10,89,70.35,6261.15,Pendiente
O-001503,BR-00095,P-010932,PR-00633,Proyectos Juárez y Montez,2025-06-30,36,127.74,4598.64,En tránsito
O-001504,BR-00095,P-010933,PR-00633,Proyectos Juárez y Montez,2025-08-14,34,47.21,1605.14,Recibido
O-001505,BR-00095,P-010934,PR-00100,Caraballo-Arce,2025-08-19,96,86.58,8311.68,Recibido
O-001506,BR-00095,P-010957,PR-00889,Industrias Guevara-Cabán,2025-06-26,49,57.25,2805.25,Recibido
O-001507,BR-00095,P-010961,PR-00105,"Aguayo, Longoria y Mota",2025-08-12,90,25.94,2334.6,Pendiente
O-001508,BR-00095,P-010963,PR-00105,"Aguayo, Longoria y Mota",2025-08-21,26,112.88,2934.88,Recibido
O-001509,BR-00095,P-010965,PR-01255,Industrias Torres-Montaño,2025-07-07,81,21.3,1725.3,Pendiente
O-001510,BR-00095,P-010976,PR-00109,"Reyna, Rincón y Abreu",2025-08-04,81,147.12,11916.72,Recibido
O-001511,BR-00096,P-010984,PR-00137,Zamudio S. R.L. de C.V.,2025-08-11,75,80.56,6042.0,Pendiente
O-001512,BR-00096,P-010989,PR-00139,Laboratorios Anaya y Quintero,2025-08-20,96,2.62,251.52,Pendiente
O-001513,BR-00096,P-010994,PR-01232,Galindo S.A.,2025-07-14,96,76.56,7349.76,Recibido
O-001514,BR-00096,P-010997,PR-00140,Bueno y Quintanilla y Asociados,2025-07-11,60,36.14,2168.4,En tránsito
O-001515,BR-00096,P-011001,PR-00141,Sandoval y Asociados,2025-08-17,26,115.56,3004.56,Pendiente
O-001516,BR-00096,P-011031,PR-00100,Caraballo-Arce,2025-07-27,86,43.66,3754.76,Recibido
O-001517,BR-00096,P-011035,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-06-28,27,54.84,1480.68,Pendiente
O-001518,BR-00096,P-011041,PR-00103,"Almanza, Jurado y Almaraz",2025-07-19,84,41.27,3466.68,Pendiente
O-001519,BR-00096,P-011051,PR-00105,"Aguayo, Longoria y Mota",2025-07-23,79,28.31,2236.49,En tránsito
O-001520,BR-00096,P-011055,PR-00106,Proyectos Sauceda-Zapata,2025-08-01,66,129.06,8517.96,Recibido
O-001521,BR-00096,P-011069,PR-00978,Urrutia-Rodríguez S.C.,2025-08-03,80,8.0,640.0,Recibido
O-001522,BR-00096,P-011072,PR-00109,"Reyna, Rincón y Abreu",2025-07-29,44,72.57,3193.08,Pendiente
O-001523,BR-00096,P-011074,PR-00109,"Reyna, Rincón y Abreu",2025-08-20,67,97.12,6507.04,En tránsito
O-001524,BR-00097,P-011075,PR-00137,Zamudio S. R.L. de C.V.,2025-08-08,25,85.68,2142.0,Pendiente
O-001525,BR-00097,P-011080,PR-00748,Corporacin Jáquez y Estrada,2025-07-14,46,51.88,2386.48,Recibido
O-001526,BR-00097,P-011094,PR-01232,Galindo S.A.,2025-07-13,31,76.61,2374.91,En tránsito
O-001527,BR-00097,P-011110,PR-00128,Industrias Delgado y Roybal,2025-08-20,39,104.66,4081.74,En tránsito
O-001528,BR-00097,P-011114,PR-01278,Club Mascareñas-Barajas,2025-08-19,72,54.24,3905.28,Pendiente
O-001529,BR-00097,P-011117,PR-00129,Despacho Murillo y Pizarro,2025-08-09,81,81.57,6607.17,Pendiente
O-001530,BR-00097,P-011121,PR-00130,Laboratorios Quiñónez-Alcaraz,2025-07-13,44,144.41,6354.04,En tránsito
O-001531,BR-00097,P-011128,PR-00131,Industrias Valladares-Pulido,2025-07-30,36,125.33,4511.88,Pendiente
O-001532,BR-00097,P-011141,PR-00736,Laboratorios Saiz y Serrato,2025-08-18,96,28.47,2733.12,Pendiente
O-001533,BR-00097,P-011146,PR-00103,"Almanza, Jurado y Almaraz",2025-07-08,28,48.35,1353.8,Pendiente
O-001534,BR-00097,P-011170,PR-01444,Camacho S.C.,2025-07-28,57,53.41,3044.37,Recibido
O-001535,BR-00098,P-011186,PR-00137,Zamudio S. R.L. de C.V.,2025-08-06,41,120.23,4929.43,Recibido
O-001536,BR-00098,P-011188,PR-00137,Zamudio S. R.L. de C.V.,2025-07-29,66,33.15,2187.9,Pendiente
O-001537,BR-00098,P-011195,PR-01116,"Escobedo, Montañez y Alemán",2025-06-28,33,78.74,2598.42,Pendiente
O-001538,BR-00098,P-011216,PR-01254,Díaz A.C.,2025-07-23,46,75.43,3469.78,Pendiente
O-001539,BR-00098,P-011219,PR-00128,Industrias Delgado y Roybal,2025-08-08,28,73.51,2058.28,Pendiente
O-001540,BR-00098,P-011224,PR-01278,Club Mascareñas-Barajas,2025-07-16,69,146.89,10135.41,En tránsito
O-001541,BR-00098,P-011226,PR-01278,Club Mascareñas-Barajas,2025-08-18,45,128.84,5797.8,Recibido
O-001542,BR-00098,P-011234,PR-00633,Proyectos Juárez y Montez,2025-08-15,23,34.87,802.01,Recibido
O-001543,BR-00098,P-011246,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-08-15,31,140.73,4362.63,Recibido
O-001544,BR-00098,P-011247,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-07-02,41,110.09,4513.69,Pendiente
O-001545,BR-00098,P-011249,PR-00886,Espinoza y Montemayor S.C.,2025-08-11,72,28.54,2054.88,En tránsito
O-001546,BR-00098,P-011251,PR-00736,Laboratorios Saiz y Serrato,2025-07-17,94,29.54,2776.76,Recibido
O-001547,BR-00098,P-011262,PR-00105,"Aguayo, Longoria y Mota",2025-08-07,37,113.67,4205.79,Pendiente
O-001548,BR-00098,P-011266,PR-01393,Bernal-de la Crúz,2025-07-14,91,92.17,8387.47,Pendiente
O-001549,BR-00098,P-011273,PR-00107,Industrias Tovar-Mejía,2025-08-07,25,2.69,67.25,En tránsito
O-001550,BR-00099,P-011292,PR-00748,Corporacin Jáquez y Estrada,2025-07-28,30,81.36,2440.8,Recibido
O-001551,BR-00099,P-011297,PR-01232,Galindo S.A.,2025-08-06,49,128.99,6320.51,Recibido
O-001552,BR-00099,P-011306,PR-00127,Acuña y Esquivel S.A. de C.V.,2025-08-07,71,142.44,10113.24,Recibido
O-001553,BR-00099,P-011315,PR-00129,Despacho Murillo y Pizarro,2025-07-26,66,86.86,5732.76,Recibido
O-001554,BR-00099,P-011320,PR-00633,Proyectos Juárez y Montez,2025-08-16,67,108.15,7246.05,En tránsito
O-001555,BR-00099,P-011324,PR-00131,Industrias Valladares-Pulido,2025-07-23,91,65.66,5975.06,En tránsito
O-001556,BR-00099,P-011328,PR-00100,Caraballo-Arce,2025-07-27,76,124.51,9462.76,Pendiente
O-001557,BR-00099,P-011331,PR-00100,Caraballo-Arce,2025-07-22,23,55.41,1274.43,Recibido
O-001558,BR-00099,P-011336,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-07-02,97,100.54,9752.38,Recibido
O-001559,BR-00099,P-011340,PR-00865,Villa y Nazario S.A.,2025-06-28,74,149.31,11048.94,Pendiente
O-001560,BR-00099,P-011350,PR-00889,Industrias Guevara-Cabán,2025-08-01,74,94.17,6968.58,En tránsito
O-001561,BR-00099,P-011358,PR-01255,Industrias Torres-Montaño,2025-08-14,23,45.48,1046.04,En tránsito
O-001562,BR-00099,P-011365,PR-00108,Razo-Reséndez,2025-07-29,56,88.25,4942.0,Pendiente
O-001563,BR-00100,P-011381,PR-00137,Zamudio S. R.L. de C.V.,2025-06-27,22,33.11,728.42,En tránsito
O-001564,BR-00100,P-011382,PR-00137,Zamudio S. R.L. de C.V.,2025-07-27,29,63.41,1838.89,Recibido
O-001565,BR-00100,P-011386,PR-00748,Corporacin Jáquez y Estrada,2025-07-31,31,147.89,4584.59,Recibido
O-001566,BR-00100,P-011407,PR-00127,Acuña y Esquivel S.A. de C.V.,2025-08-20,25,43.19,1079.75,Pendiente
O-001567,BR-00100,P-011414,PR-01278,Club Mascareñas-Barajas,2025-07-19,98,69.91,6851.18,Pendiente
O-001568,BR-00100,P-011416,PR-01278,Club Mascareñas-Barajas,2025-07-23,65,141.8,9217.0,En tránsito
O-001569,BR-00100,P-011417,PR-01278,Club Mascareñas-Barajas,2025-07-03,53,32.55,1725.15,Recibido
O-001570,BR-00100,P-011422,PR-00130,Laboratorios Quiñónez-Alcaraz,2025-07-01,62,46.96,2911.52,Pendiente
O-001571,BR-00100,P-011424,PR-00131,Industrias Valladares-Pulido,2025-07-22,25,135.03,3375.75,Pendiente
O-001572,BR-00100,P-011436,PR-00101,"Despacho Holguín, Gaytán y Baeza",2025-07-03,61,15.48,944.28,En tránsito
O-001573,BR-00100,P-011445,PR-00102,Olivares S.A. de C.V.,2025-06-26,64,148.29,9490.56,En tránsito
O-001574,BR-00100,P-011449,PR-00103,"Almanza, Jurado y Almaraz",2025-07-23,47,111.39,5235.33,Pendiente
O-001575,BR-00100,P-011460,PR-00730,Lucio e Hijos,2025-08-11,60,3.74,224.4,En tránsito
O-001576,BR-00100,P-011462,PR-00105,"Aguayo, Longoria y Mota",2025-07-09,22,14.96,329.12,Recibido
O-001577,BR-00100,P-011479,PR-00109,"Reyna, Rincón y Abreu",2025-08-02,66,59.9,3953.4,Recibido
O-001578,BR-00100,P-011480,PR-00109,"Reyna, Rincón y Abreu",2025-07-07,32,46.59,1490.88,Recibido
O-001579,BR-00101,P-011492,PR-01116,"Escobedo, Montañez y Alemán",2025-07-15,93,25.6,2380.8,En tránsito
O-001580,BR-00101,P-011497,PR-01481,Carbajal S.A. de C.V.,2025-08-13,28,14.15,396.2,Recibido
O-001581,BR-00101,P-011499,PR-00140,Bueno y Quintanilla y Asociados,2025-07-23,87,11.11,966.57,Recibido
O-001582,BR-00101,P-011504,PR-00141,Sandoval y Asociados,2025-07-27,75,53.18,3988.5,Recibido
O-001583,BR-00101,P-011507,PR-00141,Sandoval y Asociados,2025-07-13,53,74.24,3934.72,Recibido
O-001584,BR-00101,P-011527,PR-00130,Laboratorios Quiñónez-Alcaraz,2025-08-10,96,54.46,5228.16,Recibido
O-001585,BR-00101,P-011528,PR-00130,Laboratorios Quiñónez-Alcaraz,2025-08-13,68,18.52,1259.36,En tránsito
O-001586,BR-00101,P-011534,PR-00633,Proyectos Juárez y Montez,2025-07-16,79,56.59,4470.61,Recibido
O-001587,BR-00101,P-011572,PR-00955,Quesada-Ortiz S. R.L. de C.V.,2025-07-02,55,98.82,5435.1,Recibido
O-001588,BR-00101,P-011575,PR-01444,Camacho S.C.,2025-06-26,52,58.31,3032.12,En tránsito
O-001589,BR-00101,P-011579,PR-00978,Urrutia-Rodríguez S.C.,2025-08-14,66,10.34,682.44,Pendiente
O-001590,BR-00101,P-011582,PR-00109,"Reyna, Rincón y Abreu",2025-08-10,54,96.09,5188.86,En tránsito
O-001591,BR-00101,P-011584,PR-00109,"Reyna, Rincón y Abreu",2025-08-14,25,136.22,3405.5,Pendiente
O-001592,BR-00101,P-011586,PR-00109,"Reyna, Rincón y Abreu",2025-07-28,97,30.73,2980.81,Pendiente
O-001593,BR-00102,P-011587,PR-00137,Zamudio S. R.L. de C.V.,2025-06-28,60,79.54,4772.4,Recibido
O-001594,BR-00102,P-011588,PR-00137,Zamudio S. R.L. de C.V.,2025-07-28,35,33.36,1167.6,En tránsito
O-001595,BR-00102,P-011595,PR-00748,Corporacin Jáquez y Estrada,2025-07-12,54,30.62,1653.48,Pendiente
O-001596,BR-00102,P-011596,PR-01116,"Escobedo, Montañez y Alemán",2025-08-08,81,100.02,8101.62,Pendiente
O-001597,BR-00102,P-011621,PR-01278,Club Mascareñas-Barajas,2025-08-01,89,133.54,11885.06,Recibido
O-001598,BR-00102,P-011631,PR-00633,Proyectos Juárez y Montez,2025-08-02,81,148.1,11996.1,En tránsito
O-001599,BR-00102,P-011645,PR-00865,Villa y Nazario S.A.,2025-07-20,100,84.86,8486.0,En tránsito
O-001600,BR-00102,P-011650,PR-00103,"Almanza, Jurado y Almaraz",2025-08-03,52,148.88,7741.76,Pendiente
O-001601,BR-00102,P-011651,PR-00103,"Almanza, Jurado y Almaraz",2025-07-28,29,19.61,568.69,Pendiente
O-001602,BR-00102,P-011652,PR-00104,Villalobos y Cisneros S.A. de C.V.,2025-07-17,31,83.5,2588.5,Pendiente
O-001603,BR-00103,P-011656,PR-00137,Zamudio S. R.L. de C.V.,2025-07-17,52,54.72,2845.44,Pendiente
O-001604,BR-00103,P-011659,PR-00137,Zamudio S. R.L. de C.V.,2025-08-09,47,72.42,3403.74,Recibido
O-001605,BR-00103,P-011670,PR-00139,Laboratorios Anaya y Quintero,2025-07-22,90,98.97,8907.3,En tránsito
O-001606,BR-00103,P-011674,PR-00140,Bueno y Quintanilla y Asociados,2025-07-11,26,72.46,1883.96,En tránsito
O-001607,BR-00103,P-011676,PR-00140,Bueno y Quintanilla y Asociados,2025-08-22,99,39.23,3883.77,Recibido
