inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-005412,BR-00045,P-005412,74,11,2025-07-21,2025-07-26,Disponible
I-005413,BR-00045,P-005413,80,6,2025-05-06,2025-07-27,Disponible
I-005414,BR-00045,P-005414,57,13,2025-03-25,2025-05-06,Disponible
I-005415,BR-00045,P-005415,50,19,2025-06-28,2025-07-22,Disponible
I-005416,BR-00045,P-005416,83,15,2025-05-29,2025-08-10,Disponible
I-005417,BR-00045,P-005417,79,8,2025-06-23,2025-08-21,Disponible
I-005418,BR-00045,P-005418,29,9,2025-05-27,2025-08-03,Disponible
I-005419,BR-00045,P-005419,41,7,2025-05-30,2025-06-28,Disponible
I-005420,BR-00045,P-005420,35,13,2025-06-25,2025-06-27,Disponible
I-005421,BR-00045,P-005421,39,19,2025-05-20,2025-08-15,Disponible
I-005422,BR-00045,P-005422,50,7,2025-05-06,2025-07-04,Disponible
I-005423,BR-00045,P-005423,81,17,2025-06-27,2025-08-20,Disponible
I-005424,BR-00045,P-005424,99,17,2025-03-28,2025-06-21,Disponible
I-005425,BR-00045,P-005425,7,14,2025-06-25,2025-08-21,Bajo stock
I-005426,BR-00045,P-005426,59,6,2025-07-22,2025-08-18,Disponible
I-005427,BR-00045,P-005427,86,18,2025-07-15,2025-08-06,Disponible
I-005428,BR-00045,P-005428,74,14,2025-05-26,2025-06-11,Disponible
I-005429,BR-00045,P-005429,78,17,2025-07-06,2025-07-31,Disponible
I-005430,BR-00045,P-005430,19,19,2025-05-19,2025-06-03,Bajo stock
I-005431,BR-00045,P-005431,57,16,2025-07-12,2025-07-23,Disponible
I-005432,BR-00045,P-005432,22,7,2025-05-25,2025-08-06,Disponible
I-005433,BR-00045,P-005433,58,20,2025-03-10,2025-03-26,Disponible
I-005434,BR-00045,P-005434,31,19,2025-05-28,2025-06-19,Disponible
I-005435,BR-00045,P-005435,32,12,2025-03-10,2025-05-25,Disponible
I-005436,BR-00045,P-005436,9,18,2025-07-20,2025-07-26,Bajo stock
I-005437,BR-00045,P-005437,15,8,2025-04-27,2025-06-06,Disponible
I-005438,BR-00046,P-005438,23,11,2025-06-27,2025-06-29,Disponible
I-005439,BR-00046,P-005439,53,13,2025-05-03,2025-06-21,Disponible
I-005440,BR-00046,P-005440,91,11,2025-03-24,2025-08-22,Disponible
I-005441,BR-00046,P-005441,18,11,2025-04-03,2025-05-31,Disponible
I-005442,BR-00046,P-005442,80,19,2025-05-08,2025-06-17,Disponible
I-005443,BR-00046,P-005443,69,5,2025-05-10,2025-05-27,Disponible
I-005444,BR-00046,P-005444,46,11,2025-04-08,2025-07-24,Disponible
I-005445,BR-00046,P-005445,46,10,2025-04-04,2025-05-26,Disponible
I-005446,BR-00046,P-005446,47,8,2025-05-21,2025-07-21,Disponible
I-005447,BR-00046,P-005447,61,10,2025-04-08,2025-06-06,Disponible
I-005448,BR-00046,P-005448,28,15,2025-04-14,2025-08-15,Disponible
I-005449,BR-00046,P-005449,32,12,2025-04-19,2025-05-09,Disponible
I-005450,BR-00046,P-005450,73,16,2025-04-04,2025-04-12,Disponible
I-005451,BR-00046,P-005451,83,8,2025-04-23,2025-06-08,Disponible
I-005452,BR-00046,P-005452,15,16,2025-07-02,2025-07-07,Bajo stock
I-005453,BR-00046,P-005453,74,10,2025-07-17,2025-07-21,Disponible
I-005454,BR-00046,P-005454,12,7,2025-03-08,2025-05-22,Disponible
I-005455,BR-00046,P-005455,100,18,2025-07-19,2025-07-23,Disponible
I-005456,BR-00046,P-005456,62,16,2025-06-25,2025-06-26,Disponible
I-005457,BR-00046,P-005457,53,8,2025-02-26,2025-03-15,Disponible
I-005458,BR-00046,P-005458,3,13,2025-06-04,2025-08-20,Bajo stock
I-005459,BR-00046,P-005459,7,8,2025-05-02,2025-08-01,Bajo stock
I-005460,BR-00046,P-005460,52,17,2025-04-01,2025-05-02,Disponible
I-005461,BR-00046,P-005461,89,9,2025-07-09,2025-07-17,Disponible
I-005462,BR-00046,P-005462,79,12,2025-06-06,2025-06-25,Disponible
I-005463,BR-00046,P-005463,0,14,2025-05-14,2025-07-03,Agotado
I-005464,BR-00046,P-005464,59,10,2025-07-20,2025-07-27,Disponible
I-005465,BR-00046,P-005465,20,18,2025-03-04,2025-04-12,Disponible
I-005466,BR-00046,P-005466,14,10,2025-06-29,2025-08-22,Disponible
I-005467,BR-00046,P-005467,24,5,2025-02-27,2025-05-24,Disponible
I-005468,BR-00046,P-005468,64,15,2025-06-15,2025-07-06,Disponible
I-005469,BR-00046,P-005469,46,7,2025-06-16,2025-08-03,Disponible
I-005470,BR-00046,P-005470,2,15,2025-03-02,2025-05-31,Bajo stock
I-005471,BR-00046,P-005471,79,17,2025-06-11,2025-06-28,Disponible
I-005472,BR-00046,P-005472,11,20,2025-04-30,2025-08-06,Bajo stock
I-005473,BR-00046,P-005473,77,18,2025-06-15,2025-07-24,Disponible
I-005474,BR-00046,P-005474,21,15,2025-04-09,2025-07-10,Disponible
I-005475,BR-00046,P-005475,31,15,2025-04-18,2025-05-05,Disponible
I-005476,BR-00046,P-005476,82,10,2025-05-31,2025-08-08,Disponible
I-005477,BR-00046,P-005477,78,5,2025-05-25,2025-08-07,Disponible
I-005478,BR-00046,P-005478,37,11,2025-07-03,2025-08-08,Disponible
I-005479,BR-00046,P-005479,30,15,2025-03-08,2025-08-15,Disponible
I-005480,BR-00046,P-005480,21,11,2025-06-19,2025-07-05,Disponible
I-005481,BR-00046,P-005481,100,10,2025-03-22,2025-07-18,Disponible
I-005482,BR-00046,P-005482,61,17,2025-06-25,2025-07-27,Disponible
I-005483,BR-00046,P-005483,39,7,2025-03-02,2025-03-22,Disponible
I-005484,BR-00046,P-005484,84,12,2025-07-17,2025-07-29,Disponible
I-005485,BR-00046,P-005485,81,13,2025-05-11,2025-08-11,Disponible
I-005486,BR-00046,P-005486,1,8,2025-06-05,2025-07-26,Bajo stock
I-005487,BR-00046,P-005487,84,10,2025-07-21,2025-08-04,Disponible
I-005488,BR-00046,P-005488,83,20,2025-04-15,2025-07-11,Disponible
I-005489,BR-00046,P-005489,6,7,2025-04-23,2025-05-30,Bajo stock
I-005490,BR-00046,P-005490,96,19,2025-02-24,2025-04-20,Disponible
I-005491,BR-00046,P-005491,81,15,2025-06-30,2025-07-31,Disponible
I-005492,BR-00046,P-005492,69,17,2025-04-01,2025-07-04,Disponible
I-005493,BR-00046,P-005493,61,12,2025-03-06,2025-04-13,Disponible
I-005494,BR-00046,P-005494,78,8,2025-06-06,2025-08-21,Disponible
I-005495,BR-00046,P-005495,88,13,2025-02-24,2025-06-20,Disponible
I-005496,BR-00046,P-005496,96,6,2025-06-04,2025-06-13,Disponible
I-005497,BR-00046,P-005497,90,17,2025-05-17,2025-06-28,Disponible
I-005498,BR-00046,P-005498,26,20,2025-05-18,2025-07-03,Disponible
I-005499,BR-00046,P-005499,44,19,2025-02-25,2025-05-12,Disponible
I-005500,BR-00046,P-005500,79,17,2025-03-20,2025-07-11,Disponible
I-005501,BR-00046,P-005501,50,7,2025-06-30,2025-07-09,Disponible
I-005502,BR-00046,P-005502,18,8,2025-07-05,2025-08-01,Disponible
I-005503,BR-00046,P-005503,71,19,2025-05-23,2025-06-05,Disponible
I-005504,BR-00046,P-005504,12,7,2025-06-19,2025-08-15,Disponible
I-005505,BR-00046,P-005505,16,20,2025-05-20,2025-07-13,Bajo stock
I-005506,BR-00046,P-005506,28,9,2025-03-21,2025-08-19,Disponible
I-005507,BR-00046,P-005507,83,5,2025-04-17,2025-04-21,Disponible
I-005508,BR-00046,P-005508,82,15,2025-03-22,2025-04-12,Disponible
I-005509,BR-00046,P-005509,85,16,2025-05-13,2025-07-13,Disponible
I-005510,BR-00046,P-005510,47,11,2025-06-05,2025-07-21,Disponible
I-005511,BR-00046,P-005511,61,14,2025-05-03,2025-06-09,Disponible
I-005512,BR-00046,P-005512,62,11,2025-03-22,2025-06-29,Disponible
I-005513,BR-00046,P-005513,83,9,2025-06-11,2025-06-16,Disponible
I-005514,BR-00046,P-005514,89,13,2025-04-25,2025-08-20,Disponible
I-005515,BR-00046,P-005515,78,5,2025-03-25,2025-05-07,Disponible
I-005516,BR-00046,P-005516,3,7,2025-03-01,2025-05-30,Bajo stock
I-005517,BR-00046,P-005517,4,7,2025-06-30,2025-07-14,Bajo stock
I-005518,BR-00046,P-005518,83,9,2025-03-04,2025-05-08,Disponible
I-005519,BR-00046,P-005519,87,8,2025-05-29,2025-08-14,Disponible
I-005520,BR-00046,P-005520,2,11,2025-06-22,2025-07-01,Bajo stock
I-005521,BR-00046,P-005521,15,5,2025-03-19,2025-06-11,Disponible
I-005522,BR-00046,P-005522,28,7,2025-02-28,2025-07-20,Disponible
I-005523,BR-00046,P-005523,80,17,2025-06-29,2025-08-14,Disponible
I-005524,BR-00046,P-005524,94,9,2025-03-22,2025-03-31,Disponible
I-005525,BR-00046,P-005525,93,20,2025-06-22,2025-06-26,Disponible
I-005526,BR-00046,P-005526,68,10,2025-07-22,2025-08-07,Disponible
I-005527,BR-00046,P-005527,71,11,2025-05-18,2025-08-09,Disponible
I-005528,BR-00046,P-005528,53,12,2025-07-10,2025-08-17,Disponible
I-005529,BR-00046,P-005529,86,16,2025-06-19,2025-07-23,Disponible
I-005530,BR-00046,P-005530,56,5,2025-04-15,2025-07-24,Disponible
I-005531,BR-00046,P-005531,26,13,2025-03-07,2025-06-14,Disponible
I-005532,BR-00046,P-005532,83,7,2025-03-30,2025-06-28,Disponible
I-005533,BR-00046,P-005533,4,19,2025-03-20,2025-04-06,Bajo stock
I-005534,BR-00046,P-005534,94,13,2025-07-10,2025-08-20,Disponible
I-005535,BR-00046,P-005535,85,18,2025-03-26,2025-07-01,Disponible
I-005536,BR-00046,P-005536,55,13,2025-05-03,2025-05-16,Disponible
I-005537,BR-00046,P-005537,14,18,2025-07-04,2025-08-01,Bajo stock
I-005538,BR-00046,P-005538,51,8,2025-06-05,2025-06-15,Disponible
I-005539,BR-00046,P-005539,78,6,2025-05-28,2025-08-22,Disponible
I-005540,BR-00046,P-005540,65,18,2025-05-22,2025-05-27,Disponible
I-005541,BR-00046,P-005541,8,15,2025-05-30,2025-07-28,Bajo stock
I-005542,BR-00046,P-005542,47,11,2025-07-02,2025-08-01,Disponible
I-005543,BR-00046,P-005543,47,13,2025-03-18,2025-06-20,Disponible
I-005544,BR-00046,P-005544,70,19,2025-07-15,2025-07-23,Disponible
I-005545,BR-00046,P-005545,82,9,2025-03-24,2025-07-17,Disponible
I-005546,BR-00046,P-005546,7,7,2025-05-19,2025-08-10,Bajo stock
I-005547,BR-00046,P-005547,85,18,2025-06-21,2025-06-26,Disponible
I-005548,BR-00046,P-005548,74,7,2025-04-04,2025-06-23,Disponible
I-005549,BR-00046,P-005549,86,5,2025-07-01,2025-08-16,Disponible
I-005550,BR-00046,P-005550,19,13,2025-06-11,2025-06-12,Disponible
I-005551,BR-00046,P-005551,79,16,2025-06-11,2025-06-16,Disponible
I-005552,BR-00046,P-005552,50,10,2025-07-23,2025-08-13,Disponible
I-005553,BR-00046,P-005553,32,6,2025-04-13,2025-05-25,Disponible
I-005554,BR-00046,P-005554,76,16,2025-07-12,2025-07-30,Disponible
I-005555,BR-00046,P-005555,93,19,2025-05-31,2025-07-15,Disponible
I-005556,BR-00046,P-005556,34,13,2025-06-25,2025-07-04,Disponible
I-005557,BR-00046,P-005557,82,8,2025-07-19,2025-08-15,Disponible
I-005558,BR-00046,P-005558,68,7,2025-06-30,2025-08-21,Disponible
I-005559,BR-00046,P-005559,0,9,2025-04-08,2025-06-01,Agotado
I-005560,BR-00046,P-005560,7,6,2025-07-15,2025-07-25,Disponible
I-005561,BR-00046,P-005561,79,19,2025-06-08,2025-08-17,Disponible
I-005562,BR-00046,P-005562,26,13,2025-04-04,2025-04-05,Disponible
I-005563,BR-00046,P-005563,58,12,2025-07-09,2025-07-29,Disponible
I-005564,BR-00046,P-005564,6,7,2025-04-12,2025-07-23,Bajo stock
I-005565,BR-00046,P-005565,73,6,2025-05-16,2025-07-05,Disponible
I-005566,BR-00046,P-005566,50,15,2025-05-18,2025-07-22,Disponible
I-005567,BR-00046,P-005567,67,6,2025-06-02,2025-06-06,Disponible
I-005568,BR-00046,P-005568,43,17,2025-07-20,2025-08-17,Disponible
I-005569,BR-00046,P-005569,9,16,2025-06-09,2025-07-25,Bajo stock
I-005570,BR-00046,P-005570,89,7,2025-06-17,2025-07-29,Disponible
I-005571,BR-00046,P-005571,72,9,2025-07-16,2025-07-22,Disponible
I-005572,BR-00046,P-005572,73,5,2025-07-17,2025-08-14,Disponible
I-005573,BR-00046,P-005573,59,6,2025-06-28,2025-07-06,Disponible
I-005574,BR-00046,P-005574,72,9,2025-05-10,2025-06-21,Disponible
I-005575,BR-00046,P-005575,82,17,2025-06-14,2025-07-08,Disponible
I-005576,BR-00046,P-005576,59,11,2025-05-27,2025-07-19,Disponible
I-005577,BR-00046,P-005577,81,13,2025-04-08,2025-05-08,Disponible
I-005578,BR-00046,P-005578,96,10,2025-02-26,2025-08-13,Disponible
I-005579,BR-00046,P-005579,80,11,2025-03-20,2025-06-11,Disponible
I-005580,BR-00046,P-005580,93,15,2025-07-17,2025-08-02,Disponible
I-005581,BR-00046,P-005581,23,5,2025-04-02,2025-08-13,Disponible
I-005582,BR-00046,P-005582,8,7,2025-03-14,2025-06-20,Disponible
I-005583,BR-00046,P-005583,30,13,2025-05-07,2025-05-25,Disponible
I-005584,BR-00046,P-005584,31,12,2025-03-01,2025-03-06,Disponible
I-005585,BR-00046,P-005585,7,9,2025-04-18,2025-05-05,Bajo stock
I-005586,BR-00046,P-005586,55,20,2025-04-13,2025-04-28,Disponible
I-005587,BR-00046,P-005587,1,13,2025-03-17,2025-05-30,Bajo stock
I-005588,BR-00046,P-005588,85,19,2025-03-06,2025-07-29,Disponible
I-005589,BR-00046,P-005589,68,20,2025-05-19,2025-05-22,Disponible
I-005590,BR-00046,P-005590,6,8,2025-05-13,2025-05-31,Bajo stock
I-005591,BR-00047,P-005591,81,20,2025-05-18,2025-07-17,Disponible
I-005592,BR-00047,P-005592,74,14,2025-05-13,2025-06-30,Disponible
I-005593,BR-00047,P-005593,11,7,2025-06-12,2025-06-23,Disponible
I-005594,BR-00047,P-005594,18,9,2025-06-17,2025-08-07,Disponible
I-005595,BR-00047,P-005595,30,16,2025-06-27,2025-07-24,Disponible
I-005596,BR-00047,P-005596,0,17,2025-06-23,2025-07-24,Agotado
I-005597,BR-00047,P-005597,22,16,2025-04-07,2025-06-16,Disponible
I-005598,BR-00047,P-005598,78,16,2025-06-19,2025-07-15,Disponible
I-005599,BR-00047,P-005599,37,19,2025-07-14,2025-08-20,Disponible
I-005600,BR-00047,P-005600,71,20,2025-06-19,2025-07-31,Disponible
I-005601,BR-00047,P-005601,50,7,2025-06-12,2025-07-26,Disponible
I-005602,BR-00047,P-005602,51,19,2025-06-06,2025-07-01,Disponible
I-005603,BR-00047,P-005603,23,13,2025-04-22,2025-07-06,Disponible
I-005604,BR-00047,P-005604,75,10,2025-04-24,2025-08-14,Disponible
I-005605,BR-00047,P-005605,67,8,2025-07-02,2025-07-24,Disponible
I-005606,BR-00047,P-005606,48,5,2025-04-22,2025-06-12,Disponible
I-005607,BR-00047,P-005607,25,6,2025-03-02,2025-05-13,Disponible
I-005608,BR-00047,P-005608,92,12,2025-05-10,2025-07-06,Disponible
I-005609,BR-00047,P-005609,49,20,2025-07-09,2025-08-18,Disponible
I-005610,BR-00047,P-005610,14,16,2025-04-30,2025-06-12,Bajo stock
I-005611,BR-00047,P-005611,99,11,2025-05-04,2025-07-24,Disponible
I-005612,BR-00047,P-005612,7,13,2025-04-21,2025-08-11,Bajo stock
I-005613,BR-00047,P-005613,84,8,2025-03-08,2025-04-18,Disponible
I-005614,BR-00047,P-005614,95,14,2025-03-30,2025-08-12,Disponible
I-005615,BR-00047,P-005615,96,11,2025-06-28,2025-07-11,Disponible
I-005616,BR-00047,P-005616,39,5,2025-03-20,2025-06-19,Disponible
I-005617,BR-00047,P-005617,89,13,2025-04-28,2025-05-22,Disponible
I-005618,BR-00047,P-005618,23,11,2025-03-14,2025-06-03,Disponible
I-005619,BR-00047,P-005619,32,15,2025-07-12,2025-08-09,Disponible
I-005620,BR-00047,P-005620,28,14,2025-07-01,2025-07-07,Disponible
I-005621,BR-00047,P-005621,81,5,2025-07-22,2025-08-13,Disponible
I-005622,BR-00047,P-005622,58,11,2025-04-10,2025-08-19,Disponible
I-005623,BR-00047,P-005623,96,17,2025-06-16,2025-06-26,Disponible
I-005624,BR-00047,P-005624,99,16,2025-03-05,2025-07-25,Disponible
I-005625,BR-00047,P-005625,0,19,2025-06-13,2025-07-29,Agotado
I-005626,BR-00047,P-005626,1,20,2025-02-25,2025-04-18,Bajo stock
I-005627,BR-00047,P-005627,43,16,2025-06-25,2025-08-14,Disponible
I-005628,BR-00047,P-005628,17,5,2025-07-01,2025-08-04,Disponible
I-005629,BR-00047,P-005629,73,18,2025-07-19,2025-07-26,Disponible
I-005630,BR-00047,P-005630,85,13,2025-07-16,2025-08-14,Disponible
I-005631,BR-00047,P-005631,96,19,2025-07-10,2025-07-22,Disponible
I-005632,BR-00047,P-005632,91,12,2025-04-30,2025-05-30,Disponible
I-005633,BR-00047,P-005633,29,20,2025-06-04,2025-06-27,Disponible
I-005634,BR-00047,P-005634,50,18,2025-07-07,2025-08-15,Disponible
I-005635,BR-00047,P-005635,8,5,2025-05-12,2025-08-18,Disponible
I-005636,BR-00047,P-005636,37,16,2025-04-02,2025-04-07,Disponible
I-005637,BR-00047,P-005637,11,19,2025-03-03,2025-03-13,Bajo stock
I-005638,BR-00047,P-005638,46,9,2025-06-06,2025-07-19,Disponible
I-005639,BR-00047,P-005639,63,15,2025-05-12,2025-07-23,Disponible
I-005640,BR-00047,P-005640,3,7,2025-03-05,2025-05-05,Bajo stock
I-005641,BR-00047,P-005641,52,5,2025-04-11,2025-05-21,Disponible
I-005642,BR-00047,P-005642,24,16,2025-05-22,2025-07-16,Disponible
I-005643,BR-00047,P-005643,60,19,2025-05-04,2025-06-11,Disponible
I-005644,BR-00047,P-005644,34,5,2025-04-10,2025-06-12,Disponible
I-005645,BR-00047,P-005645,10,18,2025-07-18,2025-08-09,Bajo stock
I-005646,BR-00047,P-005646,100,16,2025-07-15,2025-07-21,Disponible
I-005647,BR-00047,P-005647,17,19,2025-06-15,2025-07-19,Bajo stock
I-005648,BR-00047,P-005648,11,12,2025-05-12,2025-05-28,Bajo stock
I-005649,BR-00047,P-005649,18,19,2025-07-23,2025-08-13,Bajo stock
I-005650,BR-00047,P-005650,33,20,2025-02-24,2025-03-30,Disponible
I-005651,BR-00047,P-005651,61,15,2025-05-20,2025-07-06,Disponible
I-005652,BR-00047,P-005652,65,18,2025-07-07,2025-08-20,Disponible
I-005653,BR-00047,P-005653,7,19,2025-07-09,2025-07-10,Bajo stock
I-005654,BR-00047,P-005654,88,6,2025-04-22,2025-06-07,Disponible
I-005655,BR-00047,P-005655,45,10,2025-03-12,2025-03-29,Disponible
I-005656,BR-00047,P-005656,10,5,2025-05-20,2025-08-08,Disponible
I-005657,BR-00047,P-005657,98,20,2025-06-14,2025-07-06,Disponible
I-005658,BR-00047,P-005658,12,9,2025-05-31,2025-08-06,Disponible
I-005659,BR-00047,P-005659,34,14,2025-05-14,2025-05-21,Disponible
I-005660,BR-00047,P-005660,80,16,2025-07-03,2025-08-17,Disponible
I-005661,BR-00047,P-005661,93,19,2025-07-14,2025-07-27,Disponible
I-005662,BR-00047,P-005662,79,18,2025-03-16,2025-08-03,Disponible
I-005663,BR-00047,P-005663,84,18,2025-06-21,2025-08-14,Disponible
I-005664,BR-00047,P-005664,67,14,2025-02-25,2025-07-12,Disponible
I-005665,BR-00047,P-005665,30,5,2025-05-02,2025-08-15,Disponible
I-005666,BR-00047,P-005666,7,13,2025-03-15,2025-07-01,Bajo stock
I-005667,BR-00047,P-005667,30,18,2025-07-02,2025-08-20,Disponible
I-005668,BR-00047,P-005668,28,17,2025-05-12,2025-07-24,Disponible
I-005669,BR-00047,P-005669,44,14,2025-05-25,2025-05-29,Disponible
I-005670,BR-00047,P-005670,8,16,2025-05-24,2025-07-30,Bajo stock
I-005671,BR-00047,P-005671,57,18,2025-05-07,2025-06-18,Disponible
I-005672,BR-00047,P-005672,63,9,2025-03-06,2025-07-04,Disponible
I-005673,BR-00047,P-005673,68,15,2025-07-13,2025-08-12,Disponible
I-005674,BR-00047,P-005674,47,14,2025-04-03,2025-07-13,Disponible
I-005675,BR-00047,P-005675,68,19,2025-03-30,2025-07-21,Disponible
I-005676,BR-00047,P-005676,79,12,2025-07-19,2025-08-02,Disponible
I-005677,BR-00047,P-005677,80,6,2025-05-29,2025-06-20,Disponible
I-005678,BR-00047,P-005678,73,10,2025-03-21,2025-05-25,Disponible
I-005679,BR-00047,P-005679,49,5,2025-05-17,2025-07-04,Disponible
I-005680,BR-00047,P-005680,81,7,2025-05-27,2025-08-20,Disponible
I-005681,BR-00047,P-005681,88,17,2025-07-12,2025-07-19,Disponible
I-005682,BR-00047,P-005682,96,6,2025-07-10,2025-07-24,Disponible
I-005683,BR-00047,P-005683,2,20,2025-03-20,2025-06-18,Bajo stock
I-005684,BR-00047,P-005684,81,18,2025-05-20,2025-06-28,Disponible
I-005685,BR-00047,P-005685,52,10,2025-06-25,2025-07-08,Disponible
I-005686,BR-00047,P-005686,66,19,2025-04-18,2025-07-20,Disponible
I-005687,BR-00047,P-005687,40,13,2025-03-23,2025-05-23,Disponible
I-005688,BR-00047,P-005688,18,13,2025-07-09,2025-08-16,Disponible
I-005689,BR-00047,P-005689,79,15,2025-03-12,2025-06-10,Disponible
I-005690,BR-00047,P-005690,71,15,2025-06-27,2025-08-09,Disponible
I-005691,BR-00047,P-005691,6,6,2025-06-13,2025-07-08,Bajo stock
I-005692,BR-00047,P-005692,78,12,2025-06-09,2025-07-17,Disponible
I-005693,BR-00047,P-005693,92,10,2025-05-04,2025-06-21,Disponible
I-005694,BR-00047,P-005694,19,18,2025-06-18,2025-07-24,Disponible
I-005695,BR-00047,P-005695,38,6,2025-05-10,2025-05-20,Disponible
I-005696,BR-00047,P-005696,8,7,2025-07-21,2025-07-23,Disponible
I-005697,BR-00047,P-005697,46,6,2025-05-21,2025-08-16,Disponible
I-005698,BR-00047,P-005698,84,10,2025-04-25,2025-05-10,Disponible
I-005699,BR-00047,P-005699,92,12,2025-07-23,2025-08-07,Disponible
I-005700,BR-00047,P-005700,29,13,2025-03-20,2025-05-14,Disponible
I-005701,BR-00047,P-005701,22,13,2025-05-29,2025-08-07,Disponible
I-005702,BR-00047,P-005702,25,20,2025-07-05,2025-08-10,Disponible
I-005703,BR-00047,P-005703,37,14,2025-04-12,2025-05-20,Disponible
I-005704,BR-00047,P-005704,68,14,2025-06-19,2025-07-17,Disponible
I-005705,BR-00047,P-005705,23,13,2025-03-17,2025-07-22,Disponible
I-005706,BR-00047,P-005706,21,7,2025-06-11,2025-08-18,Disponible
I-005707,BR-00047,P-005707,99,7,2025-03-18,2025-06-11,Disponible
I-005708,BR-00047,P-005708,54,8,2025-03-31,2025-05-08,Disponible
I-005709,BR-00047,P-005709,63,20,2025-03-28,2025-06-13,Disponible
I-005710,BR-00047,P-005710,7,10,2025-05-24,2025-07-17,Bajo stock
I-005711,BR-00047,P-005711,10,19,2025-07-15,2025-08-08,Bajo stock
I-005712,BR-00047,P-005712,61,17,2025-04-06,2025-07-18,Disponible
I-005713,BR-00047,P-005713,44,6,2025-06-30,2025-07-18,Disponible
I-005714,BR-00047,P-005714,63,17,2025-07-07,2025-08-04,Disponible
I-005715,BR-00047,P-005715,68,13,2025-05-18,2025-06-28,Disponible
I-005716,BR-00047,P-005716,54,18,2025-03-17,2025-05-04,Disponible
I-005717,BR-00047,P-005717,28,5,2025-07-16,2025-07-22,Disponible
I-005718,BR-00047,P-005718,16,14,2025-03-21,2025-03-29,Disponible
I-005719,BR-00047,P-005719,34,13,2025-07-07,2025-08-08,Disponible
I-005720,BR-00047,P-005720,82,17,2025-03-19,2025-05-20,Disponible
I-005721,BR-00047,P-005721,23,16,2025-06-21,2025-07-17,Disponible
I-005722,BR-00047,P-005722,19,10,2025-03-22,2025-04-11,Disponible
I-005723,BR-00047,P-005723,5,5,2025-04-20,2025-06-13,Bajo stock
I-005724,BR-00047,P-005724,70,5,2025-05-07,2025-08-03,Disponible
I-005725,BR-00047,P-005725,55,20,2025-05-22,2025-06-02,Disponible
I-005726,BR-00047,P-005726,62,6,2025-06-20,2025-08-04,Disponible
I-005727,BR-00047,P-005727,78,18,2025-05-07,2025-07-28,Disponible
I-005728,BR-00047,P-005728,13,19,2025-04-25,2025-08-17,Bajo stock
I-005729,BR-00047,P-005729,6,16,2025-03-18,2025-05-21,Bajo stock
I-005730,BR-00047,P-005730,1,19,2025-04-08,2025-07-16,Bajo stock
I-005731,BR-00047,P-005731,2,8,2025-06-23,2025-07-24,Bajo stock
I-005732,BR-00048,P-005732,93,6,2025-03-01,2025-08-04,Disponible
I-005733,BR-00048,P-005733,53,9,2025-04-09,2025-06-07,Disponible
I-005734,BR-00048,P-005734,57,16,2025-06-28,2025-07-24,Disponible
I-005735,BR-00048,P-005735,42,12,2025-03-02,2025-04-28,Disponible
I-005736,BR-00048,P-005736,37,20,2025-04-28,2025-06-18,Disponible
I-005737,BR-00048,P-005737,37,8,2025-06-25,2025-07-02,Disponible
I-005738,BR-00048,P-005738,1,5,2025-06-03,2025-08-08,Bajo stock
I-005739,BR-00048,P-005739,77,7,2025-07-16,2025-08-14,Disponible
I-005740,BR-00048,P-005740,52,6,2025-05-20,2025-07-12,Disponible
I-005741,BR-00048,P-005741,2,16,2025-06-12,2025-07-10,Bajo stock
I-005742,BR-00048,P-005742,66,10,2025-06-07,2025-07-17,Disponible
I-005743,BR-00048,P-005743,47,17,2025-03-26,2025-05-04,Disponible
