alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-01391,BR-00092,P-010625,1,6,2025-07-25,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01392,BR-00092,P-010626,7,19,2025-06-11,2025-08-23,Media,PR-00102,"Esquibel, Posada y Naranjo"
AL-01393,BR-00092,P-010627,11,15,2025-05-17,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01394,BR-00092,P-010629,1,6,2025-06-15,2025-08-23,Media,PR-00102,"Esquibel, Posada y Naranjo"
AL-01395,BR-00092,P-010635,8,13,2025-04-04,2025-08-23,Baja,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01396,BR-00092,P-010654,6,20,2025-07-19,2025-08-23,Media,PR-01249,Muñoz-Gollum
AL-01397,BR-00092,P-010663,17,20,2025-07-30,2025-08-23,Baja,PR-01314,Proyectos Dueñas y Magaña
AL-01398,BR-00092,P-010669,13,19,2025-07-01,2025-08-23,Baja,PR-00109,Corporacin Pulido y Molina
AL-01399,BR-00093,P-010671,1,20,2025-05-02,2025-08-23,Media,PR-01341,Villagómez y Madera S.C.
AL-01400,BR-00093,P-010677,9,13,2025-07-07,2025-08-23,Baja,PR-01101,Mena y Ontiveros y Asociados
AL-01401,BR-00093,P-010702,2,10,2025-08-13,2025-08-23,Media,PR-00128,"Concepción, Almonte y Vásquez"
AL-01402,BR-00093,P-010708,4,10,2025-06-30,2025-08-23,Media,PR-01036,Navarrete S.C.
AL-01403,BR-00093,P-010711,4,9,2025-08-11,2025-08-23,Media,PR-00732,Razo y Ortiz S.A. de C.V.
AL-01404,BR-00093,P-010717,1,7,2025-05-10,2025-08-23,Media,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01405,BR-00093,P-010727,12,19,2025-06-18,2025-08-23,Baja,PR-00101,Alonso e Hijos
AL-01406,BR-00093,P-010737,9,16,2025-07-02,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01407,BR-00093,P-010740,0,13,2025-07-19,2025-08-23,Alta,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01408,BR-00093,P-010759,10,20,2025-06-19,2025-08-23,Baja,PR-01249,Muñoz-Gollum
AL-01409,BR-00093,P-010763,5,19,2025-08-11,2025-08-23,Media,PR-01314,Proyectos Dueñas y Magaña
AL-01410,BR-00093,P-010770,2,15,2025-07-14,2025-08-23,Media,PR-00109,Corporacin Pulido y Molina
AL-01411,BR-00094,P-010777,15,17,2025-08-20,2025-08-23,Baja,PR-00829,Salas-Posada S. R.L. de C.V.
AL-01412,BR-00094,P-010787,4,9,2025-07-12,2025-08-23,Media,PR-00139,Vargas-Montenegro A.C.
AL-01413,BR-00094,P-010794,0,18,2025-05-23,2025-08-23,Alta,PR-00889,Club Duarte-Olmos
AL-01414,BR-00094,P-010811,8,13,2025-04-30,2025-08-23,Baja,PR-01036,Navarrete S.C.
AL-01415,BR-00094,P-010814,9,18,2025-05-13,2025-08-23,Baja,PR-01036,Navarrete S.C.
AL-01416,BR-00094,P-010820,7,8,2025-07-07,2025-08-23,Baja,PR-00732,Razo y Ortiz S.A. de C.V.
AL-01417,BR-00094,P-010821,2,5,2025-08-09,2025-08-23,Media,PR-00130,"Anaya, Toledo y Aparicio"
AL-01418,BR-00094,P-010827,1,16,2025-05-19,2025-08-23,Media,PR-01261,Anguiano S.C.
AL-01419,BR-00094,P-010830,16,19,2025-04-01,2025-08-23,Baja,PR-00100,Industrias Prado y Villalobos
AL-01420,BR-00094,P-010836,8,18,2025-06-06,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01421,BR-00094,P-010856,6,6,2025-04-09,2025-08-23,Baja,PR-00105,Grupo Grijalva y Sosa
AL-01422,BR-00094,P-010858,7,13,2025-07-30,2025-08-23,Baja,PR-00766,Madrigal-Cervantes
AL-01423,BR-00094,P-010861,6,16,2025-08-18,2025-08-23,Media,PR-00105,Grupo Grijalva y Sosa
AL-01424,BR-00094,P-010870,8,10,2025-07-14,2025-08-23,Baja,PR-01249,Muñoz-Gollum
AL-01425,BR-00094,P-010872,0,17,2025-05-14,2025-08-23,Alta,PR-00108,"Club Villareal, Lozano y Alonso"
AL-01426,BR-00094,P-010875,14,18,2025-08-01,2025-08-23,Baja,PR-00109,Corporacin Pulido y Molina
AL-01427,BR-00095,P-010892,8,11,2025-08-16,2025-08-23,Baja,PR-00139,Vargas-Montenegro A.C.
AL-01428,BR-00095,P-010896,11,17,2025-05-30,2025-08-23,Baja,PR-00889,Club Duarte-Olmos
AL-01429,BR-00095,P-010935,2,9,2025-08-17,2025-08-23,Media,PR-00100,Industrias Prado y Villalobos
AL-01430,BR-00095,P-010947,14,17,2025-08-16,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01431,BR-00095,P-010953,10,19,2025-06-22,2025-08-23,Baja,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01432,BR-00095,P-010955,11,19,2025-07-29,2025-08-23,Baja,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01433,BR-00095,P-010960,9,9,2025-08-18,2025-08-23,Baja,PR-00105,Grupo Grijalva y Sosa
AL-01434,BR-00095,P-010972,6,17,2025-06-10,2025-08-23,Media,PR-01314,Proyectos Dueñas y Magaña
AL-01435,BR-00096,P-010983,7,13,2025-08-04,2025-08-23,Baja,PR-00829,Salas-Posada S. R.L. de C.V.
AL-01436,BR-00096,P-010985,4,20,2025-08-19,2025-08-23,Media,PR-00829,Salas-Posada S. R.L. de C.V.
AL-01437,BR-00096,P-010986,0,8,2025-08-13,2025-08-23,Alta,PR-00138,Proyectos López-Baca
AL-01438,BR-00096,P-010997,13,15,2025-05-17,2025-08-23,Baja,PR-00140,Proyectos Rosales-Páez
AL-01439,BR-00096,P-011007,5,17,2025-07-23,2025-08-23,Media,PR-01321,Valles y Asociados
AL-01440,BR-00096,P-011028,12,18,2025-08-02,2025-08-23,Baja,PR-00100,Industrias Prado y Villalobos
AL-01441,BR-00096,P-011029,1,7,2025-05-04,2025-08-23,Media,PR-00100,Industrias Prado y Villalobos
AL-01442,BR-00096,P-011039,10,16,2025-07-12,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01443,BR-00096,P-011043,6,13,2025-08-11,2025-08-23,Media,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01444,BR-00096,P-011046,12,20,2025-06-15,2025-08-23,Baja,PR-00104,"Proyectos Abreu, Ordóñez y de Anda"
AL-01445,BR-00096,P-011050,8,18,2025-07-31,2025-08-23,Media,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01446,BR-00096,P-011053,3,10,2025-05-19,2025-08-23,Media,PR-00105,Grupo Grijalva y Sosa
AL-01447,BR-00096,P-011056,18,20,2025-03-01,2025-08-23,Baja,PR-01216,Corporacin Valdivia y Loera
AL-01448,BR-00097,P-011087,3,16,2025-06-07,2025-08-23,Media,PR-00139,Vargas-Montenegro A.C.
AL-01449,BR-00097,P-011089,4,13,2025-08-17,2025-08-23,Media,PR-00139,Vargas-Montenegro A.C.
AL-01450,BR-00097,P-011090,8,13,2025-07-14,2025-08-23,Baja,PR-00139,Vargas-Montenegro A.C.
AL-01451,BR-00097,P-011096,12,15,2025-08-04,2025-08-23,Baja,PR-01200,Rubio-Aponte y Asociados
AL-01452,BR-00097,P-011109,15,16,2025-07-08,2025-08-23,Baja,PR-01159,Corporacin Arredondo y Pabón
AL-01453,BR-00097,P-011119,14,14,2025-05-31,2025-08-23,Baja,PR-00732,Razo y Ortiz S.A. de C.V.
AL-01454,BR-00097,P-011120,4,5,2025-08-02,2025-08-23,Baja,PR-00130,"Anaya, Toledo y Aparicio"
AL-01455,BR-00097,P-011131,2,9,2025-07-02,2025-08-23,Media,PR-01261,Anguiano S.C.
AL-01456,BR-00097,P-011135,17,20,2025-06-24,2025-08-23,Baja,PR-00101,Alonso e Hijos
AL-01457,BR-00097,P-011138,9,17,2025-07-06,2025-08-23,Baja,PR-00101,Alonso e Hijos
AL-01458,BR-00097,P-011144,12,14,2025-07-30,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01459,BR-00097,P-011155,5,12,2025-08-01,2025-08-23,Media,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01460,BR-00097,P-011164,1,16,2025-08-01,2025-08-23,Media,PR-00106,Corporacin Villalobos-Saldaña
AL-01461,BR-00097,P-011180,20,20,2025-08-13,2025-08-23,Baja,PR-00109,Corporacin Pulido y Molina
AL-01462,BR-00098,P-011188,17,17,2025-08-04,2025-08-23,Baja,PR-01341,Villagómez y Madera S.C.
AL-01463,BR-00098,P-011191,10,20,2025-06-13,2025-08-23,Baja,PR-00138,Proyectos López-Baca
AL-01464,BR-00098,P-011206,1,7,2025-08-21,2025-08-23,Media,PR-00889,Club Duarte-Olmos
AL-01465,BR-00098,P-011217,6,13,2025-06-27,2025-08-23,Media,PR-01159,Corporacin Arredondo y Pabón
AL-01466,BR-00098,P-011226,14,19,2025-05-17,2025-08-23,Baja,PR-01444,Industrias Solís-Meléndez
AL-01467,BR-00098,P-011230,6,16,2025-05-30,2025-08-23,Media,PR-00794,Club Vaca y Saavedra
AL-01468,BR-00098,P-011247,4,12,2025-08-04,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01469,BR-00098,P-011258,12,16,2025-06-17,2025-08-23,Baja,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01470,BR-00098,P-011261,2,6,2025-07-06,2025-08-23,Media,PR-00766,Madrigal-Cervantes
AL-01471,BR-00098,P-011273,5,11,2025-07-31,2025-08-23,Media,PR-00107,Pantoja-Farías
AL-01472,BR-00098,P-011276,9,18,2025-04-20,2025-08-23,Baja,PR-00108,"Club Villareal, Lozano y Alonso"
AL-01473,BR-00099,P-011306,5,11,2025-08-11,2025-08-23,Media,PR-00127,Navarro y Sierra A.C.
AL-01474,BR-00099,P-011314,8,10,2025-06-14,2025-08-23,Baja,PR-01036,Navarrete S.C.
AL-01475,BR-00099,P-011324,4,7,2025-07-17,2025-08-23,Baja,PR-00131,Parra-Vázquez A.C.
AL-01476,BR-00099,P-011330,0,15,2025-07-23,2025-08-23,Alta,PR-01261,Anguiano S.C.
AL-01477,BR-00099,P-011343,6,7,2025-07-19,2025-08-23,Baja,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01478,BR-00099,P-011350,0,9,2025-06-07,2025-08-23,Alta,PR-00104,"Proyectos Abreu, Ordóñez y de Anda"
AL-01479,BR-00099,P-011363,5,20,2025-07-09,2025-08-23,Media,PR-01347,Corporacin Alarcón-Arreola
AL-01480,BR-00099,P-011368,2,6,2025-07-05,2025-08-23,Media,PR-01314,Proyectos Dueñas y Magaña
AL-01481,BR-00099,P-011370,11,16,2025-07-29,2025-08-23,Baja,PR-01314,Proyectos Dueñas y Magaña
AL-01482,BR-00099,P-011375,14,18,2025-06-09,2025-08-23,Baja,PR-00109,Corporacin Pulido y Molina
AL-01483,BR-00100,P-011392,3,12,2025-07-08,2025-08-23,Media,PR-00139,Vargas-Montenegro A.C.
AL-01484,BR-00100,P-011400,0,12,2025-08-14,2025-08-23,Alta,PR-00141,Rascón y Grijalva S. R.L. de C.V.
AL-01485,BR-00100,P-011406,9,18,2025-08-12,2025-08-23,Baja,PR-00127,Navarro y Sierra A.C.
AL-01486,BR-00100,P-011413,6,14,2025-08-19,2025-08-23,Media,PR-01036,Navarrete S.C.
AL-01487,BR-00100,P-011414,12,16,2025-04-28,2025-08-23,Baja,PR-01036,Navarrete S.C.
AL-01488,BR-00100,P-011420,11,17,2025-07-02,2025-08-23,Baja,PR-00732,Razo y Ortiz S.A. de C.V.
AL-01489,BR-00100,P-011424,7,16,2025-05-24,2025-08-23,Media,PR-00131,Parra-Vázquez A.C.
AL-01490,BR-00100,P-011430,0,15,2025-07-07,2025-08-23,Alta,PR-00100,Industrias Prado y Villalobos
AL-01491,BR-00100,P-011435,4,12,2025-03-13,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01492,BR-00100,P-011450,13,13,2025-05-25,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01493,BR-00100,P-011468,5,13,2025-08-12,2025-08-23,Media,PR-01249,Muñoz-Gollum
AL-01494,BR-00100,P-011469,13,14,2025-07-08,2025-08-23,Baja,PR-01249,Muñoz-Gollum
AL-01495,BR-00100,P-011474,1,5,2025-06-08,2025-08-23,Media,PR-00108,"Club Villareal, Lozano y Alonso"
AL-01496,BR-00100,P-011475,2,6,2025-06-07,2025-08-23,Media,PR-01314,Proyectos Dueñas y Magaña
AL-01497,BR-00100,P-011478,2,17,2025-07-31,2025-08-23,Media,PR-00108,"Club Villareal, Lozano y Alonso"
AL-01498,BR-00101,P-011485,1,8,2025-05-25,2025-08-23,Media,PR-00829,Salas-Posada S. R.L. de C.V.
AL-01499,BR-00101,P-011505,12,17,2025-07-11,2025-08-23,Baja,PR-00943,Esquivel S. R.L. de C.V.
AL-01500,BR-00101,P-011530,5,17,2025-07-29,2025-08-23,Media,PR-00130,"Anaya, Toledo y Aparicio"
AL-01501,BR-00101,P-011550,16,17,2025-07-26,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01502,BR-00101,P-011551,8,15,2025-07-28,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01503,BR-00101,P-011553,6,15,2025-07-28,2025-08-23,Media,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01504,BR-00101,P-011563,0,13,2025-05-30,2025-08-23,Alta,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01505,BR-00101,P-011568,3,10,2025-08-20,2025-08-23,Media,PR-00766,Madrigal-Cervantes
AL-01506,BR-00101,P-011578,2,19,2025-06-03,2025-08-23,Media,PR-00107,Pantoja-Farías
AL-01507,BR-00101,P-011581,8,18,2025-05-25,2025-08-23,Media,PR-00108,"Club Villareal, Lozano y Alonso"
AL-01508,BR-00102,P-011596,7,14,2025-05-16,2025-08-23,Baja,PR-00139,Vargas-Montenegro A.C.
AL-01509,BR-00102,P-011604,6,18,2025-07-25,2025-08-23,Media,PR-00889,Club Duarte-Olmos
AL-01510,BR-00102,P-011609,2,10,2025-03-20,2025-08-23,Media,PR-00141,Rascón y Grijalva S. R.L. de C.V.
AL-01511,BR-00102,P-011615,14,15,2025-05-06,2025-08-23,Baja,PR-00127,Navarro y Sierra A.C.
AL-01512,BR-00102,P-011617,1,13,2025-06-18,2025-08-23,Media,PR-00128,"Concepción, Almonte y Vásquez"
AL-01513,BR-00102,P-011620,13,16,2025-08-10,2025-08-23,Baja,PR-00129,Espinosa-Delgadillo
AL-01514,BR-00102,P-011621,4,16,2025-05-20,2025-08-23,Media,PR-00129,Espinosa-Delgadillo
AL-01515,BR-00102,P-011623,5,15,2025-05-15,2025-08-23,Media,PR-00130,"Anaya, Toledo y Aparicio"
AL-01516,BR-00102,P-011631,2,12,2025-08-11,2025-08-23,Media,PR-00131,Parra-Vázquez A.C.
AL-01517,BR-00102,P-011635,14,19,2025-06-02,2025-08-23,Baja,PR-01261,Anguiano S.C.
AL-01518,BR-00102,P-011636,17,19,2025-07-04,2025-08-23,Baja,PR-01261,Anguiano S.C.
AL-01519,BR-00102,P-011642,5,17,2025-06-13,2025-08-23,Media,PR-00102,"Esquibel, Posada y Naranjo"
AL-01520,BR-00102,P-011643,3,13,2025-06-07,2025-08-23,Media,PR-00102,"Esquibel, Posada y Naranjo"
AL-01521,BR-00103,P-011658,2,8,2025-08-04,2025-08-23,Media,PR-01341,Villagómez y Madera S.C.
AL-01522,BR-00103,P-011660,7,16,2025-05-16,2025-08-23,Media,PR-00137,Club Ornelas y Pérez
AL-01523,BR-00103,P-011665,1,18,2025-08-06,2025-08-23,Media,PR-01101,Mena y Ontiveros y Asociados
AL-01524,BR-00103,P-011672,4,13,2025-07-16,2025-08-23,Media,PR-00139,Vargas-Montenegro A.C.
AL-01525,BR-00103,P-011674,4,15,2025-07-31,2025-08-23,Media,PR-01200,Rubio-Aponte y Asociados
AL-01526,BR-00103,P-011683,1,17,2025-08-10,2025-08-23,Media,PR-00127,Navarro y Sierra A.C.
AL-01527,BR-00103,P-011684,2,13,2025-04-26,2025-08-23,Media,PR-00127,Navarro y Sierra A.C.
AL-01528,BR-00103,P-011689,7,10,2025-07-20,2025-08-23,Baja,PR-01159,Corporacin Arredondo y Pabón
AL-01529,BR-00103,P-011698,8,11,2025-03-25,2025-08-23,Baja,PR-00732,Razo y Ortiz S.A. de C.V.
AL-01530,BR-00103,P-011700,11,18,2025-06-16,2025-08-23,Baja,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01531,BR-00103,P-011702,13,16,2025-08-12,2025-08-23,Baja,PR-00131,Parra-Vázquez A.C.
AL-01532,BR-00103,P-011707,1,13,2025-07-22,2025-08-23,Media,PR-00100,Industrias Prado y Villalobos
AL-01533,BR-00103,P-011711,3,18,2025-08-09,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01534,BR-00103,P-011715,0,9,2025-08-10,2025-08-23,Alta,PR-00102,"Esquibel, Posada y Naranjo"
AL-01535,BR-00103,P-011721,12,13,2025-08-17,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01536,BR-00103,P-011722,16,19,2025-04-15,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01537,BR-00104,P-011730,8,11,2025-08-18,2025-08-23,Baja,PR-00829,Salas-Posada S. R.L. de C.V.
AL-01538,BR-00104,P-011734,2,12,2025-05-20,2025-08-23,Media,PR-01101,Mena y Ontiveros y Asociados
AL-01539,BR-00104,P-011759,5,16,2025-08-17,2025-08-23,Media,PR-01321,Valles y Asociados
AL-01540,BR-00104,P-011762,10,11,2025-08-16,2025-08-23,Baja,PR-01444,Industrias Solís-Meléndez
AL-01541,BR-00104,P-011774,6,9,2025-07-02,2025-08-23,Baja,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01542,BR-00104,P-011775,0,7,2025-07-29,2025-08-23,Alta,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01543,BR-00104,P-011779,11,19,2025-07-18,2025-08-23,Baja,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01544,BR-00104,P-011783,6,16,2025-05-01,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01545,BR-00104,P-011786,8,18,2025-08-01,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01546,BR-00104,P-011792,15,16,2025-07-25,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01547,BR-00104,P-011796,0,19,2025-08-21,2025-08-23,Alta,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01548,BR-00105,P-011806,4,5,2025-04-09,2025-08-23,Baja,PR-00966,Patiño y Asociados
AL-01549,BR-00105,P-011808,10,19,2025-08-10,2025-08-23,Baja,PR-00966,Patiño y Asociados
AL-01550,BR-00105,P-011810,8,14,2025-05-02,2025-08-23,Baja,PR-01341,Villagómez y Madera S.C.
AL-01551,BR-00105,P-011813,13,16,2025-07-02,2025-08-23,Baja,PR-00138,Proyectos López-Baca
AL-01552,BR-00105,P-011821,10,19,2025-06-11,2025-08-23,Baja,PR-00139,Vargas-Montenegro A.C.
AL-01553,BR-00105,P-011826,6,12,2025-08-12,2025-08-23,Baja,PR-00141,Rascón y Grijalva S. R.L. de C.V.
AL-01554,BR-00105,P-011830,11,17,2025-03-21,2025-08-23,Baja,PR-00127,Navarro y Sierra A.C.
AL-01555,BR-00105,P-011838,15,20,2025-03-24,2025-08-23,Baja,PR-01159,Corporacin Arredondo y Pabón
AL-01556,BR-00105,P-011839,8,20,2025-08-07,2025-08-23,Media,PR-01321,Valles y Asociados
AL-01557,BR-00105,P-011844,0,6,2025-08-08,2025-08-23,Alta,PR-01444,Industrias Solís-Meléndez
AL-01558,BR-00105,P-011852,5,12,2025-08-15,2025-08-23,Media,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01559,BR-00106,P-011875,4,13,2025-08-09,2025-08-23,Media,PR-01341,Villagómez y Madera S.C.
AL-01560,BR-00106,P-011877,18,20,2025-07-18,2025-08-23,Baja,PR-00966,Patiño y Asociados
AL-01561,BR-00106,P-011878,1,20,2025-07-22,2025-08-23,Media,PR-00966,Patiño y Asociados
AL-01562,BR-00106,P-011894,4,10,2025-08-18,2025-08-23,Media,PR-01200,Rubio-Aponte y Asociados
AL-01563,BR-00106,P-011898,8,15,2025-05-15,2025-08-23,Baja,PR-00943,Esquivel S. R.L. de C.V.
AL-01564,BR-00106,P-011908,19,19,2025-08-17,2025-08-23,Baja,PR-01321,Valles y Asociados
AL-01565,BR-00106,P-011911,9,17,2025-08-08,2025-08-23,Baja,PR-00128,"Concepción, Almonte y Vásquez"
AL-01566,BR-00106,P-011915,1,9,2025-04-19,2025-08-23,Media,PR-01444,Industrias Solís-Meléndez
AL-01567,BR-00106,P-011919,7,15,2025-06-17,2025-08-23,Media,PR-00794,Club Vaca y Saavedra
AL-01568,BR-00106,P-011921,3,17,2025-07-22,2025-08-23,Media,PR-00795,Perales-Salas S. R.L. de C.V.
AL-01569,BR-00106,P-011925,2,16,2025-08-13,2025-08-23,Media,PR-00100,Industrias Prado y Villalobos
AL-01570,BR-00106,P-011927,9,18,2025-07-01,2025-08-23,Baja,PR-00101,Alonso e Hijos
AL-01571,BR-00106,P-011929,4,19,2025-07-10,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01572,BR-00106,P-011936,8,10,2025-07-14,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01573,BR-00106,P-011941,6,11,2025-07-20,2025-08-23,Baja,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01574,BR-00106,P-011944,16,16,2025-05-30,2025-08-23,Baja,PR-00877,Otero y Jaimes S.A. de C.V.
AL-01575,BR-00107,P-011950,0,5,2025-07-21,2025-08-23,Alta,PR-00138,Proyectos López-Baca
AL-01576,BR-00107,P-011977,4,6,2025-06-14,2025-08-23,Baja,PR-01321,Valles y Asociados
AL-01577,BR-00107,P-011996,8,8,2025-07-05,2025-08-23,Baja,PR-00101,Alonso e Hijos
AL-01578,BR-00107,P-011998,2,19,2025-07-21,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01579,BR-00107,P-012001,6,10,2025-06-30,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01580,BR-00107,P-012014,4,11,2025-08-10,2025-08-23,Media,PR-00104,"Proyectos Abreu, Ordóñez y de Anda"
AL-01581,BR-00107,P-012016,12,20,2025-08-14,2025-08-23,Baja,PR-00104,"Proyectos Abreu, Ordóñez y de Anda"
AL-01582,BR-00108,P-012029,18,19,2025-06-10,2025-08-23,Baja,PR-00139,Vargas-Montenegro A.C.
AL-01583,BR-00108,P-012031,12,17,2025-04-27,2025-08-23,Baja,PR-00889,Club Duarte-Olmos
AL-01584,BR-00108,P-012035,4,9,2025-08-07,2025-08-23,Media,PR-00140,Proyectos Rosales-Páez
AL-01585,BR-00108,P-012038,7,18,2025-06-16,2025-08-23,Media,PR-00943,Esquivel S. R.L. de C.V.
AL-01586,BR-00108,P-012043,0,5,2025-06-06,2025-08-23,Alta,PR-00943,Esquivel S. R.L. de C.V.
AL-01587,BR-00108,P-012057,2,7,2025-06-30,2025-08-23,Media,PR-00130,"Anaya, Toledo y Aparicio"
AL-01588,BR-00108,P-012061,5,7,2025-07-06,2025-08-23,Baja,PR-00131,Parra-Vázquez A.C.
AL-01589,BR-00108,P-012079,14,15,2025-06-12,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01590,BR-00108,P-012082,1,14,2025-03-25,2025-08-23,Media,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01591,BR-00108,P-012086,2,5,2025-08-02,2025-08-23,Media,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01592,BR-00108,P-012089,12,16,2025-08-01,2025-08-23,Baja,PR-00104,"Proyectos Abreu, Ordóñez y de Anda"
AL-01593,BR-00109,P-012105,3,18,2025-08-03,2025-08-23,Media,PR-00140,Proyectos Rosales-Páez
AL-01594,BR-00109,P-012114,8,10,2025-08-10,2025-08-23,Baja,PR-00141,Rascón y Grijalva S. R.L. de C.V.
AL-01595,BR-00109,P-012123,10,12,2025-07-31,2025-08-23,Baja,PR-01444,Industrias Solís-Meléndez
AL-01596,BR-00109,P-012124,0,7,2025-08-09,2025-08-23,Alta,PR-01444,Industrias Solís-Meléndez
AL-01597,BR-00109,P-012125,12,17,2025-08-14,2025-08-23,Baja,PR-00129,Espinosa-Delgadillo
AL-01598,BR-00109,P-012129,8,9,2025-07-25,2025-08-23,Baja,PR-00794,Club Vaca y Saavedra
AL-01599,BR-00109,P-012132,15,20,2025-05-16,2025-08-23,Baja,PR-00794,Club Vaca y Saavedra
AL-01600,BR-00109,P-012138,7,13,2025-04-08,2025-08-23,Baja,PR-00100,Industrias Prado y Villalobos
AL-01601,BR-00109,P-012143,10,15,2025-08-10,2025-08-23,Baja,PR-00100,Industrias Prado y Villalobos
AL-01602,BR-00109,P-012157,3,5,2025-07-05,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01603,BR-00110,P-012168,3,5,2025-08-01,2025-08-23,Baja,PR-00966,Patiño y Asociados
AL-01604,BR-00110,P-012169,2,14,2025-06-17,2025-08-23,Media,PR-00829,Salas-Posada S. R.L. de C.V.
AL-01605,BR-00110,P-012183,0,5,2025-07-18,2025-08-23,Alta,PR-00139,Vargas-Montenegro A.C.
AL-01606,BR-00110,P-012195,7,7,2025-07-03,2025-08-23,Baja,PR-00943,Esquivel S. R.L. de C.V.
AL-01607,BR-00110,P-012220,0,11,2025-07-29,2025-08-23,Alta,PR-00100,Industrias Prado y Villalobos
AL-01608,BR-00110,P-012221,5,14,2025-05-19,2025-08-23,Media,PR-01261,Anguiano S.C.
AL-01609,BR-00110,P-012223,2,11,2025-08-11,2025-08-23,Media,PR-00101,Alonso e Hijos
AL-01610,BR-00110,P-012230,11,15,2025-06-15,2025-08-23,Baja,PR-00102,"Esquibel, Posada y Naranjo"
AL-01611,BR-00110,P-012238,5,16,2025-03-30,2025-08-23,Media,PR-00103,"Proyectos Escobar, Salas y Salas"
AL-01612,BR-00110,P-012239,12,20,2025-07-23,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01613,BR-00110,P-012240,10,12,2025-04-02,2025-08-23,Baja,PR-00809,Gaytán-Carbajal S.A. de C.V.
AL-01614,BR-00110,P-012242,6,7,2025-07-26,2025-08-23,Baja,PR-00104,"Proyectos Abreu, Ordóñez y de Anda"
AL-01615,BR-00111,P-012248,1,11,2025-07-25,2025-08-23,Media,PR-00137,Club Ornelas y Pérez
AL-01616,BR-00111,P-012250,4,6,2025-08-16,2025-08-23,Baja,PR-00966,Patiño y Asociados
AL-01617,BR-00111,P-012262,7,15,2025-07-01,2025-08-23,Media,PR-00139,Vargas-Montenegro A.C.
AL-01618,BR-00111,P-012264,16,19,2025-06-18,2025-08-23,Baja,PR-00139,Vargas-Montenegro A.C.
AL-01619,BR-00111,P-012265,6,18,2025-08-11,2025-08-23,Media,PR-00889,Club Duarte-Olmos
AL-01620,BR-00111,P-012266,12,20,2025-06-26,2025-08-23,Baja,PR-00889,Club Duarte-Olmos
AL-01621,BR-00111,P-012304,1,11,2025-04-25,2025-08-23,Media,PR-01261,Anguiano S.C.
AL-01622,BR-00111,P-012306,4,18,2025-07-09,2025-08-23,Media,PR-01261,Anguiano S.C.
AL-01623,BR-00111,P-012316,0,8,2025-08-04,2025-08-23,Alta,PR-00101,Alonso e Hijos
