pago_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-01672,C-001672,2025-06-13,409.23,Tarjeta,Completado
PG-01673,C-001673,2025-06-09,586.23,Transferencia,Completado
PG-01674,C-001674,2025-08-01,1096.11,Bizum,Completado
PG-01675,C-001675,2025-06-17,500.02,Transferencia,Completado
PG-01676,C-001676,2025-08-09,423.62,Efectivo,Completado
PG-01677,C-001677,2025-07-28,1136.2,Tarjeta,Completado
PG-01678,C-001678,2025-07-24,376.07,Tarjeta,Completado
PG-01679,C-001679,2025-06-16 00:00:00,983.2,Tarjeta,Pendiente
PG-01680,C-001680,2025-08-21 00:00:00,353.21,Tarjeta,Pendiente
PG-01681,C-001681,2025-05-30,469.82,Amazon Pay,Completado
PG-01682,C-001682,2025-08-10,585.06,Transferencia,Completado
PG-01683,C-001683,2025-07-11,800.37,Tarjeta,Completado
PG-01684,C-001684,2025-07-26,429.11,Transferencia,Completado
PG-01685,C-001685,2025-08-16 00:00:00,107.8,Efectivo,Pendiente
PG-01686,C-001686,2025-05-28,533.47,Transferencia,Completado
PG-01687,C-001687,2025-07-01,621.34,Transferencia,Completado
PG-01688,C-001688,2025-08-23,1479.23,Tarjeta,Completado
PG-01689,C-001689,2025-06-27,957.48,Tarjeta,Completado
PG-01690,C-001690,2025-06-29 00:00:00,67.58,Transferencia,Pendiente
PG-01691,C-001691,2025-08-19,705.19,Tarjeta,Completado
PG-01692,C-001692,2025-08-22,358.87,Transferencia,Completado
PG-01693,C-001693,2025-08-22,364.39,Bizum,Completado
PG-01694,C-001694,2025-06-02,247.76,Tarjeta,Completado
PG-01695,C-001695,2025-06-09 00:00:00,881.37,PayPal,Pendiente
PG-01696,C-001696,2025-08-02,841.72,PayPal,Completado
PG-01697,C-001697,2025-08-13,41.32,Tarjeta,Completado
PG-01698,C-001698,2025-06-25,514.36,Tarjeta,Completado
PG-01699,C-001699,2025-07-18,1362.87,Tarjeta,Completado
PG-01700,C-001700,2025-08-12,449.56,Transferencia,Completado
PG-01701,C-001701,2025-07-02,479.85,Tarjeta,Completado
PG-01702,C-001702,2025-07-19,632.7,Tarjeta,Completado
PG-01703,C-001703,2025-08-04 00:00:00,336.88,Transferencia,Pendiente
PG-01704,C-001704,2025-07-31,1522.51,Transferencia,Completado
PG-01705,C-001705,2025-07-17,833.49,Tarjeta,Completado
PG-01706,C-001706,2025-07-29,1232.0,Amazon Pay,Completado
PG-01707,C-001707,2025-07-07,1187.24,PayPal,Completado
PG-01708,C-001708,2025-08-16,1249.0,Transferencia,Completado
PG-01709,C-001709,2025-08-01,299.58,Amazon Pay,Completado
PG-01710,C-001710,2025-06-24,18.45,Amazon Pay,Completado
PG-01711,C-001711,2025-06-19,1142.08,Tarjeta,Completado
PG-01712,C-001712,2025-08-09,720.26,PayPal,Completado
PG-01713,C-001713,2025-08-07,390.94,Efectivo,Completado
PG-01714,C-001714,2025-07-18 00:00:00,363.04,Transferencia,Pendiente
PG-01715,C-001715,2025-06-20,160.68,Tarjeta,Completado
PG-01716,C-001716,2025-08-24,805.97,Transferencia,Completado
PG-01717,C-001717,2025-08-05,1097.09,Tarjeta,Completado
PG-01718,C-001718,2025-08-08,668.31,Tarjeta,Completado
PG-01719,C-001719,2025-08-15 00:00:00,737.38,Tarjeta,Fallido
PG-01720,C-001720,2025-06-26 00:00:00,26.38,Transferencia,Pendiente
PG-01721,C-001721,2025-05-31,563.07,Tarjeta,Completado
PG-01722,C-001722,2025-08-02 00:00:00,1329.11,Transferencia,Pendiente
PG-01723,C-001723,2025-07-23,1248.9,Transferencia,Completado
PG-01724,C-001724,2025-08-06 00:00:00,1789.65,Bizum,Pendiente
PG-01725,C-001725,2025-08-04,1278.19,Amazon Pay,Completado
PG-01726,C-001726,2025-06-21 00:00:00,370.44,Transferencia,Fallido
PG-01727,C-001727,2025-07-08 00:00:00,981.4,Efectivo,Fallido
PG-01728,C-001728,2025-08-22,763.59,PayPal,Completado
PG-01729,C-001729,2025-08-19,1254.7,Tarjeta,Completado
PG-01730,C-001730,2025-06-02,211.08,Bizum,Completado
PG-01731,C-001731,2025-06-28,999.12,Tarjeta,Completado
PG-01732,C-001732,2025-08-22,784.24,Tarjeta,Completado
PG-01733,C-001733,2025-08-22 00:00:00,237.94,Bizum,Pendiente
PG-01734,C-001734,2025-08-22,653.16,Transferencia,Completado
PG-01735,C-001735,2025-06-15,609.55,Tarjeta,Completado
PG-01736,C-001736,2025-06-29,1227.99,Tarjeta,Completado
PG-01737,C-001737,2025-07-21,419.35,Bizum,Completado
PG-01738,C-001738,2025-06-12,77.44,Tarjeta,Completado
PG-01739,C-001739,2025-07-19,371.25,PayPal,Completado
PG-01740,C-001740,2025-07-06,80.18,Transferencia,Completado
PG-01741,C-001741,2025-08-14,489.11,Transferencia,Completado
PG-01742,C-001742,2025-06-07 00:00:00,880.12,Tarjeta,Fallido
PG-01743,C-001743,2025-07-28,657.18,Transferencia,Completado
PG-01744,C-001744,2025-06-22,782.97,Transferencia,Completado
PG-01745,C-001745,2025-07-26 00:00:00,269.48,Transferencia,Fallido
PG-01746,C-001746,2025-06-29 00:00:00,1416.88,Amazon Pay,Pendiente
PG-01747,C-001747,2025-07-23,832.3,Tarjeta,Completado
PG-01748,C-001748,2025-08-21,1564.75,Tarjeta,Completado
PG-01749,C-001749,2025-06-14,1046.8,Transferencia,Completado
PG-01750,C-001750,2025-07-05 00:00:00,641.18,PayPal,Pendiente
PG-01751,C-001751,2025-06-15,134.24,PayPal,Completado
PG-01752,C-001752,2025-07-21,28.72,Amazon Pay,Completado
PG-01753,C-001753,2025-08-14,518.96,Tarjeta,Completado
PG-01754,C-001754,2025-06-17,368.0,PayPal,Completado
PG-01755,C-001755,2025-06-23,72.46,Tarjeta,Completado
PG-01756,C-001756,2025-07-27,63.5,PayPal,Completado
PG-01757,C-001757,2025-08-08,39.62,Efectivo,Completado
PG-01758,C-001758,2025-06-13,566.64,Tarjeta,Completado
PG-01759,C-001759,2025-06-07,477.22,Efectivo,Completado
PG-01760,C-001760,2025-08-24,956.2,Transferencia,Completado
PG-01761,C-001761,2025-06-14,297.97,Tarjeta,Completado
PG-01762,C-001762,2025-06-07,1026.33,PayPal,Completado
PG-01763,C-001763,2025-07-28,176.17,Transferencia,Completado
PG-01764,C-001764,2025-07-24,66.65,Transferencia,Completado
PG-01765,C-001765,2025-07-15,500.42,Transferencia,Completado
PG-01766,C-001766,2025-06-18,332.22,PayPal,Completado
PG-01767,C-001767,2025-07-21,25.22,Amazon Pay,Completado
PG-01768,C-001768,2025-08-02,451.19,PayPal,Completado
PG-01769,C-001769,2025-08-03,890.29,Tarjeta,Completado
PG-01770,C-001770,2025-07-09,995.16,Transferencia,Completado
PG-01771,C-001771,2025-07-26,631.44,Amazon Pay,Completado
PG-01772,C-001772,2025-07-08,423.52,Tarjeta,Completado
PG-01773,C-001773,2025-06-12,82.44,Tarjeta,Completado
PG-01774,C-001774,2025-07-29,1085.28,Efectivo,Completado
PG-01775,C-001775,2025-07-06,918.85,Bizum,Completado
PG-01776,C-001776,2025-06-29 00:00:00,631.36,Tarjeta,Pendiente
PG-01777,C-001777,2025-05-27,660.49,Transferencia,Completado
PG-01778,C-001778,2025-06-27,504.37,Tarjeta,Completado
PG-01779,C-001779,2025-06-21 00:00:00,539.02,Tarjeta,Pendiente
PG-01780,C-001780,2025-08-11,236.17,PayPal,Completado
PG-01781,C-001781,2025-06-22,919.86,Transferencia,Completado
PG-01782,C-001782,2025-06-12,528.04,Transferencia,Completado
PG-01783,C-001783,2025-06-14,973.54,Tarjeta,Completado
PG-01784,C-001784,2025-06-12 00:00:00,615.02,Amazon Pay,Pendiente
PG-01785,C-001785,2025-07-24,816.36,Bizum,Completado
PG-01786,C-001786,2025-06-29,547.2,Transferencia,Completado
PG-01787,C-001787,2025-08-23,924.99,PayPal,Completado
PG-01788,C-001788,2025-06-30,595.95,Tarjeta,Completado
PG-01789,C-001789,2025-07-14 00:00:00,534.7,Tarjeta,Pendiente
PG-01790,C-001790,2025-08-10,624.24,Amazon Pay,Completado
PG-01791,C-001791,2025-07-05,551.02,Amazon Pay,Completado
PG-01792,C-001792,2025-08-11,1247.65,Bizum,Completado
PG-01793,C-001793,2025-07-02,263.88,Tarjeta,Completado
PG-01794,C-001794,2025-07-22,103.37,Transferencia,Completado
PG-01795,C-001795,2025-07-02,92.58,Transferencia,Completado
PG-01796,C-001796,2025-06-14,379.24,PayPal,Completado
PG-01797,C-001797,2025-07-22,791.22,Tarjeta,Completado
PG-01798,C-001798,2025-08-14,2063.97,Efectivo,Completado
PG-01799,C-001799,2025-07-21,1053.21,Efectivo,Completado
PG-01800,C-001800,2025-08-04,1202.4,Transferencia,Completado
PG-01801,C-001801,2025-06-28 00:00:00,595.68,Tarjeta,Pendiente
PG-01802,C-001802,2025-05-30,1435.75,Efectivo,Completado
PG-01803,C-001803,2025-08-20 00:00:00,329.96,Transferencia,Pendiente
PG-01804,C-001804,2025-06-06,1102.72,Transferencia,Completado
PG-01805,C-001805,2025-07-31,27.06,PayPal,Completado
PG-01806,C-001806,2025-07-28 00:00:00,1398.7,Transferencia,Pendiente
PG-01807,C-001807,2025-08-22,831.65,Amazon Pay,Completado
PG-01808,C-001808,2025-07-19,190.2,Tarjeta,Completado
PG-01809,C-001809,2025-08-17,152.38,Amazon Pay,Completado
PG-01810,C-001810,2025-07-03 00:00:00,1375.54,Tarjeta,Pendiente
PG-01811,C-001811,2025-08-09,160.81,Efectivo,Completado
PG-01812,C-001812,2025-06-13,403.11,Tarjeta,Completado
PG-01813,C-001813,2025-08-01,892.54,Transferencia,Completado
PG-01814,C-001814,2025-08-15 00:00:00,1671.89,Bizum,Pendiente
PG-01815,C-001815,2025-08-24,361.53,Tarjeta,Completado
PG-01816,C-001816,2025-07-30,508.86,Tarjeta,Completado
PG-01817,C-001817,2025-07-18,108.4,Efectivo,Completado
PG-01818,C-001818,2025-08-10,1361.54,PayPal,Completado
PG-01819,C-001819,2025-07-16,770.58,Amazon Pay,Completado
PG-01820,C-001820,2025-07-13,2.92,PayPal,Completado
PG-01821,C-001821,2025-06-10,738.21,Tarjeta,Completado
PG-01822,C-001822,2025-06-14,312.01,Tarjeta,Completado
PG-01823,C-001823,2025-07-17,432.66,Transferencia,Completado
PG-01824,C-001824,2025-08-01,1149.23,PayPal,Completado
PG-01825,C-001825,2025-08-13,418.66,PayPal,Completado
PG-01826,C-001826,2025-07-17 00:00:00,436.45,Bizum,Pendiente
PG-01827,C-001827,2025-07-08 00:00:00,903.12,Tarjeta,Pendiente
PG-01828,C-001828,2025-07-14,831.06,Amazon Pay,Completado
PG-01829,C-001829,2025-05-28,516.62,Tarjeta,Completado
PG-01830,C-001830,2025-07-01,542.28,Transferencia,Completado
PG-01831,C-001831,2025-08-09,1510.38,Tarjeta,Completado
PG-01832,C-001832,2025-07-12,567.43,Tarjeta,Completado
PG-01833,C-001833,2025-06-28,786.46,Transferencia,Completado
PG-01834,C-001834,2025-07-26,465.0,Transferencia,Completado
PG-01835,C-001835,2025-07-20,474.61,Amazon Pay,Completado
PG-01836,C-001836,2025-05-30 00:00:00,300.88,Tarjeta,Pendiente
PG-01837,C-001837,2025-08-23,424.9,Amazon Pay,Completado
PG-01838,C-001838,2025-07-24,1684.54,Transferencia,Completado
PG-01839,C-001839,2025-06-14 00:00:00,1190.18,Amazon Pay,Fallido
PG-01840,C-001840,2025-08-25,607.3,Tarjeta,Completado
PG-01841,C-001841,2025-07-01,774.31,Tarjeta,Completado
PG-01842,C-001842,2025-06-25 00:00:00,141.52,Tarjeta,Fallido
PG-01843,C-001843,2025-06-03,794.86,Transferencia,Completado
PG-01844,C-001844,2025-06-25,232.02,Transferencia,Completado
PG-01845,C-001845,2025-08-20,389.04,Tarjeta,Completado
PG-01846,C-001846,2025-06-16,676.92,Transferencia,Completado
PG-01847,C-001847,2025-07-25,188.8,Transferencia,Completado
PG-01848,C-001848,2025-07-22,1091.99,Bizum,Completado
PG-01849,C-001849,2025-07-24,1177.99,Transferencia,Completado
PG-01850,C-001850,2025-07-14,923.32,Transferencia,Completado
PG-01851,C-001851,2025-06-16,1216.7,Tarjeta,Completado
PG-01852,C-001852,2025-06-19,950.28,Transferencia,Completado
PG-01853,C-001853,2025-07-11,136.81,Tarjeta,Completado
PG-01854,C-001854,2025-06-19,698.38,Bizum,Completado
PG-01855,C-001855,2025-07-24,190.48,Transferencia,Completado
PG-01856,C-001856,2025-06-25,361.04,Amazon Pay,Completado
PG-01857,C-001857,2025-07-01 00:00:00,621.36,Tarjeta,Pendiente
PG-01858,C-001858,2025-07-08,419.05,PayPal,Completado
PG-01859,C-001859,2025-07-15 00:00:00,1181.64,Transferencia,Fallido
PG-01860,C-001860,2025-08-20 00:00:00,103.64,Amazon Pay,Pendiente
PG-01861,C-001861,2025-08-16 00:00:00,1656.71,Tarjeta,Fallido
PG-01862,C-001862,2025-07-17,638.49,Transferencia,Completado
PG-01863,C-001863,2025-07-21,822.28,Tarjeta,Completado
PG-01864,C-001864,2025-07-30,356.45,Transferencia,Completado
PG-01865,C-001865,2025-08-07,928.12,Amazon Pay,Completado
PG-01866,C-001866,2025-06-23,1173.6,Tarjeta,Completado
PG-01867,C-001867,2025-07-19,456.93,Tarjeta,Completado
PG-01868,C-001868,2025-06-30,1550.84,Efectivo,Completado
PG-01869,C-001869,2025-07-21,961.6,Tarjeta,Completado
PG-01870,C-001870,2025-05-29,241.15,Amazon Pay,Completado
PG-01871,C-001871,2025-07-12,228.69,Transferencia,Completado
PG-01872,C-001872,2025-07-22,1156.69,Efectivo,Completado
PG-01873,C-001873,2025-07-31,190.36,Bizum,Completado
PG-01874,C-001874,2025-06-16,1402.99,Bizum,Completado
PG-01875,C-001875,2025-07-03,203.11,PayPal,Completado
PG-01876,C-001876,2025-05-31,689.15,Tarjeta,Completado
PG-01877,C-001877,2025-05-30 00:00:00,231.34,Transferencia,Pendiente
PG-01878,C-001878,2025-07-24 00:00:00,551.73,Amazon Pay,Pendiente
PG-01879,C-001879,2025-07-29,521.62,PayPal,Completado
PG-01880,C-001880,2025-07-26 00:00:00,1258.32,Tarjeta,Pendiente
PG-01881,C-001881,2025-08-11 00:00:00,1233.52,Tarjeta,Pendiente
PG-01882,C-001882,2025-07-16,301.33,Tarjeta,Completado
PG-01883,C-001883,2025-07-07,880.66,Amazon Pay,Completado
PG-01884,C-001884,2025-07-20,736.28,PayPal,Completado
PG-01885,C-001885,2025-07-14,1004.44,Transferencia,Completado
PG-01886,C-001886,2025-06-02,1761.24,Amazon Pay,Completado
PG-01887,C-001887,2025-06-27 00:00:00,870.06,Bizum,Fallido
PG-01888,C-001888,2025-07-30,725.79,Bizum,Completado
PG-01889,C-001889,2025-07-03,1543.23,Tarjeta,Completado
PG-01890,C-001890,2025-05-31,561.25,Transferencia,Completado
PG-01891,C-001891,2025-07-02,180.33,Tarjeta,Completado
PG-01892,C-001892,2025-06-01 00:00:00,1064.98,Tarjeta,Fallido
PG-01893,C-001893,2025-05-26,774.27,Transferencia,Completado
PG-01894,C-001894,2025-08-21 00:00:00,325.4,Transferencia,Pendiente
PG-01895,C-001895,2025-06-13,175.6,Tarjeta,Completado
PG-01896,C-001896,2025-07-15,1307.64,Amazon Pay,Completado
PG-01897,C-001897,2025-06-09,602.09,Bizum,Completado
PG-01898,C-001898,2025-05-30 00:00:00,1821.96,Amazon Pay,Pendiente
PG-01899,C-001899,2025-07-20 00:00:00,174.35,PayPal,Fallido
PG-01900,C-001900,2025-06-26,37.62,Tarjeta,Completado
PG-01901,C-001901,2025-08-07,161.45,Tarjeta,Completado
PG-01902,C-001902,2025-06-24,681.21,Bizum,Completado
PG-01903,C-001903,2025-06-04,64.9,Amazon Pay,Completado
PG-01904,C-001904,2025-06-22,124.02,Transferencia,Completado
PG-01905,C-001905,2025-07-10,560.16,Transferencia,Completado
PG-01906,C-001906,2025-07-11,1439.96,PayPal,Completado
PG-01907,C-001907,2025-08-17,712.77,Tarjeta,Completado
PG-01908,C-001908,2025-06-04,423.98,PayPal,Completado
PG-01909,C-001909,2025-07-08,608.2,PayPal,Completado
PG-01910,C-001910,2025-08-13,511.17,Efectivo,Completado
PG-01911,C-001911,2025-08-12,223.9,Tarjeta,Completado
PG-01912,C-001912,2025-07-06,928.16,Transferencia,Completado
PG-01913,C-001913,2025-06-22,63.13,Transferencia,Completado
PG-01914,C-001914,2025-06-16,1358.0,Tarjeta,Completado
PG-01915,C-001915,2025-05-26,671.85,PayPal,Completado
PG-01916,C-001916,2025-07-28,1051.43,PayPal,Completado
PG-01917,C-001917,2025-08-20 00:00:00,447.05,Tarjeta,Pendiente
PG-01918,C-001918,2025-06-02,95.93,Bizum,Completado
PG-01919,C-001919,2025-06-25 00:00:00,1975.02,Bizum,Pendiente
PG-01920,C-001920,2025-07-24,385.42,Efectivo,Completado
PG-01921,C-001921,2025-08-19,61.44,Efectivo,Completado
PG-01922,C-001922,2025-07-21,1141.89,PayPal,Completado
PG-01923,C-001923,2025-07-19,310.39,Tarjeta,Completado
PG-01924,C-001924,2025-08-05,51.72,Efectivo,Completado
PG-01925,C-001925,2025-06-20,552.16,Amazon Pay,Completado
PG-01926,C-001926,2025-06-29,101.02,Transferencia,Completado
PG-01927,C-001927,2025-08-25,44.56,Efectivo,Completado
PG-01928,C-001928,2025-08-24,418.21,Transferencia,Completado
PG-01929,C-001929,2025-07-21 00:00:00,604.7,Bizum,Pendiente
PG-01930,C-001930,2025-08-14,662.06,Transferencia,Completado
PG-01931,C-001931,2025-08-11 00:00:00,379.72,Transferencia,Fallido
PG-01932,C-001932,2025-08-22,1317.45,Tarjeta,Completado
PG-01933,C-001933,2025-06-15,90.32,Transferencia,Completado
PG-01934,C-001934,2025-07-21 00:00:00,29.46,PayPal,Pendiente
PG-01935,C-001935,2025-08-06,546.25,Bizum,Completado
PG-01936,C-001936,2025-06-13,513.42,Transferencia,Completado
PG-01937,C-001937,2025-07-25,783.92,Bizum,Completado
PG-01938,C-001938,2025-07-02,652.22,Transferencia,Completado
PG-01939,C-001939,2025-07-29,725.79,PayPal,Completado
PG-01940,C-001940,2025-07-29,223.28,Tarjeta,Completado
PG-01941,C-001941,2025-06-04,627.88,Efectivo,Completado
PG-01942,C-001942,2025-06-30,169.56,Tarjeta,Completado
PG-01943,C-001943,2025-07-09,1119.9,Efectivo,Completado
PG-01944,C-001944,2025-06-12,1406.16,Tarjeta,Completado
PG-01945,C-001945,2025-08-19,419.4,PayPal,Completado
PG-01946,C-001946,2025-06-27,597.01,Tarjeta,Completado
PG-01947,C-001947,2025-06-25,52.62,Bizum,Completado
PG-01948,C-001948,2025-07-31,271.08,Transferencia,Completado
PG-01949,C-001949,2025-08-04,578.97,Bizum,Completado
PG-01950,C-001950,2025-06-22,620.39,Bizum,Completado
PG-01951,C-001951,2025-06-30,1322.04,Transferencia,Completado
PG-01952,C-001952,2025-05-28 00:00:00,112.03,PayPal,Fallido
PG-01953,C-001953,2025-08-05,943.53,Tarjeta,Completado
PG-01954,C-001954,2025-07-17,469.14,Transferencia,Completado
PG-01955,C-001955,2025-07-29,1008.63,Tarjeta,Completado
PG-01956,C-001956,2025-06-10 00:00:00,152.84,Efectivo,Pendiente
PG-01957,C-001957,2025-07-27,728.44,Tarjeta,Completado
PG-01958,C-001958,2025-07-10 00:00:00,454.01,Tarjeta,Pendiente
PG-01959,C-001959,2025-06-18,1268.98,Tarjeta,Completado
PG-01960,C-001960,2025-08-08,754.65,Efectivo,Completado
PG-01961,C-001961,2025-08-13,270.92,Amazon Pay,Completado
PG-01962,C-001962,2025-07-02,200.72,Transferencia,Completado
PG-01963,C-001963,2025-07-19 00:00:00,1016.9,Transferencia,Pendiente
PG-01964,C-001964,2025-06-18,832.81,Transferencia,Completado
PG-01965,C-001965,2025-06-04,738.04,Bizum,Completado
PG-01966,C-001966,2025-08-15 00:00:00,1455.3,Tarjeta,Fallido
PG-01967,C-001967,2025-06-14 00:00:00,84.54,Transferencia,Pendiente
PG-01968,C-001968,2025-08-02,314.73,Transferencia,Completado
PG-01969,C-001969,2025-06-07 00:00:00,317.94,Bizum,Pendiente
PG-01970,C-001970,2025-08-01,860.74,Tarjeta,Completado
PG-01971,C-001971,2025-08-07,368.52,Bizum,Completado
PG-01972,C-001972,2025-06-01,1210.31,PayPal,Completado
PG-01973,C-001973,2025-07-06 00:00:00,314.41,Tarjeta,Pendiente
PG-01974,C-001974,2025-08-23,739.6,Tarjeta,Completado
PG-01975,C-001975,2025-07-11,552.25,Transferencia,Completado
PG-01976,C-001976,2025-08-07,369.49,Transferencia,Completado
PG-01977,C-001977,2025-06-16,653.85,Amazon Pay,Completado
PG-01978,C-001978,2025-06-17,148.33,Amazon Pay,Completado
PG-01979,C-001979,2025-07-20,469.45,Bizum,Completado
PG-01980,C-001980,2025-06-23,800.16,Bizum,Completado
PG-01981,C-001981,2025-06-15 00:00:00,350.34,Transferencia,Pendiente
PG-01982,C-001982,2025-07-08 00:00:00,173.76,Efectivo,Pendiente
PG-01983,C-001983,2025-07-27,386.06,Efectivo,Completado
PG-01984,C-001984,2025-08-04,518.05,Transferencia,Completado
PG-01985,C-001985,2025-06-14,461.18,Efectivo,Completado
PG-01986,C-001986,2025-06-17,218.35,Transferencia,Completado
PG-01987,C-001987,2025-08-12 00:00:00,301.18,Tarjeta,Fallido
PG-01988,C-001988,2025-08-02 00:00:00,1154.39,Transferencia,Pendiente
PG-01989,C-001989,2025-06-26,396.5,Efectivo,Completado
PG-01990,C-001990,2025-07-16,254.92,Bizum,Completado
PG-01991,C-001991,2025-06-30,218.6,PayPal,Completado
PG-01992,C-001992,2025-06-15,748.62,Transferencia,Completado
PG-01993,C-001993,2025-06-13,1362.21,Tarjeta,Completado
PG-01994,C-001994,2025-05-27,121.82,Transferencia,Completado
PG-01995,C-001995,2025-06-11,273.38,Efectivo,Completado
PG-01996,C-001996,2025-07-03,665.49,Tarjeta,Completado
PG-01997,C-001997,2025-08-18,1392.01,Tarjeta,Completado
PG-01998,C-001998,2025-06-17,746.21,Efectivo,Completado
PG-01999,C-001999,2025-08-15 00:00:00,998.92,PayPal,Pendiente
PG-02000,C-002000,2025-06-18,163.89,Transferencia,Completado
PG-02001,C-002001,2025-07-06,55.97,Amazon Pay,Completado
PG-02002,C-002002,2025-07-02,836.69,Transferencia,Completado
PG-02003,C-002003,2025-06-03 00:00:00,582.85,PayPal,Pendiente
PG-02004,C-002004,2025-07-11,1028.88,PayPal,Completado
PG-02005,C-002005,2025-07-27,261.44,Transferencia,Completado
PG-02006,C-002006,2025-08-09,71.44,Amazon Pay,Completado
PG-02007,C-002007,2025-07-22,648.15,Transferencia,Completado
PG-02008,C-002008,2025-05-30,371.7,PayPal,Completado
PG-02009,C-002009,2025-08-01,516.7,Amazon Pay,Completado
PG-02010,C-002010,2025-07-29,583.01,Tarjeta,Completado
PG-02011,C-002011,2025-07-11,517.86,PayPal,Completado
PG-02012,C-002012,2025-06-25 00:00:00,98.4,PayPal,Pendiente
PG-02013,C-002013,2025-06-15,355.55,Tarjeta,Completado
PG-02014,C-002014,2025-07-24,713.4,Transferencia,Completado
PG-02015,C-002015,2025-05-30,1193.89,Transferencia,Completado
PG-02016,C-002016,2025-06-13,1552.35,Tarjeta,Completado
PG-02017,C-002017,2025-08-04 00:00:00,103.98,Transferencia,Pendiente
PG-02018,C-002018,2025-05-29,1918.15,Amazon Pay,Completado
PG-02019,C-002019,2025-07-28,577.63,Tarjeta,Completado
PG-02020,C-002020,2025-07-08,392.28,Transferencia,Completado
PG-02021,C-002021,2025-06-28,449.12,Transferencia,Completado
PG-02022,C-002022,2025-06-30,474.92,Tarjeta,Completado
PG-02023,C-002023,2025-08-17,805.36,Bizum,Completado
PG-02024,C-002024,2025-07-02,269.98,Efectivo,Completado
PG-02025,C-002025,2025-07-02,1197.9,Transferencia,Completado
PG-02026,C-002026,2025-08-05 00:00:00,717.86,Transferencia,Pendiente
PG-02027,C-002027,2025-06-23,1484.64,PayPal,Completado
PG-02028,C-002028,2025-07-30,754.63,Transferencia,Completado
PG-02029,C-002029,2025-08-06,1544.9,Amazon Pay,Completado
PG-02030,C-002030,2025-08-04,1235.24,PayPal,Completado
PG-02031,C-002031,2025-08-05,802.02,Transferencia,Completado
